player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
203932,Aaron Gordon,Aaron,1610612753,ORL,24.0,62,30,32,0.484,32.5,109.7,5.9,0.181,0.252,0.8,0.162,0.6,0.183,9.3,7.5,7.6,31.3,0.088,123,152,397,247,48,334,33,106,124,149,336,94,217,393,412,399,466,104,ORL
202329,Al-Farouq Aminu,Al-Farouq,1610612753,ORL,29.0,18,7,11,0.389,21.1,100.1,3.5,0.158,0.223,1.0,0.265,0.4,0.148,7.8,4.9,5.5,18.7,0.117,411,414,131,356,230,52,155,161,177,83,92,165,265,314,248,283,261,29,ORL
1628518,Amile Jefferson,Amile,1610612753,ORL,27.0,18,5,13,0.278,4.1,88.4,0.7,0.163,0.236,0.1,0.067,0.2,0.429,0.7,1.0,0.9,3.8,0.037,411,440,153,467,512,13,479,149,149,497,488,358,74,10,17,26,19,393,ORL
1629168,BJ Johnson,BJ,1610612753,ORL,24.0,10,5,5,0.5,8.3,104.9,1.2,0.136,0.2,0.3,0.136,0.0,0.0,3.0,1.8,2.2,8.8,0.036,449,440,71,217,456,139,430,237,234,411,423,480,480,66,49,74,80,400,ORL
201571,D.J. Augustin,D.J.,1610612753,ORL,32.0,57,28,29,0.491,24.9,104.6,1.8,0.067,0.097,0.6,0.145,0.0,0.006,7.9,6.3,7.2,23.6,0.104,190,172,365,239,171,126,358,485,487,245,395,478,479,322,340,385,344,60,ORL
203095,Evan Fournier,Evan,1610612753,ORL,27.0,66,28,38,0.424,31.4,109.5,2.3,0.074,0.104,1.1,0.2,0.2,0.067,8.4,7.1,6.8,30.3,0.087,70,172,467,327,65,322,280,461,471,67,230,305,412,351,385,358,451,107,ORL
1629109,Gary Clark,Gary,1610612753,ORL,25.0,42,23,19,0.548,13.5,109.3,1.7,0.116,0.181,0.1,0.071,0.5,0.338,4.8,4.0,4.2,14.0,0.04,304,213,226,202,368,306,360,310,284,478,487,129,101,150,163,197,175,370,ORL
203516,James Ennis III,James,1610612753,ORL,29.0,69,42,27,0.609,18.3,110.2,2.5,0.137,0.192,0.5,0.162,0.3,0.169,6.4,4.7,5.0,20.1,0.048,37,51,339,151,281,354,255,231,253,288,335,232,236,238,227,240,286,319,ORL
1628371,Jonathan Isaac,Jonathan,1610612753,ORL,22.0,34,15,19,0.441,28.8,105.7,5.1,0.177,0.251,1.6,0.285,2.3,0.586,8.1,6.9,7.1,26.3,0.112,342,321,226,304,114,166,59,116,125,14,64,4,22,335,369,378,381,40,ORL
203705,Josh Magette,Josh,1610612753,ORL,30.0,8,3,5,0.375,4.7,87.3,0.6,0.128,0.185,0.4,0.273,0.1,0.2,1.6,1.4,0.8,3.8,0.044,469,462,71,368,504,10,490,262,272,368,84,398,185,28,36,17,18,342,ORL
203920,Khem Birch,Khem,1610612753,ORL,27.0,48,19,29,0.396,19.2,109.5,2.7,0.144,0.205,0.4,0.127,0.5,0.237,6.2,4.5,5.1,18.8,0.053,263,264,365,351,260,321,240,207,221,342,436,151,162,226,216,245,264,294,ORL
1628365,Markelle Fultz,Markelle,1610612753,ORL,22.0,72,33,39,0.458,27.7,110.5,2.7,0.1,0.138,1.3,0.26,0.2,0.057,7.8,5.9,6.3,27.0,0.069,9,125,477,278,135,366,234,373,401,38,102,380,430,312,309,329,401,182,ORL
1628982,Melvin Frazier Jr.,Melvin,1610612753,ORL,23.0,19,6,13,0.316,6.6,111.7,0.4,0.067,0.107,0.5,0.281,0.1,0.222,2.5,1.9,2.4,7.9,0.015,406,425,153,430,480,404,508,482,465,310,70,425,169,48,56,89,71,487,ORL
203487,Michael Carter-Williams,Michael,1610612753,ORL,28.0,45,21,24,0.467,18.5,108.1,2.2,0.121,0.181,1.1,0.329,0.5,0.186,6.0,4.3,4.8,17.2,0.059,284,235,299,273,273,251,286,285,283,63,38,144,212,217,193,226,234,246,ORL
1628964,Mo Bamba,Mo,1610612753,ORL,22.0,62,30,32,0.484,14.2,103.4,3.3,0.216,0.332,0.4,0.151,1.4,0.581,4.5,3.7,3.9,12.9,0.065,123,152,397,247,359,85,174,50,40,374,376,18,24,129,151,180,155,212,ORL
202696,Nikola Vučević,Nikola,1610612753,ORL,29.0,62,28,34,0.452,32.2,109.2,8.6,0.27,0.366,0.9,0.158,0.8,0.27,8.7,6.8,7.1,31.4,0.092,123,172,420,291,53,300,9,17,23,123,344,73,139,365,365,376,467,90,ORL
203082,Terrence Ross,Terrence,1610612753,ORL,29.0,69,31,38,0.449,27.4,108.0,3.0,0.108,0.159,1.1,0.245,0.3,0.103,8.6,6.5,6.9,25.3,0.088,37,144,467,293,140,246,199,340,338,59,126,216,345,353,349,362,366,103,ORL
1629724,Vic Law,Vic,1610612753,ORL,24.0,8,2,6,0.25,7.7,102.3,1.1,0.145,0.243,0.3,0.118,0.0,0.0,2.4,1.9,2.1,9.0,0.038,469,480,83,482,466,69,439,199,138,430,442,480,480,45,53,67,83,384,ORL
1628411,Wes Iwundu,Wes,1610612753,ORL,25.0,52,23,29,0.442,18.3,104.6,2.1,0.109,0.154,0.5,0.158,0.3,0.134,5.3,4.4,4.8,18.1,0.077,245,213,365,303,283,125,309,331,354,306,345,277,296,178,201,229,255,141,ORL
