season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22018,1610612758,SAC,Sacramento Kings,Transition,Offensive,0.759,82,0.21,1.127,0.527,0.124,0.103,0.108,0.025,0.513,0.602,24.4,27.4,10.2,19.4,9.2
22018,1610612749,MIL,Milwaukee Bucks,Transition,Offensive,0.69,82,0.215,1.12,0.526,0.144,0.121,0.133,0.035,0.506,0.603,24.5,27.4,9.9,18.8,8.9
22018,1610612761,TOR,Toronto Raptors,Transition,Offensive,1.0,82,0.202,1.192,0.549,0.13,0.114,0.117,0.033,0.525,0.642,22.5,26.8,9.7,17.7,8.0
22018,1610612747,LAL,Los Angeles Lakers,Transition,Offensive,0.379,82,0.196,1.083,0.548,0.144,0.14,0.134,0.04,0.507,0.603,22.6,24.5,9.3,17.0,7.7
22018,1610612760,OKC,Oklahoma City Thunder,Transition,Offensive,0.069,81,0.197,1.047,0.514,0.122,0.129,0.111,0.026,0.485,0.577,23.3,24.4,9.3,18.0,8.8
22018,1610612744,GSW,Golden State Warriors,Transition,Offensive,0.966,82,0.184,1.158,0.572,0.13,0.147,0.118,0.031,0.527,0.644,20.6,23.8,8.9,15.5,6.6
22018,1610612764,WAS,Washington Wizards,Transition,Offensive,0.897,82,0.182,1.141,0.539,0.155,0.123,0.141,0.04,0.52,0.61,20.6,23.6,8.5,15.7,7.2
22018,1610612755,PHI,Philadelphia 76ers,Transition,Offensive,0.276,82,0.174,1.07,0.515,0.108,0.131,0.093,0.024,0.479,0.593,20.0,21.4,8.1,15.7,7.6
22018,1610612740,NOP,New Orleans Pelicans,Transition,Offensive,0.034,82,0.179,1.022,0.51,0.118,0.155,0.107,0.037,0.464,0.566,20.9,21.4,8.1,16.0,7.8
22018,1610612738,BOS,Boston Celtics,Transition,Offensive,0.724,82,0.17,1.123,0.537,0.114,0.12,0.104,0.026,0.509,0.607,19.0,21.3,8.0,15.0,7.0
22018,1610612737,ATL,Atlanta Hawks,Transition,Offensive,0.103,81,0.173,1.052,0.496,0.119,0.128,0.109,0.024,0.475,0.575,20.5,21.5,7.9,15.9,8.0
22018,1610612756,PHX,Phoenix Suns,Transition,Offensive,0.517,82,0.167,1.091,0.533,0.127,0.13,0.118,0.028,0.505,0.594,18.7,20.4,7.7,14.4,6.7
22018,1610612745,HOU,Houston Rockets,Transition,Offensive,0.931,82,0.154,1.152,0.522,0.128,0.124,0.114,0.023,0.501,0.624,17.0,19.5,6.8,13.1,6.2
22018,1610612750,MIN,Minnesota Timberwolves,Transition,Offensive,0.828,82,0.143,1.13,0.534,0.14,0.109,0.124,0.029,0.521,0.597,16.4,18.5,6.8,12.8,6.0
22018,1610612754,IND,Indiana Pacers,Transition,Offensive,0.655,82,0.149,1.113,0.53,0.129,0.111,0.117,0.027,0.512,0.594,16.3,18.1,6.8,12.8,6.0
22018,1610612743,DEN,Denver Nuggets,Transition,Offensive,0.621,82,0.143,1.099,0.53,0.111,0.138,0.097,0.027,0.494,0.609,16.0,17.6,6.6,12.4,5.8
22018,1610612766,CHA,Charlotte Hornets,Transition,Offensive,0.552,82,0.144,1.095,0.505,0.136,0.108,0.126,0.031,0.499,0.57,16.0,17.5,6.4,12.6,6.2
22018,1610612752,NYK,New York Knicks,Transition,Offensive,0.138,82,0.146,1.057,0.498,0.155,0.115,0.14,0.03,0.493,0.561,16.4,17.3,6.2,12.4,6.2
22018,1610612765,DET,Detroit Pistons,Transition,Offensive,0.483,82,0.136,1.086,0.521,0.134,0.134,0.123,0.028,0.491,0.597,15.1,16.4,6.0,11.4,5.5
22018,1610612746,LAC,LA Clippers,Transition,Offensive,0.448,82,0.133,1.084,0.514,0.163,0.131,0.139,0.036,0.499,0.581,15.1,16.4,5.7,11.2,5.4
22018,1610612762,UTA,Utah Jazz,Transition,Offensive,0.172,82,0.136,1.065,0.51,0.125,0.134,0.105,0.022,0.484,0.588,15.3,16.3,5.9,11.6,5.7
22018,1610612763,MEM,Memphis Grizzlies,Transition,Offensive,0.862,82,0.13,1.138,0.55,0.129,0.129,0.115,0.033,0.519,0.625,14.0,16.0,6.0,10.9,4.9
22018,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.345,82,0.134,1.078,0.526,0.128,0.123,0.113,0.027,0.505,0.579,14.6,15.8,6.0,11.4,5.4
22018,1610612751,BKN,Brooklyn Nets,Transition,Offensive,0.0,82,0.135,0.993,0.463,0.11,0.142,0.1,0.022,0.439,0.553,15.6,15.5,5.6,12.0,6.4
22018,1610612741,CHI,Chicago Bulls,Transition,Offensive,0.31,82,0.13,1.077,0.536,0.143,0.136,0.128,0.04,0.503,0.585,14.3,15.5,5.8,10.9,5.0
22018,1610612742,DAL,Dallas Mavericks,Transition,Offensive,0.241,82,0.127,1.066,0.504,0.13,0.116,0.11,0.022,0.487,0.578,14.1,15.0,5.5,11.0,5.4
22018,1610612748,MIA,Miami Heat,Transition,Offensive,0.207,82,0.124,1.065,0.519,0.145,0.128,0.134,0.039,0.492,0.582,13.8,14.7,5.5,10.6,5.1
22018,1610612753,ORL,Orlando Magic,Transition,Offensive,0.793,82,0.113,1.129,0.528,0.132,0.119,0.119,0.023,0.509,0.61,12.4,14.0,5.0,9.5,4.5
22018,1610612757,POR,Portland Trail Blazers,Transition,Offensive,0.414,82,0.11,1.084,0.519,0.134,0.136,0.119,0.028,0.494,0.585,12.5,13.6,4.9,9.5,4.6
22018,1610612759,SAS,San Antonio Spurs,Transition,Offensive,0.586,82,0.108,1.097,0.505,0.117,0.115,0.108,0.026,0.488,0.586,11.8,12.9,4.7,9.4,4.6
