player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
201582,Alexis Ajinca,Alexis,1610612740,NOP,29.0,39,15,24,0.385,15.0,0.4,0.8,0.1,3.3,5.0,4.7,3.8,13.8,0.6,0.3,2.0,1.2,13.7,346,357,198,345,330,406,258,432,195,154,214,139,326,99,241,314,264,269
203076,Anthony Davis,Anthony,1610612740,NOP,24.0,75,31,44,0.413,36.1,3.5,3.8,2.2,12.9,12.0,8.8,9.6,31.9,2.2,0.7,2.2,6.9,53.3,111,196,419,316,9,20,5,52,4,474,444,451,20,4,431,375,3,3
1626253,Axel Toupane,Axel,1610612740,NOP,24.0,4,2,2,0.5,11.9,0.0,0.0,0.0,0.5,4.3,4.0,4.0,13.5,0.3,0.0,1.5,0.5,4.6,467,452,13,214,379,463,460,449,450,119,154,153,332,256,1,190,411,452
1627767,Cheick Diallo,Cheick,1610612740,NOP,20.0,17,9,8,0.529,11.7,1.4,1.1,0.5,2.7,3.5,3.9,3.1,11.3,0.4,0.2,1.0,0.9,12.2,425,401,54,171,380,190,185,315,249,85,149,101,365,158,113,88,324,304
201967,Dante Cunningham,Dante,1610612740,NOP,30.0,66,28,38,0.424,25.0,0.9,0.8,1.1,2.5,7.5,5.6,7.2,23.1,0.4,0.3,1.5,0.4,15.1,212,234,367,307,163,290,239,174,269,289,267,347,143,153,204,202,424,248
202326,DeMarcus Cousins,DeMarcus,1610612740,NOP,26.0,72,30,42,0.417,34.2,3.6,3.1,1.3,11.8,11.5,8.0,10.8,27.9,1.3,1.5,3.9,8.2,51.4,158,209,402,315,25,17,17,139,6,463,413,479,77,20,485,486,1,4
202700,Donatas Motiejunas,Donatas,1610612740,NOP,26.0,34,16,18,0.471,14.1,0.6,0.7,0.7,2.5,5.1,4.3,4.0,13.6,0.3,0.2,1.6,1.4,11.0,369,345,136,256,348,371,284,276,267,161,182,149,330,215,113,230,201,330
202734,E'Twaun Moore,E'Twaun,1610612740,NOP,28.0,73,32,41,0.438,24.9,1.7,0.8,1.7,4.1,7.5,6.7,7.4,22.3,0.4,0.3,1.8,0.9,18.0,145,188,395,293,164,139,260,85,160,285,336,359,157,147,239,271,330,196
203138,Hollis Thompson,Hollis,1610612740,NOP,26.0,40,12,28,0.3,18.8,0.5,0.5,0.3,1.8,6.9,4.7,6.7,16.3,0.2,0.3,1.7,0.6,11.5,343,383,234,428,248,391,336,382,329,255,208,316,262,335,217,254,395,322
101127,Jarrett Jack,Jarrett,1610612740,NOP,33.0,2,1,1,0.5,16.5,0.0,0.0,2.0,1.0,10.0,5.5,6.5,12.0,0.0,0.0,2.0,1.0,8.3,477,464,1,214,293,463,460,67,408,396,262,304,354,447,1,320,294,390
202348,Jordan Crawford,Jordan,1610612740,NOP,28.0,19,9,10,0.474,23.3,2.1,0.2,3.4,4.4,5.9,6.3,6.2,22.4,0.1,0.1,1.6,1.2,21.4,414,401,69,255,185,86,435,22,145,210,316,294,153,378,39,218,263,147
201950,Jrue Holiday,Jrue,1610612740,NOP,27.0,67,32,35,0.478,32.7,1.7,0.8,2.2,6.9,10.7,8.0,8.7,28.4,0.7,0.6,2.0,2.1,34.6,202,188,330,251,49,131,250,59,63,433,412,425,69,84,380,316,112,42
201600,Omer Asik,Omer,1610612740,NOP,30.0,31,12,19,0.387,15.6,0.2,0.8,0.1,2.0,5.6,4.1,4.4,14.0,0.3,0.4,1.6,1.2,10.8,378,383,149,343,320,448,238,438,306,186,162,189,323,216,299,237,258,340
1626188,Quinn Cook,Quinn,1610612740,NOP,24.0,14,9,5,0.643,13.4,1.2,0.4,0.6,2.0,5.0,4.9,3.0,15.9,0.0,0.1,0.9,0.6,9.0,432,401,41,77,355,216,398,283,306,151,228,98,270,447,47,82,386,367
202130,Reggie Williams,Reggie,1610612740,NOP,30.0,6,1,5,0.167,13.2,0.3,0.3,0.5,0.7,4.2,2.5,3.7,8.7,0.0,0.0,0.3,0.7,8.2,455,464,41,475,358,429,403,326,441,115,76,127,412,447,1,19,381,391
203524,Solomon Hill,Solomon,1610612740,NOP,26.0,80,34,46,0.425,29.7,0.9,0.6,1.4,2.0,9.7,7.5,8.1,27.3,0.4,0.3,2.3,1.3,17.2,38,164,439,305,91,298,299,119,306,387,382,395,88,165,230,381,239,216
204025,Tim Frazier,Tim,1610612740,NOP,26.0,65,26,39,0.4,23.5,1.1,0.5,1.2,2.9,7.0,5.7,6.7,20.2,0.1,0.4,2.0,2.1,19.4,220,253,379,325,182,243,355,142,231,265,278,317,198,390,286,334,121,169
