season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2020-21,1630201,Malachi Flynn,Malachi,1610612761,TOR,Toronto Raptors,22001079,2021-05-16T00:00:00,TOR vs. IND,L,45.6,107.1,106.0,106.0,118.1,118.0,118.0,-11.0,-12.0,-12.0,0.172,2.5,15.6,0.0,0.093,0.04,6.3,6.3,0.477,0.548,0.229,0.232,104.66,105.22,87.69,105.22,0.096,100,8,22,8.0,22.0,0.364,1,11623,11623,11623,27,12413,12997,12997,15561,15387,15387,15181,15489,15489,7445,3052,10743,11150,14267,17523,10363,10607,13305,11379,6389,6627,6971,6033,6033,10771,2196,524,2196,524,14681,1,45:37,2020,2021
2020-21,203382,Aron Baynes,Aron,1610612761,TOR,Toronto Raptors,22001079,2021-05-16T00:00:00,TOR vs. IND,L,26.0,105.8,105.2,105.2,115.9,111.9,111.9,-10.1,-6.7,-6.7,0.0,0.0,0.0,0.061,0.25,0.154,7.7,7.8,0.591,0.589,0.183,0.188,105.82,108.0,90.0,108.0,0.127,58,5,11,5.0,11.0,0.455,1,11623,11623,11623,9650,13061,13396,13396,14565,12436,12436,14889,13756,13756,16819,11715,16819,5604,2712,3241,11527,11827,8444,9774,10963,11072,5570,3657,3677,7263,6152,6027,6152,6027,11074,1,26:00,2020,2021
2020-21,1626169,Stanley Johnson,Stanley,1610612761,TOR,Toronto Raptors,22001079,2021-05-16T00:00:00,TOR vs. IND,L,43.2,106.2,107.4,107.4,116.1,115.8,115.8,-9.9,-8.4,-8.4,0.233,1.17,19.4,0.055,0.045,0.051,16.7,16.7,0.417,0.525,0.257,0.26,105.96,105.56,87.96,105.56,0.077,95,6,18,6.0,18.0,0.333,1,11623,11623,11623,109,12840,12390,12390,14691,14354,14354,14819,14340,14340,4902,6793,8700,6312,18452,15917,18107,18674,14855,12158,4161,4426,5408,5711,5711,12977,4526,1562,4526,1562,15094,1,43:12,2020,2021
2020-21,1627761,DeAndre' Bembry,DeAndre',1610612761,TOR,Toronto Raptors,22001079,2021-05-16T00:00:00,TOR vs. IND,L,42.3,107.2,108.6,108.6,119.0,118.9,118.9,-11.9,-10.3,-10.3,0.148,2.0,13.3,0.02,0.095,0.055,6.7,6.7,0.432,0.484,0.243,0.245,107.32,106.67,88.89,106.67,0.081,93,9,22,9.0,22.0,0.409,1,11623,11623,11623,151,12364,11815,11815,15974,15814,15814,15435,14946,14946,8747,3550,12104,11103,13971,15198,10695,10879,14477,14581,5263,5632,4035,4657,4657,12571,1450,524,1450,524,12933,1,42:18,2020,2021
2020-21,1630273,Freddie Gillespie,Freddie,1610612761,TOR,Toronto Raptors,22001079,2021-05-16T00:00:00,TOR vs. IND,L,41.2,103.3,104.5,104.5,116.4,115.1,115.1,-13.1,-10.6,-10.6,0.033,0.0,8.3,0.1,0.125,0.111,0.0,0.0,0.333,0.325,0.106,0.104,106.1,106.15,88.46,106.15,0.027,89,3,9,3.0,9.0,0.333,1,11623,11623,11623,275,14208,13717,13717,14819,14044,14044,15790,15010,15010,16746,11715,15056,2837,10884,6750,1,1,16814,18522,19163,19471,5248,5115,5115,18109,10694,8309,10694,8309,15094,1,41:09,2020,2021
2020-21,203920,Khem Birch,Khem,1610612761,TOR,Toronto Raptors,22001079,2021-05-16T00:00:00,TOR vs. IND,L,41.7,111.0,112.1,112.1,121.8,120.7,120.7,-10.7,-8.6,-8.6,0.148,4.0,19.0,0.098,0.231,0.156,4.8,4.8,0.533,0.567,0.157,0.159,105.26,105.24,87.7,105.24,0.119,91,8,15,8.0,15.0,0.533,1,11623,11623,11623,211,10443,10058,10058,17086,16597,16597,15093,14374,14374,8747,1080,8766,3072,3670,3176,9447,9523,10351,10733,13924,14164,6216,6019,6019,8094,2196,2946,2196,2946,7229,1,41:44,2020,2021
2020-21,203920,Khem Birch,Khem,1610612761,TOR,Toronto Raptors,22001057,2021-05-14T00:00:00,TOR @ DAL,L,36.0,106.2,108.2,108.2,126.9,127.8,127.8,-20.7,-19.6,-19.6,0.038,0.25,5.6,0.0,0.182,0.087,22.2,22.4,0.458,0.505,0.215,0.218,97.92,96.67,80.56,96.67,0.036,73,5,12,5.0,12.0,0.417,1,11623,11623,11623,2246,12862,11997,11997,18838,19032,19032,17858,17562,17562,16523,11581,16432,11150,6323,9867,20407,20583,13689,13034,7606,7892,16271,17759,17759,17325,6152,5097,6152,5097,12627,1,35:60,2020,2021
2020-21,1630273,Freddie Gillespie,Freddie,1610612761,TOR,Toronto Raptors,22001057,2021-05-14T00:00:00,TOR @ DAL,L,36.0,101.5,102.7,102.7,117.2,117.6,117.6,-15.7,-14.9,-14.9,0.034,0.5,16.7,0.029,0.167,0.099,33.3,34.0,0.5,0.694,0.062,0.062,100.05,99.33,82.78,99.33,0.048,75,1,2,1.0,2.0,0.5,1,11623,11623,11623,2237,14986,14576,14576,15151,15221,15221,16589,16319,16319,16709,10215,9667,9991,7229,8381,21864,22275,10646,5844,21542,21587,13385,14203,14203,16268,16702,19102,16702,19102,7582,1,36:00,2020,2021
2020-21,203382,Aron Baynes,Aron,1610612761,TOR,Toronto Raptors,22001057,2021-05-14T00:00:00,TOR @ DAL,L,21.3,125.5,122.2,122.2,100.3,97.7,97.7,25.2,24.5,24.5,0.067,1.0,12.5,0.0,0.2,0.128,12.5,11.8,1.0,1.009,0.143,0.162,97.64,100.2,83.5,100.2,0.21,45,5,6,5.0,6.0,0.833,1,11623,11623,11623,13203,4215,5442,5442,6944,5666,5666,3526,3722,3722,14289,6835,12419,11150,5063,5202,15469,15296,532,745,15276,13842,16645,12889,12889,1622,6152,12753,6152,12753,1305,1,21:19,2020,2021
2020-21,1626169,Stanley Johnson,Stanley,1610612761,TOR,Toronto Raptors,22001057,2021-05-14T00:00:00,TOR @ DAL,L,34.9,106.5,106.9,106.9,106.0,107.0,107.0,0.6,-0.1,-0.1,0.042,1.0,5.3,0.054,0.186,0.125,5.3,5.2,0.375,0.433,0.225,0.24,98.9,98.21,81.84,98.21,0.08,72,5,16,5.0,16.0,0.313,1,11623,11623,11623,2943,12667,12586,12586,9573,10034,10034,10950,11516,11516,16303,6835,16519,6314,6176,5315,9709,9736,15925,15903,6696,5990,14946,15776,15776,12676,6152,2412,6152,2412,16742,1,34:57,2020,2021
2020-21,1630201,Malachi Flynn,Malachi,1610612761,TOR,Toronto Raptors,22001057,2021-05-14T00:00:00,TOR @ DAL,L,37.4,104.9,105.1,105.1,115.2,114.1,114.1,-10.4,-9.0,-9.0,0.25,0.0,18.5,0.027,0.122,0.077,0.0,0.0,0.595,0.594,0.256,0.263,100.45,100.84,84.03,100.84,0.168,79,11,21,11.0,21.0,0.524,1,11623,11623,11623,1402,13520,13455,13455,14228,13554,13554,14977,14551,14551,4026,11715,9012,10322,11479,11381,1,1,8391,9629,4210,4208,12779,11902,11902,3579,575,691,575,691,7494,1,37:22,2020,2021
2020-21,1630223,Jalen Harris,Jalen,1610612761,TOR,Toronto Raptors,22001057,2021-05-14T00:00:00,TOR @ DAL,L,36.5,114.1,110.1,110.1,120.5,117.9,117.9,-6.4,-7.8,-7.8,0.182,2.0,14.3,0.0,0.054,0.029,7.1,7.1,0.69,0.694,0.289,0.307,100.41,103.28,86.06,103.28,0.147,79,12,21,12.0,21.0,0.571,1,11623,11623,11623,1903,8946,11014,11014,16582,15373,15373,13594,14132,14132,6847,3550,11222,11150,17875,19027,11065,11152,5257,5844,2427,2051,12858,8361,8361,5262,346,691,346,691,5826,1,36:29,2020,2021
2020-21,1627761,DeAndre' Bembry,DeAndre',1610612761,TOR,Toronto Raptors,22001057,2021-05-14T00:00:00,TOR @ DAL,L,37.9,114.1,116.5,116.5,119.3,115.2,115.2,-5.2,1.3,1.3,0.188,6.0,37.5,0.0,0.175,0.099,6.3,6.3,0.429,0.457,0.119,0.12,99.37,100.08,83.4,100.08,0.068,79,3,7,3.0,7.0,0.429,1,11623,11623,11623,1149,8898,7962,7962,16081,14103,14103,13151,10774,10774,6634,373,1878,11150,6912,8381,10363,10614,14492,15200,18002,18237,14336,13072,13072,14095,10694,11165,10694,11165,11933,1,37:53,2020,2021
