close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203468,CJ McCollum,1610612757,POR,G,24.0,11,11,0.688,66,130,0.508,0.501,0.007
203486,Mason Plumlee,1610612757,POR,C-F,26.0,11,11,0.866,62,110,0.564,0.551,0.013
202329,Al-Farouq Aminu,1610612757,POR,F,25.0,11,11,0.675,45,104,0.433,0.511,-0.078
203081,Damian Lillard,1610612757,POR,G,25.0,11,11,0.762,44,99,0.444,0.499,-0.055
202334,Ed Davis,1610612757,POR,F-C,27.0,11,11,0.77,37,67,0.552,0.516,0.036
203090,Maurice Harkless,1610612757,POR,F,23.0,11,10,0.649,34,63,0.54,0.504,0.036
203459,Allen Crabbe,1610612757,POR,G,24.0,11,11,0.598,25,55,0.455,0.477,-0.022
201945,Gerald Henderson,1610612757,POR,G,28.0,11,11,0.712,13,37,0.351,0.5,-0.148
2549,Chris Kaman,1610612757,POR,C,34.0,4,4,0.833,7,10,0.7,0.583,0.117
203148,Brian Roberts,1610612757,POR,G,30.0,6,4,0.667,5,6,0.833,0.524,0.309
203943,Noah Vonleh,1610612757,POR,F,20.0,1,1,0.667,0,2,0.0,0.487,-0.487
1626192,Pat Connaughton,1610612757,POR,G,23.0,4,2,0.5,0,2,0.0,0.463,-0.463
1626242,Luis Montero,1610612757,POR,G,23.0,3,1,0.333,1,1,1.0,0.565,0.435
