season,team_id,game_id,game_date,away_team,home_team,opponent_id,pf,opp_pf,wl,differential,round,game_no_in_series
2020-21,1610612763,42000141,2021-05-23,MEM,UTA,1610612762,112,109,W,3,rnd1,1
2020-21,1610612763,42000142,2021-05-26,MEM,UTA,1610612762,129,141,L,-12,rnd1,2
2020-21,1610612763,42000143,2021-05-29,UTA,MEM,1610612762,111,121,L,-10,rnd1,3
2020-21,1610612763,42000144,2021-05-31,UTA,MEM,1610612762,113,120,L,-7,rnd1,4
2020-21,1610612763,42000145,2021-06-02,MEM,UTA,1610612762,110,126,L,-16,rnd1,5
