SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42018,1610612744,GSW,Golden State Warriors,OffScreen,Offensive,0.933,22,0.092,1.195,0.457,0.071,0.071,0.071,0.013,0.456,0.602,226,270,90,197,107
42018,1610612761,TOR,Toronto Raptors,OffScreen,Offensive,0.733,24,0.037,1.021,0.386,0.064,0.064,0.043,0.011,0.394,0.512,94,96,32,83,51
42018,1610612743,DEN,Denver Nuggets,OffScreen,Offensive,1.0,14,0.038,1.288,0.596,0.119,0.085,0.119,0.0,0.576,0.681,59,76,28,47,19
42018,1610612738,BOS,Boston Celtics,OffScreen,Offensive,0.867,9,0.051,1.1,0.463,0.1,0.08,0.08,0.0,0.48,0.585,50,55,19,41,22
42018,1610612749,MIL,Milwaukee Bucks,OffScreen,Offensive,0.667,15,0.033,0.982,0.42,0.055,0.055,0.036,0.018,0.418,0.5,55,54,21,50,29
42018,1610612757,POR,Portland Trail Blazers,OffScreen,Offensive,0.467,16,0.031,0.895,0.412,0.018,0.088,0.018,0.0,0.386,0.49,57,51,21,51,30
42018,1610612755,PHI,Philadelphia 76ers,OffScreen,Offensive,0.8,12,0.035,1.043,0.364,0.043,0.021,0.021,0.0,0.383,0.511,47,49,16,44,28
42018,1610612753,ORL,Orlando Magic,OffScreen,Offensive,0.4,5,0.061,0.879,0.357,0.091,0.061,0.061,0.0,0.394,0.429,33,29,10,28,18
42018,1610612760,OKC,Oklahoma City Thunder,OffScreen,Offensive,0.533,5,0.045,0.92,0.435,0.0,0.08,0.0,0.0,0.4,0.5,25,23,10,23,13
42018,1610612754,IND,Indiana Pacers,OffScreen,Offensive,0.6,4,0.056,0.957,0.316,0.13,0.043,0.087,0.0,0.391,0.395,23,22,6,19,13
42018,1610612765,DET,Detroit Pistons,OffScreen,Offensive,0.267,4,0.052,0.833,0.333,0.042,0.083,0.042,0.0,0.333,0.452,24,20,7,21,14
42018,1610612746,LAC,LA Clippers,OffScreen,Offensive,0.2,6,0.036,0.76,0.304,0.0,0.08,0.0,0.0,0.28,0.413,25,19,7,23,16
42018,1610612759,SAS,San Antonio Spurs,OffScreen,Offensive,0.133,7,0.04,0.655,0.296,0.0,0.069,0.0,0.0,0.276,0.352,29,19,8,27,19
42018,1610612751,BKN,Brooklyn Nets,OffScreen,Offensive,0.067,5,0.053,0.484,0.207,0.0,0.065,0.0,0.0,0.194,0.259,31,15,6,29,23
42018,1610612745,HOU,Houston Rockets,OffScreen,Offensive,0.333,11,0.012,0.857,0.286,0.071,0.0,0.071,0.071,0.286,0.393,14,12,4,14,10
42018,1610612762,UTA,Utah Jazz,OffScreen,Offensive,0.0,5,0.019,0.364,0.182,0.0,0.0,0.0,0.0,0.182,0.182,11,4,2,11,9
