season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22022,1629640,Keldon Johnson,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.864,63,0.031,0.762,0.412,0.262,0.381,0.071,0.048,0.381,0.005,42,32,7,17,10,2022-23,2022,2023
22022,1630200,Tre Jones,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.726,68,0.046,0.651,0.2,0.349,0.419,0.023,0.0,0.395,0.002,43,28,2,10,8,2022-23,2022,2023
22022,1628380,Zach Collins,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.158,63,0.128,0.295,0.556,0.137,0.779,0.021,0.011,0.168,0.00611,95,28,5,9,4,2022-23,2022,2023
22022,1631110,Jeremy Sochan,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.393,56,0.056,0.462,0.467,0.128,0.487,0.051,0.0,0.256,0.0046700000000000005,39,18,7,15,8,2022-23,2022,2023
22022,1631103,Malaki Branham,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.5,66,0.04,0.517,0.5,0.069,0.517,0.0,0.0,0.276,0.005,29,15,6,12,6,2022-23,2022,2023
22022,1627751,Jakob Poeltl,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.123,46,0.109,0.254,0.4,0.153,0.763,0.0,0.0,0.169,0.004,59,15,2,5,3,2022-23,2022,2023
22022,203926,Doug McDermott,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.629,64,0.04,0.583,0.75,0.25,0.625,0.042,0.042,0.292,0.00875,24,14,3,4,1,2022-23,2022,2023
22022,1626196,Josh Richardson,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.302,43,0.051,0.4,0.25,0.16,0.68,0.0,0.0,0.2,0.0025,25,10,1,4,3,2022-23,2022,2023
22022,1629641,Romeo Langford,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.719,43,0.044,0.643,0.8,0.071,0.571,0.0,0.0,0.357,0.008,14,9,4,5,1,2022-23,2022,2023
22022,1628966,Keita Bates-Diop,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.55,67,0.026,0.533,0.667,0.0,0.6,0.0,0.0,0.267,0.006670000000000001,15,8,4,6,2,2022-23,2022,2023
22022,1626169,Stanley Johnson,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.55,30,0.088,0.533,0.429,0.133,0.467,0.067,0.067,0.267,0.0042899999999999995,15,8,3,7,4,2022-23,2022,2023
22022,1631104,Blake Wesley,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.259,37,0.064,0.368,0.333,0.105,0.579,0.053,0.0,0.211,0.00417,19,7,2,6,4,2022-23,2022,2023
22022,1629646,Charles Bassey,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.08,35,0.15,0.207,1.0,0.034,0.862,0.0,0.0,0.103,0.01,29,6,3,3,0,2022-23,2022,2023
22022,1630170,Devin Vassell,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.083,39,0.033,0.217,0.111,0.087,0.522,0.0,0.0,0.13,0.00111,23,5,1,9,8,2022-23,2022,2023
22022,203476,Gorgui Dieng,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.083,31,0.149,0.217,0.286,0.0,0.696,0.0,0.0,0.087,0.00357,23,5,2,7,5,2022-23,2022,2023
22022,1629676,Isaiah Roby,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.128,42,0.074,0.267,0.2,0.067,0.6,0.0,0.0,0.133,0.002,15,4,1,5,4,2022-23,2022,2023
22022,1630572,Sandro Mamukelashvili,1610612759,SAS,San Antonio Spurs,Misc,Offensive,0.093,19,0.06,0.231,0.25,0.077,0.615,0.0,0.0,0.154,0.0025,13,3,1,4,3,2022-23,2022,2023
