team_id,team_name,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,stl,blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,stl_rank,blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,82,41,41,0.5,3971.0,115.4,24.6,0.717,5.3,3.6,11.6,10.5,11.4,40.7,1,17,17,17,8,22,13,18,19,12,8,20,25,29,ATLANTA HAWKS
1610612738,Boston Celtics,82,57,25,0.695,3996.0,110.6,26.3,0.746,4.7,3.9,11.4,9.4,9.7,36.1,1,2,2,2,1,2,3,1,28,7,5,5,9,8,BOSTON CELTICS
1610612751,Brooklyn Nets,82,45,37,0.549,3946.0,113.5,24.2,0.689,5.3,4.6,12.6,10.9,10.0,37.5,1,9,9,9,29,16,20,29,15,1,15,26,12,15,BROOKLYN NETS
1610612766,Charlotte Hornets,82,27,55,0.329,3966.0,114.7,25.0,0.717,5.8,3.9,12.6,10.6,9.1,39.3,1,27,27,27,12,20,10,19,8,9,17,21,3,23,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,40,42,0.488,3981.0,111.5,25.1,0.736,5.8,3.4,11.5,8.8,9.6,34.8,1,19,19,19,4,5,9,3,7,19,7,2,7,4,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,51,31,0.622,3976.0,109.9,23.3,0.715,5.3,3.5,11.5,9.0,9.5,34.4,1,5,5,5,5,1,25,20,17,14,6,4,6,2,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,38,44,0.463,3986.0,116.1,23.1,0.717,4.6,2.7,11.1,10.7,9.8,37.8,1,21,21,21,3,25,28,17,29,28,3,23,11,18,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,53,29,0.646,3951.0,113.5,24.6,0.727,5.6,3.4,13.0,10.0,10.2,39.3,1,4,4,4,25,15,15,11,11,20,19,14,14,22,DENVER NUGGETS
1610612765,Detroit Pistons,82,17,65,0.207,3961.0,117.8,23.3,0.702,5.2,2.8,13.5,11.0,10.0,40.2,1,30,30,30,18,27,26,27,20,27,24,27,13,28,DETROIT PISTONS
1610612744,Golden State Warriors,82,44,38,0.537,3966.0,113.4,25.4,0.719,5.3,2.9,14.5,9.9,10.5,37.1,1,11,11,11,12,14,7,16,14,25,29,10,18,14,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,82,22,60,0.268,3951.0,118.6,24.6,0.729,5.5,3.4,15.4,9.7,13.0,36.6,1,28,28,28,25,29,16,9,13,18,30,8,30,11,HOUSTON ROCKETS
1610612754,Indiana Pacers,82,35,47,0.427,3951.0,117.1,23.5,0.685,5.7,4.4,13.7,11.5,11.2,40.1,1,23,23,23,25,26,24,30,10,2,26,29,23,27,INDIANA PACERS
1610612746,LA Clippers,82,44,38,0.537,3966.0,113.6,24.9,0.731,5.3,3.3,13.5,9.9,10.8,38.1,1,11,11,11,12,17,11,7,18,21,23,11,21,19,LA CLIPPERS
1610612747,Los Angeles Lakers,82,43,39,0.524,3976.0,113.2,26.5,0.727,4.8,3.4,12.6,10.3,11.5,39.2,1,14,14,14,5,12,2,10,25,17,16,18,26,21,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,82,51,31,0.622,3956.0,110.7,25.8,0.711,6.2,4.3,11.6,10.8,10.3,35.4,1,5,5,5,22,3,4,22,2,3,9,24,16,5,MEMPHIS GRIZZLIES
