team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,82,41,41,0.5,3971.0,12.7,10.7,9.9,40.4,11.6,10.5,11.4,40.7,1,17,17,17,8,16,10,18,8,8,20,25,29,ATLANTA HAWKS
1610612738,Boston Celtics,82,57,25,0.695,3996.0,11.8,9.4,10.3,34.3,11.4,9.4,9.7,36.1,1,2,2,2,1,23,22,16,25,5,5,9,8,BOSTON CELTICS
1610612751,Brooklyn Nets,82,45,37,0.549,3946.0,12.3,8.3,11.0,32.9,12.6,10.9,10.0,37.5,1,9,9,9,29,17,28,8,29,15,26,12,15,BROOKLYN NETS
1610612766,Charlotte Hornets,82,27,55,0.329,3966.0,12.9,10.6,11.4,39.5,12.6,10.6,9.1,39.3,1,27,27,27,12,13,12,6,11,17,21,3,23,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,40,42,0.488,3981.0,13.6,7.8,10.3,35.9,11.5,8.8,9.6,34.8,1,19,19,19,4,4,30,15,19,7,2,7,4,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,51,31,0.622,3976.0,14.4,9.3,9.4,39.2,11.5,9.0,9.5,34.4,1,5,5,5,5,3,23,24,13,6,4,6,2,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,38,44,0.463,3986.0,11.8,8.1,8.2,31.7,11.1,10.7,9.8,37.8,1,21,21,21,3,22,29,29,30,3,23,11,18,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,53,29,0.646,3951.0,11.9,9.7,12.1,41.1,13.0,10.0,10.2,39.3,1,4,4,4,25,21,20,5,3,19,14,14,22,DENVER NUGGETS
1610612765,Detroit Pistons,82,17,65,0.207,3961.0,11.9,11.1,8.7,34.7,13.5,11.0,10.0,40.2,1,30,30,30,18,20,7,27,22,24,27,13,28,DETROIT PISTONS
1610612744,Golden State Warriors,82,44,38,0.537,3966.0,13.1,10.1,10.8,33.4,14.5,9.9,10.5,37.1,1,11,11,11,12,10,16,13,28,29,10,18,14,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,82,22,60,0.268,3951.0,11.6,12.5,9.6,41.0,15.4,9.7,13.0,36.6,1,28,28,28,25,25,1,20,5,30,8,30,11,HOUSTON ROCKETS
1610612754,Indiana Pacers,82,35,47,0.427,3951.0,12.9,10.2,13.5,37.0,13.7,11.5,11.2,40.1,1,23,23,23,25,14,15,1,18,26,29,23,27,INDIANA PACERS
1610612746,LA Clippers,82,44,38,0.537,3966.0,11.9,8.8,9.6,33.9,13.5,9.9,10.8,38.1,1,11,11,11,12,19,26,21,27,23,11,21,19,LA CLIPPERS
1610612747,Los Angeles Lakers,82,43,39,0.524,3976.0,10.4,10.0,12.4,40.5,12.6,10.3,11.5,39.2,1,14,14,14,5,29,18,4,6,16,18,26,21,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,82,51,31,0.622,3956.0,13.2,11.4,13.4,43.6,11.6,10.8,10.3,35.4,1,5,5,5,22,8,6,2,1,9,24,16,5,MEMPHIS GRIZZLIES
1610612748,Miami Heat,82,44,38,0.537,3961.0,13.5,9.6,8.5,34.6,11.9,8.9,9.3,34.4,1,11,11,11,18,5,21,28,23,10,3,4,3,MIAMI HEAT
1610612749,Milwaukee Bucks,82,58,24,0.707,3966.0,10.2,10.7,9.8,34.2,12.3,9.9,9.7,36.9,1,1,1,1,12,30,9,19,26,14,13,8,13,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,82,42,40,0.512,3966.0,13.4,9.2,11.0,40.4,13.2,10.2,10.7,37.8,1,15,15,15,12,7,24,9,7,20,17,19,17,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,82,42,40,0.512,3971.0,13.5,10.3,10.9,39.7,13.4,9.9,10.3,36.8,1,15,15,15,8,6,14,11,9,22,12,17,12,NEW ORLEANS PELICANS
1610612752,New York Knicks,82,47,35,0.573,3991.0,11.6,12.0,9.5,38.6,11.3,9.8,9.4,33.9,1,8,8,8,2,26,3,23,15,4,9,5,1,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,82,40,42,0.488,3971.0,15.3,10.3,10.9,41.0,11.0,11.5,8.8,37.7,1,19,19,19,8,2,13,12,4,2,30,2,16,OKLAHOMA CITY THUNDER
