player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1626246,Boban Marjanović,Boban,1610612742,DAL,33.0,23,15,8,0.652,127.94333333333331,95.5,31,0.228,0.301,0,0.0,3,0.333,52,18,31,92,0.96,430,366,140,111,483,29,437,44,66,554,554,432,102,133,86,123,107,409,DAL
202688,Brandon Knight,Brandon,1610612742,DAL,30.0,5,2,3,0.4,64.54166666666667,107.2,8,0.098,0.154,1,0.143,0,0.0,28,26,21,62,0.27,527,512,72,423,514,175,509,435,395,507,436,520,520,95,106,96,97,496,DAL
1627827,Dorian Finney-Smith,Dorian,1610612742,DAL,29.0,80,51,29,0.638,2643.625,110.4,253,0.095,0.138,88,0.244,39,0.193,743,697,645,2578,7.59,10,12,417,133,10,328,103,454,456,27,145,90,240,557,586,579,594,39,DAL
203939,Dwight Powell,Dwight,1610612742,DAL,30.0,82,52,30,0.634,1798.1966666666667,110.6,231,0.134,0.194,37,0.146,39,0.298,584,486,431,1822,5.06,1,10,436,139,129,342,126,245,254,218,431,90,137,474,479,465,495,139,DAL
202722,Dāvis Bertāns,Dāvis,1610612742,DAL,29.0,56,32,24,0.571,806.29,108.5,105,0.127,0.186,17,0.167,12,0.176,243,248,109,812,2.88,234,177,329,223,316,227,299,265,273,355,365,291,263,266,309,211,294,271,DAL
1630647,Eugene Omoruyi,Eugene,1610612742,DAL,25.0,4,1,3,0.25,17.816666666666666,88.1,5,0.278,0.385,0,0.0,0,0.0,14,0,4,12,0.2,535,544,72,532,562,13,528,14,20,554,554,520,520,68,1,33,35,507,DAL
1628373,Frank Ntilikina,Frank,1610612742,DAL,23.0,58,34,24,0.586,684.655,102.3,67,0.094,0.138,27,0.233,7,0.121,203,189,185,644,3.72,221,155,329,201,342,58,369,458,454,288,169,365,364,248,265,272,262,220,DAL
1628994,George King,George,1610612742,DAL,28.0,4,2,2,0.5,19.161666666666665,150.0,5,0.25,0.455,0,0.0,0,0.0,17,13,10,28,-0.18,535,512,48,306,556,599,528,30,5,554,554,520,520,75,77,69,59,599,DAL
1630605,JaQuori McLaughlin,JaQuori,1610612742,DAL,24.0,4,2,2,0.5,10.9,134.6,0,0.0,0.0,0,0.0,0,0.0,8,0,4,16,-0.05,535,512,48,306,575,594,583,583,583,554,554,520,520,48,1,33,41,593,DAL
1628973,Jalen Brunson,Jalen,1610612742,DAL,25.0,79,50,29,0.633,2524.01,109.4,266,0.105,0.153,66,0.197,3,0.014,722,693,607,2470,8.01,14,16,417,141,16,268,96,392,399,81,260,432,516,547,583,565,587,33,DAL
