group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,202692,Alec Burks,Alec,1610612748,MIA,33.0,9,4,5,0.444,34.36666666666667,0,4,0,4,20,12,7,40,0,0,3,3,20.4,279,275,214,309,224,248,104,189,205,340,277,265,304,208,1,229,183,261
Players,203952,Andrew Wiggins,Andrew,1610612748,MIA,30.0,32,15,17,0.469,95.375,4,7,0,14,24,22,23,86,2,9,6,9,72.7,36,66,465,287,67,120,50,189,92,369,379,452,436,60,496,319,86,95
Players,1628389,Bam Adebayo,Bam,1610612748,MIA,27.0,40,14,26,0.35,186.21,8,10,4,52,56,63,32,168,3,5,10,16,196.2,5,77,498,368,1,48,26,69,3,491,498,488,498,32,485,421,34,6
Players,1630558,Davion Mitchell,Davion,1610612748,MIA,26.0,29,9,20,0.31,113.6,2,0,0,14,35,30,28,114,2,2,19,8,59.7,63,172,487,406,38,185,242,189,92,447,436,478,481,60,390,489,91,113
Players,1630696,Dru Smith,Dru,1610612748,MIA,27.0,4,1,3,0.25,7.701666666666667,0,0,0,0,2,3,0,10,0,1,2,0,4.2,359,375,148,418,366,248,242,189,331,93,129,1,158,208,287,185,339,382
Players,1629130,Duncan Robinson,Duncan,1610612748,MIA,31.0,25,8,17,0.32,65.01833333333333,5,2,0,8,21,24,20,54,0,1,9,2,41.3,103,187,465,404,140,100,176,189,142,343,394,429,347,208,287,398,215,165
Players,1629312,Haywood Highsmith,Haywood,1610612748,MIA,28.0,23,8,15,0.348,73.13333333333334,3,4,0,6,18,29,13,58,2,0,15,5,43.2,133,187,433,369,120,151,104,189,164,323,429,362,355,60,1,473,141,154
Players,1631170,Jaime Jaquez Jr.,Jaime,1610612748,MIA,24.0,11,3,8,0.273,29.773333333333333,2,3,2,4,9,16,2,26,0,3,2,4,30.4,254,304,288,415,245,185,141,122,205,236,324,126,246,208,437,185,160,219
Players,1630528,Josh Christopher,Josh,1610612748,MIA,23.0,1,0,1,0.0,4.666666666666667,0,0,0,2,2,2,0,4,0,0,0,1,12.6,439,450,35,450,408,248,242,189,246,93,93,1,77,208,1,1,270,298
Players,1626196,Josh Richardson,Josh,1610612748,MIA,31.0,1,0,1,0.0,0.6533333333333333,0,0,0,0,0,0,3,2,0,0,0,0,0.0,439,450,35,450,470,248,242,189,331,1,1,187,44,208,1,1,339,447
Players,1642276,Kel'el Ware,Kel'el,1610612748,MIA,21.0,16,5,11,0.313,47.126666666666665,0,2,0,6,20,19,6,44,3,0,6,1,33.8,203,243,352,405,186,248,176,189,164,340,359,244,315,32,1,319,270,200
Players,1642352,Keshad Johnson,Keshad,1610612748,MIA,23.0,1,0,1,0.0,4.666666666666667,3,0,3,2,2,2,0,4,0,0,0,1,5.4,439,450,35,450,408,151,242,99,246,93,93,1,77,208,1,1,270,365
Players,201567,Kevin Love,Kevin,1610612748,MIA,36.0,5,2,3,0.4,0.2833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,342,335,148,340,478,248,242,189,331,1,1,1,1,208,1,1,339,447
Players,203937,Kyle Anderson,Kyle,1610612748,MIA,31.0,16,7,9,0.438,33.82333333333333,0,0,0,6,13,13,8,32,0,0,2,3,34.7,203,209,308,319,229,248,242,189,164,286,289,280,277,208,1,185,183,197
Players,1631107,Nikola Jović,Nikola,1610612748,MIA,21.0,15,7,8,0.467,59.79,4,2,0,6,24,16,8,52,1,0,4,2,43.2,214,209,288,288,154,120,176,189,164,369,324,280,339,120,1,268,215,154
Players,1641796,Pelle Larsson,Pelle,1610612748,MIA,24.0,11,3,8,0.273,40.345,0,0,0,0,9,11,5,42,0,0,6,4,11.0,254,304,288,415,212,248,242,189,331,236,272,226,310,208,1,319,160,313
Players,1626179,Terry Rozier,Terry,1610612748,MIA,31.0,26,9,17,0.346,103.92,5,9,5,0,29,36,11,82,0,1,7,7,42.7,91,172,465,370,55,100,31,54,331,409,462,332,420,208,287,349,105,158
Players,1629639,Tyler Herro,Tyler,1610612748,MIA,25.0,39,14,25,0.359,175.91166666666666,26,11,5,26,49,61,28,154,2,9,8,19,172.3,9,77,496,363,2,3,19,54,30,483,497,478,497,60,496,374,23,9
