team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,6,1,5,0.167,26.375,18.2,9.1,14.6,40.0,12.7,16.4,5.5,29.1,6,10,14,13,6,4,11,5,5,7,13,7,8,ATLANTA HAWKS
1610612738,Boston Celtics,3,2,1,0.667,17.658333333333335,13.6,13.6,8.2,21.7,21.7,13.6,21.7,27.2,9,6,2,3,9,8,6,10,13,13,10,14,7,BOSTON CELTICS
1610612766,Charlotte Hornets,3,2,1,0.667,11.16,12.9,21.5,8.6,17.2,21.5,8.6,0.0,17.2,9,6,2,3,10,12,4,9,15,12,7,1,3,CHARLOTTE HORNETS
1610612739,Cleveland Cavaliers,8,7,1,0.875,29.45833333333333,13.0,13.0,3.3,26.1,9.8,6.5,4.9,35.8,4,1,2,2,5,11,7,12,11,5,4,6,13,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,2,1,1,0.5,5.6,17.1,0.0,34.3,51.4,17.1,34.3,0.0,34.3,13,10,2,7,14,5,14,1,1,11,15,1,11,DALLAS MAVERICKS
1610612765,Detroit Pistons,3,0,3,0.0,10.683333333333334,13.5,0.0,9.0,18.0,13.5,13.5,9.0,27.0,9,14,9,14,11,10,14,8,14,8,9,10,6,DETROIT PISTONS
1610612744,Golden State Warriors,9,6,3,0.667,35.586666666666666,22.9,4.0,24.3,43.2,16.2,16.2,9.4,21.6,2,2,9,3,3,3,13,2,4,10,12,11,4,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,1,1,0,1.0,3.8333333333333335,37.6,0.0,0.0,50.1,25.0,0.0,25.0,50.1,15,10,1,1,15,1,14,14,3,14,1,16,15,HOUSTON ROCKETS
1610612754,Indiana Pacers,3,1,2,0.333,7.916666666666667,0.0,18.2,12.1,24.3,30.3,0.0,0.0,12.1,9,10,7,12,13,15,5,6,12,15,1,1,2,INDIANA PACERS
1610612746,LA Clippers,2,0,2,0.0,8.341666666666667,11.5,11.5,0.0,11.5,5.8,40.3,5.8,23.0,13,14,7,14,12,13,9,14,16,3,16,8,5,LA CLIPPERS
1610612763,Memphis Grizzlies,1,0,1,0.0,1.8666666666666667,0.0,51.4,0.0,51.4,0.0,0.0,0.0,0.0,15,14,2,14,16,15,1,14,1,1,1,1,1,MEMPHIS GRIZZLIES
1610612748,Miami Heat,8,3,5,0.375,44.02,15.3,8.7,6.5,34.9,12.0,14.2,2.2,30.5,4,5,14,11,2,6,12,11,7,6,11,5,9,MIAMI HEAT
1610612760,Oklahoma City Thunder,10,5,5,0.5,31.636666666666667,6.1,22.8,15.2,39.4,30.3,7.6,19.7,45.5,1,4,14,7,4,14,3,4,6,16,5,12,14,OKLAHOMA CITY THUNDER
1610612757,Portland Trail Blazers,5,2,3,0.4,24.925,13.5,27.0,11.6,27.0,15.4,7.7,25.0,30.8,7,6,9,9,7,9,2,7,10,9,6,15,10,PORTLAND TRAIL BLAZERS
1610612759,San Antonio Spurs,5,2,3,0.4,18.0,24.0,10.7,16.0,32.0,5.3,24.0,21.3,58.7,7,6,9,9,8,2,10,3,8,2,14,13,16,SAN ANTONIO SPURS
1610612761,Toronto Raptors,9,6,3,0.667,45.568333333333335,14.7,12.6,1.1,31.6,9.5,9.5,8.4,35.8,2,2,9,3,1,7,8,13,9,4,8,9,12,TORONTO RAPTORS
