close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
201163,Wilson Chandler,1610612743,DEN,F,30.0,70,70,0.52,158,430,0.367,0.371,-0.003
2749,Jameer Nelson,1610612743,DEN,G,35.0,74,73,0.64,174,415,0.419,0.377,0.043
201568,Danilo Gallinari,1610612743,DEN,F,28.0,62,62,0.592,138,409,0.337,0.363,-0.026
1627750,Jamal Murray,1610612743,DEN,G,20.0,81,80,0.566,117,346,0.338,0.37,-0.031
203999,Nikola Jokić,1610612743,DEN,F-C,22.0,72,70,0.317,130,329,0.395,0.379,0.016
203486,Mason Plumlee,1610612743,DEN,C,27.0,81,80,0.302,124,291,0.426,0.379,0.047
203914,Gary Harris,1610612743,DEN,G,22.0,55,54,0.585,118,257,0.459,0.379,0.08
1626144,Emmanuel Mudiay,1610612743,DEN,G,21.0,53,50,0.552,98,240,0.408,0.374,0.034
202702,Kenneth Faried,1610612743,DEN,F,27.0,60,59,0.464,94,237,0.397,0.371,0.026
203115,Will Barton,1610612743,DEN,G-F,26.0,59,59,0.494,101,235,0.43,0.376,0.054
1627823,Juancho Hernangomez,1610612743,DEN,F,21.0,54,48,0.488,64,165,0.388,0.362,0.026
201589,Darrell Arthur,1610612743,DEN,F,29.0,40,35,0.425,41,117,0.35,0.362,-0.012
201579,Roy Hibbert,1610612743,DEN,C,30.0,46,34,0.273,35,80,0.438,0.364,0.074
1627736,Malik Beasley,1610612743,DEN,G,20.0,14,11,0.635,11,33,0.333,0.359,-0.026
2034,Mike Miller,1610612743,DEN,G-F,37.0,13,12,0.7,11,28,0.393,0.355,0.037
202087,Alonzo Gee,1610612743,DEN,F,30.0,10,8,0.7,7,21,0.333,0.362,-0.029
203950,Jarnell Stokes,1610612743,DEN,F-C,23.0,2,1,0.25,1,1,1.0,0.322,0.678
