season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22019,203944,Julius Randle,1610612752,NYK,New York Knicks,Misc,Offensive,0.583,64,0.05,0.544,0.46,0.221,0.588,0.044,0.0,0.309,0.005,68,37,6,13,7,2019-20,2019,2020
22019,202694,Marcus Morris Sr.,1610612752,NYK,New York Knicks,Misc,Offensive,0.781,43,0.056,0.682,0.18,0.341,0.409,0.0,0.0,0.386,0.0018,44,30,2,11,9,2019-20,2019,2020
22019,1628373,Frank Ntilikina,1610612752,NYK,New York Knicks,Misc,Offensive,0.7,57,0.068,0.621,0.57,0.172,0.586,0.0,0.0,0.31,0.0064,29,18,4,7,3,2019-20,2019,2020
22019,1626171,Bobby Portis,1610612752,NYK,New York Knicks,Misc,Offensive,0.47,66,0.05,0.486,0.38,0.171,0.629,0.057,0.029,0.229,0.0038,35,17,3,8,5,2019-20,2019,2020
22019,1629628,RJ Barrett,1610612752,NYK,New York Knicks,Misc,Offensive,0.421,56,0.038,0.459,0.38,0.324,0.459,0.081,0.0,0.297,0.0038,37,17,3,8,5,2019-20,2019,2020
22019,203901,Elfrid Payton,1610612752,NYK,New York Knicks,Misc,Offensive,0.316,45,0.056,0.406,0.3,0.219,0.531,0.094,0.063,0.219,0.003,32,13,3,10,7,2019-20,2019,2020
22019,1629011,Mitchell Robinson,1610612752,NYK,New York Knicks,Misc,Offensive,0.238,61,0.076,0.353,0.25,0.265,0.618,0.029,0.0,0.235,0.0025,34,12,1,4,3,2019-20,2019,2020
22019,1628995,Kevin Knox II,1610612752,NYK,New York Knicks,Misc,Offensive,0.493,65,0.024,0.5,0.25,0.25,0.417,0.083,0.0,0.25,0.0025,12,6,1,4,3,2019-20,2019,2020
22019,1628422,Damyean Dotson,1610612752,NYK,New York Knicks,Misc,Offensive,0.429,48,0.041,0.462,0.33,0.077,0.462,0.0,0.0,0.231,0.0033,13,6,2,6,4,2019-20,2019,2020
22019,1628372,Dennis Smith Jr.,1610612752,NYK,New York Knicks,Misc,Offensive,0.147,34,0.058,0.294,0.25,0.118,0.647,0.059,0.0,0.176,0.0025,17,5,1,4,3,2019-20,2019,2020
22019,201959,Taj Gibson,1610612752,NYK,New York Knicks,Misc,Offensive,0.044,62,0.092,0.152,0.5,0.091,0.788,0.0,0.0,0.091,0.005,33,5,2,4,2,2019-20,2019,2020
