close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
201980,Danny Green,1610612759,SAS,G-F,29.0,79,72,0.281,76,210,0.362,0.352,0.01
202695,Kawhi Leonard,1610612759,SAS,F,25.0,72,69,0.307,68,209,0.325,0.35,-0.024
2225,Tony Parker,1610612759,SAS,G,34.0,72,63,0.318,65,183,0.355,0.364,-0.009
200746,LaMarcus Aldridge,1610612759,SAS,F,30.0,74,63,0.19,64,179,0.358,0.348,0.01
201988,Patty Mills,1610612759,SAS,G,27.0,81,70,0.307,43,141,0.305,0.333,-0.028
203937,Kyle Anderson,1610612759,SAS,F,22.0,72,54,0.344,33,123,0.268,0.34,-0.072
2564,Boris Diaw,1610612759,SAS,C-F,34.0,76,56,0.228,40,118,0.339,0.344,-0.005
2755,Kevin Martin,1610612759,SAS,G,33.0,54,46,0.382,41,109,0.376,0.359,0.017
1889,Andre Miller,1610612759,SAS,G,40.0,35,30,0.579,31,95,0.326,0.355,-0.028
2561,David West,1610612759,SAS,F,35.0,78,52,0.149,31,94,0.33,0.34,-0.01
1938,Manu Ginobili,1610612759,SAS,G,38.0,56,43,0.332,16,79,0.203,0.351,-0.148
203613,Jonathon Simmons,1610612759,SAS,G-F,26.0,50,36,0.33,27,69,0.391,0.334,0.057
2446,Rasual Butler,1610612759,SAS,F,37.0,36,30,0.41,17,57,0.298,0.343,-0.044
1495,Tim Duncan,1610612759,SAS,C-F,40.0,61,28,0.067,18,46,0.391,0.347,0.044
203492,Ray McCallum,1610612759,SAS,G,25.0,28,21,0.321,18,44,0.409,0.344,0.065
1626246,Boban Marjanović,1610612759,SAS,C,27.0,49,21,0.139,11,33,0.333,0.326,0.007
2588,Matt Bonner,1610612759,SAS,C-F,36.0,23,12,0.184,5,16,0.313,0.342,-0.029
202690,Jimmer Fredette,1610612759,SAS,G,27.0,5,2,0.286,2,2,1.0,0.332,0.668
