group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,201980,Danny Green,Danny,1610612755,PHI,37.0,1,0,1,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,420,422,29,422,379,371,324,332,128,222,169,272,226,329,286,251,217,79,323,259,355,399,355,PHI
Players,1630194,Paul Reed,Paul,1610612755,PHI,25.0,18,8,10,0.444,1.9,1.0,0.0,0.667,0.0,0.0,0.333,0.333,0.333,0.667,0.0,1.0,0.0,0.0,0.0,1.0,2,6,0.333,173,181,303,285,342,1,324,109,128,222,19,74,35,98,286,1,217,79,323,1,252,235,278,PHI
Players,1627788,Furkan Korkmaz,Furkan,1610612755,PHI,26.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,420,359,1,1,467,371,324,332,128,222,169,272,226,329,286,251,217,79,323,259,355,399,355,PHI
Players,202699,Tobias Harris,Tobias,1610612755,PHI,31.0,29,13,16,0.448,3.4,0.679,0.321,0.512,0.186,0.349,0.0,0.139,0.07,0.326,0.273,0.727,1.0,0.0,0.5,0.5,16,28,0.571,72,99,411,280,121,156,243,169,30,123,169,244,202,232,249,78,1,79,218,108,57,90,72,PHI
Players,1641741,Ricky Council IV,Ricky,1610612755,PHI,22.0,3,3,0,1.0,5.4,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.167,0.5,0.333,0.667,0.0,0.0,0.333,0.667,3,5,0.6,364,288,1,1,7,1,324,173,128,222,169,21,108,147,223,94,217,79,286,59,216,253,56,PHI
Players,201587,Nicolas Batum,Nicolas,1610612755,PHI,35.0,21,13,8,0.619,3.6,0.182,0.818,0.0,0.0,0.857,0.0,0.143,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,11,0.364,148,99,263,114,87,367,32,332,128,14,169,236,226,329,286,251,1,79,1,259,191,183,259,PHI
Players,203496,Robert Covington,Robert,1610612755,PHI,33.0,5,0,5,0.0,1.6,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,320,422,196,422,372,238,130,332,128,222,169,272,226,329,286,251,217,79,323,259,355,330,355,PHI
Players,1629001,De'Anthony Melton,De'Anthony,1610612755,PHI,26.0,11,5,6,0.455,2.9,0.364,0.636,0.316,0.0,0.316,0.211,0.368,0.211,0.316,1.0,0.0,0.5,0.5,0.8,0.2,5,11,0.455,253,240,218,272,216,310,87,268,128,137,41,67,74,237,1,251,190,23,119,229,175,183,174,PHI
Players,1627741,Buddy Hield,Buddy,1610612755,PHI,31.0,29,15,14,0.517,2.5,0.324,0.676,0.317,0.095,0.619,0.095,0.064,0.127,0.222,0.7,0.3,0.846,0.154,0.783,0.217,23,37,0.622,72,69,381,194,266,334,65,266,64,39,88,267,153,280,109,221,149,73,128,227,34,61,54,PHI
Players,1627863,Danuel House Jr.,Danuel,1610612755,PHI,31.0,2,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,393,422,98,422,408,371,324,332,128,222,169,272,226,329,286,251,217,79,323,259,355,399,355,PHI
