group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,1627741,Buddy Hield,Buddy,1610612755,PHI,31.0,29,15,14,0.517,72.0,0.222,0.354,0.272,0.542,0.417,0.098,0.1,0.385,0.174,0.22,0.083,0.107,0.286,0.429,0.0,0.149,0.154,0.323,72,69,381,194,130,91,40,75,19,25,223,233,66,212,156,271,247,102,61,1,194,190,50
Players,1626166,Cameron Payne,Cameron,1610612755,PHI,29.0,15,9,6,0.6,22.0,0.13,0.125,0.167,0.25,0.231,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.25,0.0,0.143,0.143,0.0,0.102,204,167,218,121,263,256,259,189,103,133,272,280,298,355,379,109,265,116,218,293,179,310,293
Players,201980,Danny Green,Danny,1610612755,PHI,37.0,1,0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,422,29,422,434,412,355,399,222,324,272,280,298,355,379,308,1,254,218,1,1,310,367
Players,1627863,Danuel House Jr.,Danuel,1610612755,PHI,31.0,2,0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393,422,98,422,427,412,355,399,222,324,272,280,298,355,379,308,1,254,218,1,1,310,367
Players,1629001,De'Anthony Melton,De'Anthony,1610612755,PHI,26.0,11,5,6,0.455,32.0,0.195,0.25,0.22,0.286,0.318,0.194,0.19,0.333,0.063,0.16,0.167,0.0,0.333,0.0,0.0,0.067,0.182,0.229,253,240,218,272,230,125,90,120,84,65,124,140,82,344,259,182,1,68,218,1,111,160,104
Players,1627788,Furkan Korkmaz,Furkan,1610612755,PHI,26.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,359,1,1,467,412,355,399,222,324,272,280,298,355,379,308,1,254,218,1,1,310,367
Players,1630288,Jeff Dowtin Jr.,Jeff,1610612755,PHI,27.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,422,29,422,444,412,355,399,222,324,272,280,298,355,379,308,1,254,218,1,1,310,367
Players,203954,Joel Embiid,Joel,1610612755,PHI,30.0,12,7,5,0.583,38.0,0.444,0.379,0.435,0.125,0.292,0.658,0.619,0.4,0.304,0.333,0.211,0.333,0.308,0.5,0.25,0.176,0.5,0.462,247,200,196,138,200,3,29,7,185,88,4,6,59,87,58,133,408,96,31,345,226,10,10
Players,1630231,KJ Martin,KJ,1610612755,PHI,23.0,10,4,6,0.4,24.0,0.091,0.2,0.086,0.0,0.0,0.0,0.0,0.333,0.125,0.158,0.0,0.25,0.167,0.0,0.0,0.273,0.0,0.125,259,261,218,326,251,343,130,359,222,324,272,280,82,293,263,308,358,177,218,1,356,310,251
Players,1626162,Kelly Oubre Jr.,Kelly,1610612755,PHI,28.0,27,13,14,0.481,92.0,0.173,0.173,0.185,0.045,0.125,0.13,0.185,0.105,0.219,0.193,0.111,0.227,0.235,0.2,0.429,0.212,0.209,0.15,102,99,381,248,85,159,183,166,217,247,190,148,245,166,204,245,349,141,136,429,283,135,213
Players,200768,Kyle Lowry,Kyle,1610612755,PHI,38.0,25,14,11,0.56,75.0,0.132,0.161,0.151,0.333,0.22,0.05,0.078,0.0,0.167,0.116,0.259,0.111,0.133,0.0,0.2,0.286,0.158,0.146,119,85,324,156,123,247,203,226,62,146,262,257,298,222,316,103,250,205,218,319,369,187,217
Players,1628964,Mo Bamba,Mo,1610612755,PHI,26.0,8,2,6,0.25,23.0,0.102,0.2,0.1,0.0,0.0,0.2,0.286,0.6,0.214,0.316,0.111,0.0,0.333,0.5,0.0,0.143,0.143,0.18,278,315,218,382,256,326,130,332,222,324,117,77,23,172,73,245,1,68,31,1,179,201,164
Players,201587,Nicolas Batum,Nicolas,1610612755,PHI,35.0,21,13,8,0.619,76.0,0.077,0.061,0.073,0.222,0.188,0.032,0.029,0.13,0.163,0.153,0.171,0.235,0.231,0.2,0.0,0.163,0.067,0.066,148,99,263,114,120,364,337,377,127,179,268,277,222,239,275,178,355,143,136,1,210,286,335
Players,1630194,Paul Reed,Paul,1610612755,PHI,25.0,18,8,10,0.444,35.0,0.072,0.091,0.103,0.0,0.0,0.143,0.111,0.5,0.214,0.278,0.0,0.0,0.0,0.75,0.286,0.348,0.083,0.091,173,181,303,285,215,373,309,327,222,324,175,218,32,172,95,308,1,254,16,373,420,277,310
Players,1641741,Ricky Council IV,Ricky,1610612755,PHI,22.0,3,3,0,1.0,16.0,0.205,0.176,0.156,0.0,0.0,0.462,0.5,1.0,0.091,0.286,0.25,0.0,0.25,0.0,0.2,0.286,0.444,0.235,364,288,1,1,292,113,174,215,222,324,23,13,1,326,87,109,1,116,218,319,369,24,100
Players,203496,Robert Covington,Robert,1610612755,PHI,33.0,5,0,5,0.0,8.0,0.2,0.0,0.182,0.0,0.25,0.0,0.0,0.0,0.333,0.2,0.0,0.5,0.0,0.0,0.333,0.2,0.0,0.0,320,422,196,422,352,118,355,168,222,109,272,280,298,63,186,308,444,254,218,393,255,310,367
Players,202699,Tobias Harris,Tobias,1610612755,PHI,31.0,29,13,16,0.448,98.0,0.156,0.205,0.159,0.217,0.148,0.091,0.099,0.185,0.246,0.226,0.156,0.286,0.118,0.143,0.143,0.121,0.113,0.176,72,99,411,280,72,193,128,210,132,220,230,236,180,138,146,198,380,225,178,293,152,248,173
Players,1630178,Tyrese Maxey,Tyrese,1610612755,PHI,23.0,28,16,12,0.571,107.0,0.341,0.281,0.37,0.259,0.329,0.367,0.359,0.036,0.139,0.11,0.412,0.217,0.25,0.059,0.45,0.245,0.379,0.303,87,56,337,141,55,24,75,22,98,63,45,45,289,276,325,31,344,116,214,433,322,38,62
