player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
201143,Al Horford,Al,1610612738,BOS,33.0,68,41,27,0.603,29.0,1.6,1.6,0.7,6.5,8.2,8.5,8.0,27.8,1.3,0.4,1.9,1.8,32.8,165,103,271,152,95,169,98,323,93,351,462,418,120,25,328,291,184,56,BOS
203382,Aron Baynes,Aron,1610612738,BOS,32.0,51,32,19,0.627,16.1,0.7,1.5,0.2,3.0,5.4,4.1,4.3,15.3,0.7,0.2,2.5,1.9,14.8,284,179,183,123,319,359,106,449,266,206,186,194,334,89,190,431,169,280,BOS
202954,Brad Wanamaker,Brad,1610612738,BOS,29.0,36,27,9,0.75,9.5,0.8,0.3,1.3,1.4,2.9,2.9,2.3,8.7,0.1,0.1,0.9,0.6,8.2,364,229,96,29,442,349,456,170,416,76,105,72,452,452,43,94,405,424,BOS
1628464,Daniel Theis,Daniel,1610612738,BOS,27.0,66,38,28,0.576,13.8,0.7,1.4,0.2,3.3,4.5,3.7,3.3,12.5,0.6,0.2,2.4,1.1,13.7,190,132,292,189,366,365,127,457,238,156,155,131,392,97,180,430,296,304,BOS
202330,Gordon Hayward,Gordon,1610612738,BOS,29.0,72,44,28,0.611,25.9,2.1,1.0,2.0,4.4,8.2,7.1,6.6,25.8,0.3,0.4,1.4,2.5,24.0,135,77,292,141,157,100,243,74,164,344,382,340,159,248,299,184,95,135,BOS
1627824,Guerschon Yabusele,Guerschon,1610612738,BOS,23.0,41,27,14,0.659,6.1,0.4,0.3,0.2,1.2,2.0,2.4,1.3,5.8,0.2,0.1,0.8,0.4,5.1,350,229,136,91,487,450,451,447,444,44,71,33,490,349,67,75,463,475,BOS
1627759,Jaylen Brown,Jaylen,1610612738,BOS,22.0,74,41,33,0.554,25.9,2.6,1.4,3.0,6.3,8.2,7.3,7.0,24.6,0.4,0.6,2.5,2.3,22.9,112,103,372,208,159,47,144,27,97,342,394,363,173,167,405,442,112,154,BOS
1628369,Jayson Tatum,Jayson,1610612738,BOS,21.0,79,48,31,0.608,31.1,3.0,1.7,2.6,6.3,8.8,8.5,8.4,28.9,0.7,0.6,2.1,2.6,30.0,56,38,335,146,69,33,87,37,98,384,456,442,102,79,415,362,93,75,BOS
202681,Kyrie Irving,Kyrie,1610612738,BOS,27.0,67,37,30,0.552,33.0,3.4,1.8,3.6,8.7,9.9,9.2,9.5,31.7,0.5,0.7,2.5,3.6,43.8,179,139,324,209,39,23,76,14,46,437,499,482,64,133,434,438,44,15,BOS
202694,Marcus Morris Sr.,Marcus,1610612738,BOS,29.0,75,44,31,0.587,27.9,2.2,1.5,1.3,4.1,9.1,7.0,8.4,26.8,0.3,0.5,2.4,2.2,24.9,98,77,335,173,113,82,107,160,181,393,372,445,132,231,359,422,125,130,BOS
203935,Marcus Smart,Marcus,1610612738,BOS,25.0,80,48,32,0.6,27.5,1.4,0.8,1.0,2.5,8.5,7.8,8.0,26.0,0.4,0.2,2.5,1.9,23.3,42,38,352,154,122,199,295,214,313,370,417,424,156,223,124,441,163,145,BOS
1628408,PJ Dozier,PJ,1610612738,BOS,22.0,6,5,1,0.833,8.5,0.3,1.5,0.5,2.0,1.3,3.0,1.2,7.3,0.0,0.0,0.3,0.5,8.8,481,456,9,15,453,457,115,367,351,33,109,30,474,473,1,28,437,413,BOS
1626154,RJ Hunter,RJ,1610612738,BOS,25.0,1,1,0,1.0,25.7,5.0,0.0,2.0,2.0,0.0,9.0,0.0,14.0,0.0,1.0,3.0,1.0,28.1,518,499,1,1,162,2,487,67,351,1,488,1,362,473,500,501,321,92,BOS
1629057,Robert Williams III,Robert,1610612738,BOS,21.0,32,18,14,0.563,8.8,0.7,0.4,0.3,2.2,3.0,2.8,2.4,8.4,1.3,0.1,1.1,0.4,10.2,379,321,136,199,448,378,402,428,338,80,101,83,459,26,89,124,473,384,BOS
1628400,Semi Ojeleye,Semi,1610612738,BOS,24.0,56,39,17,0.696,10.6,0.6,0.6,0.8,1.3,3.1,3.0,2.8,10.1,0.1,0.2,0.8,0.6,6.2,263,118,164,62,427,416,333,286,425,84,109,102,431,438,139,73,426,462,BOS
1626179,Terry Rozier,Terry,1610612738,BOS,25.0,79,47,32,0.595,22.7,1.4,0.8,2.0,2.9,7.2,6.7,5.9,21.8,0.3,0.3,1.3,1.4,20.5,56,51,352,161,207,202,290,66,271,301,357,303,216,274,275,145,232,179,BOS
