group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1630230,Naji Marshall,Naji,1610612740,NOP,26.0,14,6,8,0.429,14.626666666666669,0,2,0,2,10,2,2,12,0,0,3,2,6.1,215,221,263,304,304,226,180,169,243,240,92,122,149,218,1,199,207,346,NOP
Players,1630530,Trey Murphy III,Trey,1610612740,NOP,24.0,18,8,10,0.444,42.50666666666667,0,0,0,0,20,23,7,42,2,0,2,4,27.5,173,181,303,285,189,226,238,169,329,326,345,283,288,61,1,159,155,216,NOP
Players,1630346,Matt Ryan,Matt,1610612740,NOP,27.0,4,2,2,0.5,2.7,0,0,0,0,5,2,0,2,0,0,0,0,0.0,341,315,98,200,413,226,238,169,329,158,92,1,39,218,1,1,310,410,NOP
Players,1626204,Larry Nance Jr.,Larry,1610612740,NOP,31.0,15,10,5,0.667,27.88,2,1,0,8,12,16,5,14,1,2,1,3,17.8,204,153,196,70,239,158,232,169,140,267,292,238,166,126,341,104,182,253,NOP
Players,1629627,Zion Williamson,Zion,1610612740,NOP,23.0,26,14,12,0.538,69.95833333333333,5,6,6,32,31,30,12,52,4,4,8,14,68.5,111,85,337,171,137,85,76,25,27,400,387,363,314,19,432,348,44,105,NOP
Players,202685,Jonas Valančiūnas,Jonas,1610612740,NOP,32.0,13,3,10,0.231,38.69,0,14,0,18,22,20,5,26,1,1,9,4,43.0,229,288,303,400,198,226,5,169,58,340,327,238,229,126,257,373,155,171,NOP
Players,1630526,Jeremiah Robinson-Earl,Jeremiah,1610612740,NOP,23.0,4,1,3,0.25,5.465,0,2,0,2,2,0,1,10,1,0,1,0,6.2,341,359,132,382,375,226,180,169,243,79,1,117,137,126,1,104,310,342,NOP
Players,1630700,Dyson Daniels,Dyson,1610612740,NOP,21.0,19,9,10,0.474,37.06666666666667,0,0,0,2,17,20,7,26,2,0,4,1,29.0,163,167,303,253,206,226,238,169,243,307,327,283,229,61,1,248,252,210,NOP
Players,1627742,Brandon Ingram,Brandon,1610612740,NOP,26.0,22,10,12,0.455,71.61333333333333,4,2,2,10,38,35,13,54,1,2,10,10,75.9,141,153,337,272,131,107,180,106,116,429,417,372,321,126,341,390,68,89,NOP
Players,1630631,Jose Alvarado,Jose,1610612740,NOP,26.0,5,4,1,0.8,11.328333333333331,0,0,0,0,2,2,2,4,0,0,1,2,8.4,320,261,29,35,325,226,238,169,329,79,92,122,69,218,1,104,207,316,NOP
Players,203469,Cody Zeller,Cody,1610612740,NOP,31.0,4,0,4,0.0,5.836666666666667,0,0,0,0,3,0,2,0,0,0,0,0,2.9,341,422,164,422,371,226,238,169,329,115,1,122,1,218,1,1,310,385,NOP
Players,1630529,Herbert Jones,Herbert,1610612740,NOP,25.0,26,13,13,0.5,73.96166666666667,4,3,2,12,30,30,9,52,0,2,6,7,49.2,111,99,365,200,125,107,151,106,98,397,387,323,314,218,341,301,105,147,NOP
Players,203468,CJ McCollum,CJ,1610612740,NOP,32.0,18,10,8,0.556,53.8,4,7,0,12,17,9,10,42,1,2,6,5,56.3,173,153,263,157,165,107,64,169,98,307,227,336,288,126,341,301,137,133,NOP
Players,1641722,Jordan Hawkins,Jordan,1610612740,NOP,22.0,10,2,8,0.2,14.7,0,0,0,0,11,11,0,4,0,0,3,0,2.7,259,315,263,405,302,226,238,169,329,258,250,1,69,218,1,199,310,386,NOP
