group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
Players,1627742,Brandon Ingram,Brandon,1610612740,NOP,26.0,22,10,12,0.455,3.3,0.738,0.262,0.653,0.449,0.122,0.041,0.225,0.082,0.204,0.563,0.438,1.0,0.0,0.611,0.389,18,42,0.429,141,153,337,272,140,133,266,124,2,204,152,176,197,293,161,171,1,79,203,152,50,46,194
Players,203468,CJ McCollum,CJ,1610612740,NOP,32.0,18,10,8,0.556,3.0,0.565,0.435,0.467,0.067,0.4,0.0,0.133,0.133,0.4,0.429,0.571,0.5,0.5,0.455,0.545,11,23,0.478,173,153,263,157,199,219,180,198,90,104,169,248,149,186,203,125,190,23,254,98,94,115,160
Players,203469,Cody Zeller,Cody,1610612740,NOP,31.0,4,0,4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,341,422,164,422,385,371,324,332,128,222,169,272,226,329,286,251,217,79,323,259,355,399,355
Players,1630700,Dyson Daniels,Dyson,1610612740,NOP,21.0,19,9,10,0.474,2.0,0.833,0.167,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1,6,0.167,163,167,303,253,340,93,303,173,128,222,169,21,226,147,1,251,217,79,1,259,290,235,349
Players,1630529,Herbert Jones,Herbert,1610612740,NOP,25.0,26,13,13,0.5,2.8,0.667,0.333,0.414,0.0,0.207,0.069,0.379,0.138,0.414,0.667,0.333,1.0,0.0,0.75,0.25,8,15,0.533,111,99,365,200,223,159,224,218,128,176,120,58,143,180,114,196,1,79,136,206,137,156,94
Players,1630526,Jeremiah Robinson-Earl,Jeremiah,1610612740,NOP,23.0,4,1,3,0.25,1.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,341,359,132,382,390,1,324,1,128,222,169,272,226,1,1,251,217,79,1,259,290,364,1
Players,202685,Jonas Valančiūnas,Jonas,1610612740,NOP,32.0,13,3,10,0.231,3.0,0.923,0.077,0.818,0.0,0.0,0.0,0.182,0.0,0.818,0.333,0.667,0.0,0.0,0.333,0.667,9,13,0.692,229,288,303,400,200,79,320,75,128,222,169,213,226,67,223,94,217,79,286,59,124,167,35
Players,1641722,Jordan Hawkins,Jordan,1610612740,NOP,22.0,10,2,8,0.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,259,315,263,405,384,371,324,332,128,222,169,272,226,329,286,251,217,79,323,259,355,399,355
Players,1630631,Jose Alvarado,Jose,1610612740,NOP,26.0,5,4,1,0.8,2.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,320,261,29,35,295,371,1,332,128,222,169,272,226,329,286,251,217,79,323,259,355,330,355
Players,1626204,Larry Nance Jr.,Larry,1610612740,NOP,31.0,15,10,5,0.667,1.9,0.857,0.143,0.727,0.0,0.0,0.0,0.273,0.182,0.727,1.0,0.0,0.0,0.0,1.0,0.0,4,7,0.571,204,153,196,70,346,89,309,94,128,222,169,131,100,86,1,251,217,79,1,259,191,220,72
Players,1630346,Matt Ryan,Matt,1610612740,NOP,27.0,4,2,2,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,341,315,98,200,432,371,324,332,128,222,169,272,226,329,286,251,217,79,323,259,355,399,355
Players,1630230,Naji Marshall,Naji,1610612740,NOP,26.0,14,6,8,0.429,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,0.333,215,221,263,304,406,1,324,1,128,222,169,272,226,1,1,251,217,79,1,259,290,299,278
Players,1630530,Trey Murphy III,Trey,1610612740,NOP,24.0,18,8,10,0.444,2.4,0.0,1.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,9,0.333,173,181,303,285,279,371,1,332,128,42,169,43,226,329,286,251,1,79,1,259,216,198,278
Players,1629627,Zion Williamson,Zion,1610612740,NOP,23.0,26,14,12,0.538,2.7,1.0,0.0,0.821,0.0,0.0,0.154,0.179,0.128,0.821,0.5,0.5,0.0,0.0,0.5,0.5,16,35,0.457,111,85,337,171,235,1,324,74,128,222,57,216,152,66,167,137,217,79,218,108,57,65,172
