group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,1627742,Brandon Ingram,Brandon,1610612740,NOP,26.0,22,10,12,0.455,3.3,107.0,105.2,105.2,127.0,123.1,123.1,-19.9,-17.9,-17.9,0.171,1.0,11.3,0.055,0.114,0.084,11.3,11.3,0.452,0.513,0.306,0.323,98.19,100.54,83.78,100.54,0.1,153,18,42,0.8,1.9,0.429,141,153,337,272,140,255,230,230,387,399,399,348,346,346,111,144,233,146,196,189,345,349,240,228,42,44,268,271,271,172,50,46,42,41,194
Players,203468,CJ McCollum,CJ,1610612740,NOP,32.0,18,10,8,0.556,3.0,104.3,103.4,103.4,115.3,105.8,105.8,-11.0,-2.4,-2.4,0.212,7.0,20.0,0.018,0.182,0.09,2.9,2.9,0.565,0.566,0.212,0.222,93.5,97.7,81.41,97.7,0.136,116,11,23,0.6,1.3,0.478,173,153,263,157,199,275,250,250,287,213,213,304,237,237,82,5,112,263,83,169,212,214,129,177,103,112,383,353,353,104,94,115,86,92,160
Players,203469,Cody Zeller,Cody,1610612740,NOP,31.0,4,0,4,0.0,1.5,92.3,92.3,92.3,110.8,116.7,116.7,-18.5,-24.4,-24.4,0.167,1.0,50.0,0.0,0.333,0.182,50.0,50.0,0.0,0.0,0.067,0.071,105.43,102.8,85.67,102.8,0.098,13,0,0,0.0,0.0,0.0,341,422,164,422,385,352,334,334,234,340,340,343,373,373,114,144,8,298,9,25,457,457,355,367,382,385,105,219,219,182,355,399,355,399,355
Players,1630700,Dyson Daniels,Dyson,1610612740,NOP,21.0,19,9,10,0.474,2.0,86.3,75.3,75.3,100.8,96.6,96.6,-14.5,-21.2,-21.2,0.211,2.0,30.8,0.049,0.065,0.057,15.4,15.5,0.167,0.291,0.099,0.111,99.74,108.78,90.65,108.78,0.059,81,1,6,0.1,0.3,0.167,163,167,303,253,340,378,401,401,121,103,103,326,364,364,86,75,53,163,311,284,400,402,349,350,335,320,218,123,123,276,290,235,351,358,349
Players,1630529,Herbert Jones,Herbert,1610612740,NOP,25.0,26,13,13,0.5,2.8,109.6,104.5,104.5,116.1,112.1,112.1,-6.5,-7.6,-7.6,0.204,2.0,27.8,0.027,0.056,0.041,13.9,14.0,0.6,0.7,0.144,0.154,95.25,99.29,82.75,99.29,0.097,157,8,15,0.3,0.6,0.533,111,99,365,200,223,222,239,239,295,291,291,269,277,277,90,75,68,241,324,333,377,382,99,73,213,219,344,304,304,183,137,156,206,253,94
Players,1630526,Jeremiah Robinson-Earl,Jeremiah,1610612740,NOP,23.0,4,1,3,0.25,1.4,54.5,46.2,46.2,124.2,107.1,107.1,-69.6,-61.0,-61.0,0.0,0.0,0.0,0.0,0.25,0.1,0.0,0.0,1.0,1.0,0.063,0.077,101.36,118.57,98.81,118.57,0.147,13,1,1,0.3,0.3,1.0,341,359,132,382,390,425,429,429,368,233,233,436,437,437,308,228,308,298,30,134,1,1,3,8,387,374,171,67,67,89,290,364,243,372,1
Players,202685,Jonas Valančiūnas,Jonas,1610612740,NOP,32.0,13,3,10,0.231,3.0,101.1,97.4,97.4,121.8,122.1,122.1,-20.7,-24.6,-24.6,0.111,0.67,10.0,0.171,0.225,0.2,15.0,14.9,0.692,0.724,0.205,0.219,94.54,96.15,80.12,96.15,0.158,78,9,13,0.7,1.0,0.692,229,288,303,400,200,305,299,299,343,391,391,352,374,374,177,196,247,15,53,15,396,395,59,64,114,115,362,376,376,73,124,167,66,124,35
Players,1641722,Jordan Hawkins,Jordan,1610612740,NOP,22.0,10,2,8,0.2,1.5,78.8,80.0,80.0,143.1,130.3,130.3,-64.3,-50.3,-50.3,0.1,0.0,100.0,0.0,0.067,0.033,0.0,0.0,0.0,0.0,0.0,0.0,107.04,111.02,92.52,111.02,-0.02,35,0,0,0.0,0.0,0.0,259,315,263,405,384,396,387,387,435,428,428,432,431,431,201,228,1,298,304,352,1,1,355,367,412,413,82,99,99,416,355,399,355,399,355
Players,1630631,Jose Alvarado,Jose,1610612740,NOP,26.0,5,4,1,0.8,2.3,97.0,87.5,87.5,91.1,91.3,91.3,5.9,-3.8,-3.8,0.25,0.0,40.0,0.0,0.154,0.077,0.0,0.0,0.0,0.0,0.111,0.122,94.66,99.57,82.98,99.57,0.0,24,0,2,0.0,0.4,0.0,320,261,29,35,295,331,355,355,73,76,76,168,247,247,53,228,27,298,118,209,1,1,355,367,299,297,356,295,295,357,355,330,355,318,355
Players,1626204,Larry Nance Jr.,Larry,1610612740,NOP,31.0,15,10,5,0.667,1.9,113.5,115.0,115.0,109.2,100.0,100.0,4.3,15.0,15.0,0.0,0.0,0.0,0.069,0.074,0.071,9.1,9.4,0.571,0.571,0.157,0.159,91.76,94.69,78.91,94.69,0.07,60,4,7,0.3,0.5,0.571,204,153,196,70,346,189,145,145,212,122,122,180,109,109,308,228,308,113,288,231,303,310,123,172,190,207,403,406,406,255,191,220,232,306,72
