group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1630230,Naji Marshall,Naji,1610612740,NOP,26.0,14,6,8,0.429,15.0,0.103,0.1,0.15,0.0,0.0,0.0,0.0,0.2,0.154,0.167,0.2,0.167,0.0,0.0,0.0,0.333,0.133,0.056,215,221,263,304,304,324,298,229,222,324,272,280,159,251,244,140,299,254,218,1,403,221,347,NOP
Players,1630530,Trey Murphy III,Trey,1610612740,NOP,24.0,18,8,10,0.444,43.0,0.124,0.094,0.12,0.429,0.391,0.24,0.171,0.091,0.235,0.179,0.053,0.071,0.0,0.222,0.0,0.087,0.148,0.156,173,181,303,285,189,277,308,290,35,29,101,158,254,143,226,298,219,254,130,1,122,198,200,NOP
Players,1630346,Matt Ryan,Matt,1610612740,NOP,27.0,4,2,2,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,315,98,200,413,412,355,399,222,324,272,280,298,355,379,308,1,254,218,1,1,310,367,NOP
Players,1626204,Larry Nance Jr.,Larry,1610612740,NOP,31.0,15,10,5,0.667,28.0,0.157,0.16,0.14,0.0,0.067,0.25,0.3,0.333,0.125,0.182,0.0,0.125,0.0,0.167,0.4,0.083,0.2,0.159,204,153,196,70,239,190,204,254,222,304,92,66,82,293,216,308,265,254,157,423,118,141,197,NOP
Players,1629627,Zion Williamson,Zion,1610612740,NOP,23.0,26,14,12,0.538,70.0,0.283,0.276,0.294,0.0,0.0,0.194,0.264,0.154,0.2,0.189,0.206,0.364,0.143,0.333,0.5,0.19,0.359,0.244,111,85,337,171,137,51,78,56,222,324,124,89,204,185,209,137,425,196,76,437,243,50,93,NOP
Players,202685,Jonas Valančiūnas,Jonas,1610612740,NOP,32.0,13,3,10,0.231,39.0,0.205,0.333,0.228,0.0,0.083,0.19,0.167,0.75,0.36,0.455,0.167,0.231,0.0,0.5,0.2,0.474,0.154,0.289,229,288,303,400,198,114,45,109,222,290,130,160,15,54,22,182,351,254,31,319,447,190,70,NOP
Players,1630526,Jeremiah Robinson-Earl,Jeremiah,1610612740,NOP,23.0,4,1,3,0.25,5.0,0.063,0.333,0.111,0.0,0.0,0.0,0.0,0.0,0.333,0.2,0.0,0.0,0.0,0.5,0.0,0.333,0.0,0.333,341,359,132,382,375,387,45,306,222,324,272,280,298,63,186,308,1,254,31,1,403,310,46,NOP
Players,1630700,Dyson Daniels,Dyson,1610612740,NOP,21.0,19,9,10,0.474,37.0,0.099,0.05,0.107,0.0,0.071,0.125,0.091,0.222,0.111,0.139,0.4,0.143,0.75,0.5,0.0,0.143,0.056,0.066,163,167,303,253,206,335,343,319,222,299,192,244,148,307,292,33,281,15,31,1,179,297,336,NOP
Players,1627742,Brandon Ingram,Brandon,1610612740,NOP,26.0,22,10,12,0.455,72.0,0.306,0.305,0.344,0.286,0.344,0.306,0.255,0.211,0.211,0.211,0.2,0.28,0.333,0.111,0.222,0.227,0.263,0.304,141,153,337,272,131,42,59,32,84,50,64,97,154,174,177,140,377,68,187,335,303,94,59,NOP
Players,1630631,Jose Alvarado,Jose,1610612740,NOP,26.0,5,4,1,0.8,11.0,0.111,0.0,0.1,0.0,0.5,0.0,0.333,0.0,0.286,0.222,0.333,0.0,0.333,0.0,0.0,0.125,0.4,0.0,320,261,29,35,325,299,355,332,222,7,272,55,298,97,147,61,1,68,218,1,155,31,367,NOP
Players,203469,Cody Zeller,Cody,1610612740,NOP,31.0,4,0,4,0.0,6.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.5,0.2,0.333,0.0,0.0,0.0,0.0,0.0,0.0,341,422,164,422,371,382,355,399,222,324,272,280,298,4,12,140,408,254,218,1,1,310,367,NOP
Players,1630529,Herbert Jones,Herbert,1610612740,NOP,25.0,26,13,13,0.5,74.0,0.144,0.14,0.125,0.222,0.172,0.268,0.232,0.118,0.093,0.1,0.286,0.227,0.143,0.0,0.182,0.171,0.175,0.177,111,99,365,200,125,213,236,284,127,191,85,110,232,324,333,88,349,196,218,314,221,169,169,NOP
Players,203468,CJ McCollum,CJ,1610612740,NOP,32.0,18,10,8,0.556,54.0,0.212,0.25,0.25,0.667,0.455,0.154,0.195,0.111,0.267,0.231,0.259,0.071,0.2,0.125,0.286,0.207,0.185,0.25,173,153,263,157,165,103,90,85,8,21,167,136,236,113,141,103,219,157,183,373,277,159,86,NOP
Players,1641722,Jordan Hawkins,Jordan,1610612740,NOP,22.0,10,2,8,0.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.111,0.143,0.0,0.0,0.0,0.0,0.25,0.0,0.0,259,315,263,405,302,412,355,399,222,324,272,280,298,264,320,208,1,254,218,1,323,310,367,NOP
