TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612754,Indiana Pacers,IND,17,17,0.425,368,636,0.579,0.579,0.425,368,636,0.579,0.0,0,0,
1610612752,New York Knicks,NYK,18,18,0.378,335,577,0.581,0.581,0.378,335,577,0.581,0.0,0,0,
1610612760,Oklahoma City Thunder,OKC,17,17,0.379,299,560,0.534,0.534,0.379,299,560,0.534,0.0,0,0,
1610612743,Denver Nuggets,DEN,14,14,0.418,309,519,0.595,0.595,0.418,309,519,0.595,0.0,0,0,
1610612750,Minnesota Timberwolves,MIN,15,15,0.379,275,475,0.579,0.579,0.379,275,475,0.579,0.0,0,0,
1610612744,Golden State Warriors,GSW,12,12,0.461,259,455,0.569,0.569,0.461,259,455,0.569,0.0,0,0,
1610612738,Boston Celtics,BOS,11,11,0.401,208,377,0.552,0.552,0.401,208,377,0.552,0.0,0,0,
1610612746,LA Clippers,LAC,7,7,0.472,161,282,0.571,0.571,0.472,161,282,0.571,0.0,0,0,
1610612739,Cleveland Cavaliers,CLE,9,9,0.366,174,274,0.635,0.635,0.366,174,274,0.635,0.0,0,0,
1610612765,Detroit Pistons,DET,6,6,0.431,121,227,0.533,0.533,0.431,121,227,0.533,0.0,0,0,
1610612745,Houston Rockets,HOU,7,7,0.362,122,220,0.555,0.555,0.362,122,220,0.555,0.0,0,0,
1610612747,Los Angeles Lakers,LAL,5,5,0.467,112,203,0.552,0.552,0.467,112,203,0.552,0.0,0,0,
1610612753,Orlando Magic,ORL,5,5,0.421,98,164,0.598,0.598,0.421,98,164,0.598,0.0,0,0,
1610612749,Milwaukee Bucks,MIL,5,5,0.35,95,153,0.621,0.621,0.35,95,153,0.621,0.0,0,0,
1610612763,Memphis Grizzlies,MEM,4,4,0.358,83,137,0.606,0.606,0.358,83,137,0.606,0.0,0,0,
1610612748,Miami Heat,MIA,4,4,0.374,81,128,0.633,0.633,0.374,81,128,0.633,0.0,0,0,
