group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
Players,1630264,Anthony Gill,Anthony,1610612764,WAS,31.0,6,3,3,0.5,2.4,0.6,0.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,5,0.2,308,288,132,200,275,193,202,1,128,222,169,272,226,1,286,1,217,79,323,1,290,253,343
Players,1641731,Bilal Coulibaly,Bilal,1610612764,WAS,19.0,21,4,17,0.19,1.8,0.4,0.6,0.0,0.0,0.6,0.2,0.4,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,5,0.2,148,261,425,412,351,297,97,332,128,42,44,43,80,329,286,251,1,79,1,259,290,253,343
Players,1630557,Corey Kispert,Corey,1610612764,WAS,25.0,26,7,19,0.269,2.1,0.412,0.588,0.2,0.0,0.6,0.0,0.2,0.1,0.2,0.5,0.5,1.0,0.0,0.833,0.167,6,17,0.353,111,200,440,380,316,294,104,310,128,42,169,194,175,294,167,137,1,79,112,242,165,145,267
Players,1630166,Deni Avdija,Deni,1610612764,WAS,23.0,28,7,21,0.25,2.9,0.571,0.429,0.556,0.0,0.167,0.0,0.277,0.111,0.556,0.2,0.8,1.0,0.0,0.333,0.667,6,21,0.286,87,200,456,382,217,214,182,150,128,191,169,125,166,129,264,64,1,79,286,59,165,126,319
Players,1630647,Eugene Omoruyi,Eugene,1610612764,WAS,27.0,2,0,2,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,393,422,98,422,402,371,324,332,128,222,169,272,226,329,286,251,217,79,323,259,355,399,355
Players,1630215,Jared Butler,Jared,1610612764,WAS,23.0,7,4,3,0.571,1.8,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,4,0.25,294,261,132,141,347,238,130,1,128,222,169,272,226,1,286,1,217,79,323,1,290,273,329
Players,1631098,Johnny Davis,Johnny,1610612764,WAS,22.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,420,422,29,422,466,371,324,332,128,222,169,272,226,329,286,251,217,79,323,259,355,399,355
Players,1629673,Jordan Poole,Jordan,1610612764,WAS,25.0,33,8,25,0.242,3.0,0.525,0.475,0.364,0.121,0.364,0.091,0.272,0.091,0.242,0.667,0.333,0.25,0.75,0.5,0.5,10,40,0.25,36,181,468,397,201,230,168,246,46,116,92,131,188,271,114,196,213,7,218,108,111,52,329
Players,1631262,Jules Bernard,Jules,1610612764,WAS,24.0,1,0,1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,420,422,29,422,445,371,324,332,128,222,169,272,226,329,286,251,217,79,323,259,355,399,355
Players,1630551,Justin Champagnie,Justin,1610612764,WAS,23.0,2,1,1,0.5,2.6,0.0,1.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3,0.333,393,359,29,200,250,371,1,332,128,42,169,43,226,329,286,251,1,79,1,259,290,299,278
