player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
1631260,AJ Green,AJ,1610612749,MIL,25.0,73,44,29,0.603,22.7,107.6,2.1,0.087,0.126,0.5,0.141,0.1,0.048,7.5,5.9,6.6,21.6,0.1,86,62,362,164,220,122,326,442,465,352,447,467,494,298,288,298,317,79,MIL
1641748,Andre Jackson Jr.,Andre,1610612749,MIL,23.0,67,39,28,0.582,14.6,112.1,1.7,0.114,0.168,0.5,0.218,0.2,0.125,5.2,4.0,4.8,14.3,0.045,147,100,349,201,378,316,375,316,329,349,200,358,335,188,184,206,192,353,MIL
1626171,Bobby Portis,Bobby,1610612749,MIL,30.0,49,30,19,0.612,25.4,110.8,6.6,0.235,0.346,0.7,0.177,0.5,0.226,8.8,7.4,7.0,24.7,0.088,293,196,226,150,174,266,24,33,35,237,330,136,186,368,386,322,373,117,MIL
201572,Brook Lopez,Brook,1610612749,MIL,37.0,80,47,33,0.588,31.8,112.7,3.6,0.107,0.153,0.6,0.133,1.9,0.565,10.5,8.7,10.8,31.3,0.092,16,36,428,191,73,337,126,352,382,288,464,6,19,459,464,517,486,102,MIL
1641753,Chris Livingston,Chris,1610612749,MIL,21.0,21,15,6,0.714,5.0,102.2,1.2,0.198,0.329,0.2,0.263,0.0,0.0,2.8,1.5,1.1,4.8,0.031,445,349,76,68,527,45,442,73,44,481,97,519,519,73,49,27,41,461,MIL
203081,Damian Lillard,Damian,1610612749,MIL,34.0,58,32,26,0.552,36.1,114.6,4.2,0.108,0.156,1.2,0.249,0.2,0.048,12.3,9.8,12.2,36.2,0.085,223,179,315,228,12,420,89,342,370,56,128,393,493,534,525,555,545,129,MIL
1629018,Gary Trent Jr.,Gary,1610612749,MIL,26.0,74,44,30,0.595,25.6,114.0,2.0,0.074,0.111,1.0,0.254,0.1,0.027,8.3,8.2,8.1,26.2,0.065,71,62,383,181,170,390,339,512,517,119,111,504,514,336,424,389,402,230,MIL
203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,30.0,67,40,27,0.597,34.2,111.7,9.7,0.266,0.387,0.9,0.169,1.2,0.333,11.0,9.1,10.8,32.5,0.109,147,89,334,177,36,302,4,14,13,169,359,31,100,478,490,518,506,59,MIL
1631123,Jamaree Bouyea,Jamaree,1610612749,MIL,25.0,5,4,1,0.8,12.3,117.8,0.8,0.058,0.1,0.8,0.571,0.4,0.25,6.4,5.2,1.6,11.2,0.018,535,493,10,32,417,508,500,548,534,199,6,217,157,252,245,47,132,525,MIL
1630579,Jericho Sims,Jericho,1610612749,MIL,26.0,53,34,19,0.642,11.9,109.1,2.4,0.196,0.291,0.2,0.097,0.4,0.463,4.3,3.3,3.8,11.5,0.046,263,157,226,105,425,182,284,77,75,499,528,240,51,146,143,160,136,347,MIL
1629645,Kevin Porter Jr.,Kevin,1610612749,MIL,25.0,75,43,32,0.573,19.8,108.0,3.1,0.148,0.22,1.1,0.298,0.2,0.089,6.9,6.1,5.7,18.2,0.084,59,75,413,208,276,139,177,186,198,81,57,392,422,277,302,255,259,133,MIL
1628398,Kyle Kuzma,Kyle,1610612749,MIL,29.0,65,25,40,0.385,29.8,116.1,4.9,0.155,0.229,0.6,0.124,0.3,0.118,11.6,8.7,11.2,31.2,0.059,162,252,503,400,107,466,64,162,175,329,491,279,361,504,463,533,481,265,MIL
1641857,Liam Robbins,Liam,1610612749,MIL,25.0,13,8,5,0.615,4.4,85.6,0.4,0.085,0.114,0.2,0.154,0.2,0.2,2.8,0.8,1.3,1.8,0.049,489,445,64,144,542,10,552,462,513,508,408,408,214,78,20,38,5,327,MIL
1626192,Pat Connaughton,Pat,1610612749,MIL,32.0,41,19,22,0.463,14.7,114.6,2.2,0.14,0.214,0.2,0.118,0.3,0.153,5.5,4.4,3.7,14.0,0.034,336,302,274,326,374,422,320,209,211,489,498,298,287,204,204,150,183,441,MIL
1631250,Pete Nance,Pete,1610612749,MIL,25.0,13,8,5,0.615,10.6,114.8,1.2,0.115,0.18,0.2,0.125,0.2,0.25,4.2,3.9,2.2,10.2,0.023,489,445,64,144,448,428,437,307,290,508,486,408,157,140,176,78,113,507,MIL
