player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1631260,AJ Green,AJ,1610612749,MIL,25.0,73,44,29,0.603,22.7,0.144,0.856,0.1,0.048,0.86,0.113,0.04,0.107,0.052,0.741,0.259,0.942,0.058,0.912,0.088,182,424,0.429,86,62,362,164,220,558,9,550,220,6,349,526,474,550,116,437,250,249,36,522,231,220,353,MIL
1641748,Andre Jackson Jr.,Andre,1610612749,MIL,23.0,67,39,28,0.582,14.6,0.614,0.386,0.557,0.043,0.391,0.183,0.052,0.2,0.513,0.656,0.344,0.967,0.033,0.755,0.245,94,197,0.477,147,100,349,201,378,217,350,196,243,261,130,515,92,180,206,346,202,296,216,341,329,335,186,MIL
1626171,Bobby Portis,Bobby,1610612749,MIL,30.0,49,30,19,0.612,25.4,0.701,0.299,0.624,0.209,0.287,0.076,0.089,0.156,0.415,0.519,0.481,0.969,0.031,0.625,0.375,277,595,0.466,293,196,226,150,174,136,431,133,7,356,441,439,256,289,351,200,196,303,377,181,137,135,224,MIL
201572,Brook Lopez,Brook,1610612749,MIL,37.0,80,47,33,0.588,31.8,0.518,0.482,0.49,0.054,0.401,0.01,0.109,0.099,0.436,0.745,0.255,0.986,0.014,0.83,0.17,394,774,0.509,16,36,428,191,73,330,237,276,195,247,528,378,488,262,109,444,165,334,105,453,72,89,107,MIL
1641753,Chris Livingston,Chris,1610612749,MIL,21.0,21,15,6,0.714,5.0,0.704,0.296,0.6,0.0,0.0,0.233,0.4,0.367,0.6,0.556,0.444,0.0,0.0,0.556,0.444,9,27,0.333,445,349,76,68,527,132,434,153,456,499,51,6,9,125,318,230,496,350,438,117,508,499,514,MIL
203081,Damian Lillard,Damian,1610612749,MIL,34.0,58,32,26,0.552,36.1,0.472,0.528,0.341,0.109,0.408,0.085,0.251,0.078,0.232,0.158,0.842,0.574,0.426,0.342,0.658,444,992,0.448,223,179,315,228,12,394,173,439,71,237,417,25,512,487,543,10,469,30,540,18,57,48,287,MIL
1629018,Gary Trent Jr.,Gary,1610612749,MIL,26.0,74,44,30,0.595,25.6,0.341,0.659,0.25,0.087,0.655,0.16,0.095,0.167,0.163,0.476,0.524,0.906,0.094,0.749,0.251,283,657,0.431,71,62,383,181,170,487,80,510,100,48,178,424,198,524,394,159,311,188,231,327,129,113,342,MIL
203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,30.0,67,40,27,0.597,34.2,0.952,0.048,0.765,0.123,0.021,0.162,0.214,0.147,0.642,0.429,0.571,0.5,0.5,0.43,0.57,793,1319,0.601,147,89,334,177,36,52,515,70,54,492,173,59,311,105,436,117,481,18,515,43,2,11,39,MIL
1631123,Jamaree Bouyea,Jamaree,1610612749,MIL,25.0,5,4,1,0.8,12.3,0.583,0.417,0.588,0.0,0.176,0.118,0.236,0.0,0.588,0.4,0.6,0.0,1.0,0.333,0.667,6,12,0.5,535,493,10,32,417,239,327,166,456,443,328,37,534,133,450,100,496,1,542,15,517,528,125,MIL
1630579,Jericho Sims,Jericho,1610612749,MIL,26.0,53,34,19,0.642,11.9,1.0,0.0,0.918,0.02,0.0,0.051,0.082,0.214,0.898,0.8,0.2,0.0,0.0,0.8,0.2,45,71,0.634,263,157,226,105,425,1,542,7,356,499,494,456,64,6,59,490,496,350,138,413,408,446,29,MIL
1629645,Kevin Porter Jr.,Kevin,1610612749,MIL,25.0,75,43,32,0.573,19.8,0.729,0.271,0.617,0.182,0.214,0.136,0.169,0.147,0.436,0.261,0.739,0.491,0.509,0.304,0.696,293,652,0.449,59,75,413,208,276,116,451,136,13,420,270,171,314,264,518,35,484,15,546,12,119,114,277,MIL
1628398,Kyle Kuzma,Kyle,1610612749,MIL,29.0,65,25,40,0.385,29.8,0.631,0.369,0.568,0.058,0.299,0.188,0.133,0.149,0.51,0.573,0.427,0.854,0.146,0.646,0.354,370,848,0.436,162,252,503,400,107,205,362,186,174,348,107,301,298,184,302,251,360,139,353,205,87,72,326,MIL
1641857,Liam Robbins,Liam,1610612749,MIL,25.0,13,8,5,0.615,4.4,0.75,0.25,0.444,0.0,0.0,0.0,0.556,0.111,0.444,1.0,0.0,0.0,0.0,1.0,0.0,2,8,0.25,489,445,64,144,542,99,464,330,456,499,530,4,465,249,1,537,496,350,1,537,540,538,545,MIL
1626192,Pat Connaughton,Pat,1610612749,MIL,32.0,41,19,22,0.463,14.7,0.542,0.458,0.528,0.037,0.361,0.069,0.111,0.171,0.491,0.702,0.298,0.885,0.115,0.759,0.241,83,177,0.469,336,302,274,326,374,289,278,225,275,289,461,371,180,204,149,404,330,167,205,353,345,350,214,MIL
1631250,Pete Nance,Pete,1610612749,MIL,25.0,13,8,5,0.615,10.6,0.25,0.75,0.263,0.053,0.711,0.0,0.026,0.0,0.211,0.8,0.2,1.0,0.0,0.929,0.071,14,32,0.438,489,445,64,144,448,534,31,501,201,31,530,538,534,501,59,490,1,350,28,530,483,489,319,MIL
1631157,Ryan Rollins,Ryan,1610612749,MIL,22.0,56,30,26,0.536,14.6,0.557,0.443,0.476,0.074,0.421,0.146,0.103,0.178,0.401,0.349,0.651,0.918,0.082,0.561,0.439,132,271,0.487,246,196,315,241,377,274,293,294,122,219,224,406,160,309,483,70,296,203,434,124,287,294,160,MIL
1630649,Stanley Umude,Stanley,1610612749,MIL,26.0,22,15,7,0.682,3.9,0.423,0.577,0.267,0.0,0.6,0.0,0.133,0.0,0.267,0.5,0.5,1.0,0.0,0.8,0.2,5,26,0.192,441,349,90,79,546,434,131,497,456,80,530,299,534,460,365,173,1,350,138,413,524,501,552,MIL
1627752,Taurean Prince,Taurean,1610612749,MIL,31.0,80,46,34,0.575,27.1,0.348,0.652,0.268,0.03,0.672,0.155,0.06,0.134,0.238,0.773,0.227,0.986,0.014,0.906,0.094,235,514,0.457,16,45,441,207,145,481,86,495,312,39,196,502,387,478,82,471,161,338,42,516,180,175,255,MIL
1641890,Tyler Smith,Tyler,1610612749,MIL,20.0,23,12,11,0.522,5.3,0.4,0.6,0.328,0.03,0.582,0.134,0.09,0.179,0.299,0.818,0.182,0.923,0.077,0.875,0.125,24,50,0.48,438,393,128,255,523,456,111,456,320,92,274,440,153,420,47,503,281,212,58,497,464,469,177,MIL
