player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
1631260,AJ Green,AJ,1610612749,MIL,25.0,73,44,29,0.603,1659.0,0.123,0.127,0.143,0.301,0.278,0.037,0.035,0.071,0.126,0.117,0.127,0.09,0.141,0.048,0.019,0.252,0.078,0.136,86,62,362,164,152,496,480,441,74,102,527,536,500,465,487,370,67,447,494,49,424,501,446,MIL
1641748,Andre Jackson Jr.,Andre,1610612749,MIL,23.0,67,39,28,0.582,980.0,0.115,0.11,0.111,0.102,0.097,0.041,0.059,0.339,0.168,0.205,0.161,0.197,0.218,0.125,0.104,0.31,0.076,0.1,147,100,349,201,273,519,515,531,427,468,523,506,106,329,219,291,378,200,335,121,511,507,521,MIL
1626171,Bobby Portis,Bobby,1610612749,MIL,30.0,49,30,19,0.612,1244.0,0.234,0.251,0.258,0.166,0.177,0.153,0.139,0.405,0.346,0.358,0.157,0.173,0.177,0.226,0.304,0.198,0.159,0.227,293,196,226,150,225,84,73,64,321,327,284,345,70,35,42,298,322,330,186,502,264,311,119,MIL
201572,Brook Lopez,Brook,1610612749,MIL,37.0,80,47,33,0.588,2546.0,0.157,0.176,0.17,0.187,0.194,0.128,0.117,0.274,0.153,0.175,0.104,0.122,0.133,0.565,0.106,0.191,0.136,0.17,16,36,428,191,26,341,296,332,277,289,356,405,144,382,306,448,154,464,19,122,231,385,301,MIL
1641753,Chris Livingston,Chris,1610612749,MIL,21.0,21,15,6,0.714,106.0,0.15,0.123,0.152,0.0,0.108,0.375,0.356,0.37,0.329,0.34,0.114,0.107,0.263,0.0,0.313,0.167,0.303,0.146,445,349,76,68,494,387,495,407,499,459,27,35,87,44,53,403,107,97,519,506,142,56,409,MIL
203081,Damian Lillard,Damian,1610612749,MIL,34.0,58,32,26,0.552,2093.0,0.269,0.244,0.262,0.316,0.318,0.44,0.367,0.079,0.156,0.141,0.375,0.288,0.249,0.048,0.253,0.122,0.339,0.285,223,179,315,228,77,42,86,55,53,41,14,31,490,370,409,27,516,128,493,439,45,34,34,MIL
1629018,Gary Trent Jr.,Gary,1610612749,MIL,26.0,74,44,30,0.595,1893.0,0.168,0.173,0.194,0.307,0.292,0.105,0.097,0.066,0.111,0.103,0.089,0.089,0.254,0.027,0.075,0.168,0.094,0.179,71,62,383,181,106,291,309,234,65,80,416,446,510,517,532,491,66,111,514,74,152,477,263,MIL
203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,30.0,67,40,27,0.597,2289.0,0.346,0.383,0.324,0.022,0.038,0.497,0.578,0.375,0.387,0.385,0.342,0.342,0.169,0.333,0.427,0.181,0.519,0.359,147,89,334,177,44,2,3,8,480,507,6,2,84,13,26,43,551,359,100,552,196,1,5,MIL
1631123,Jamaree Bouyea,Jamaree,1610612749,MIL,25.0,5,4,1,0.8,62.0,0.163,0.113,0.117,0.043,0.098,0.16,0.176,0.111,0.1,0.102,0.303,0.364,0.571,0.25,0.2,0.087,0.231,0.11,535,493,10,32,516,317,507,520,470,467,263,246,414,534,534,77,556,6,157,328,23,137,509,MIL
1630579,Jericho Sims,Jericho,1610612749,MIL,26.0,53,34,19,0.642,631.0,0.074,0.085,0.063,0.0,0.0,0.042,0.056,0.493,0.291,0.341,0.104,0.168,0.097,0.463,0.173,0.29,0.097,0.068,263,157,226,105,341,560,539,561,499,542,522,512,24,75,52,446,311,528,51,266,486,470,554,MIL
1629645,Kevin Porter Jr.,Kevin,1610612749,MIL,25.0,75,43,32,0.573,1482.0,0.248,0.24,0.252,0.152,0.177,0.224,0.229,0.158,0.22,0.207,0.368,0.298,0.298,0.089,0.353,0.205,0.254,0.228,59,75,413,208,180,64,93,74,345,329,141,142,317,198,213,31,525,57,422,536,295,100,116,MIL
1628398,Kyle Kuzma,Kyle,1610612749,MIL,29.0,65,25,40,0.385,1936.0,0.233,0.23,0.239,0.188,0.211,0.191,0.23,0.15,0.229,0.213,0.153,0.243,0.124,0.118,0.201,0.166,0.217,0.219,162,252,503,400,100,86,113,100,275,243,197,141,340,175,201,311,468,491,361,339,141,164,132,MIL
1641857,Liam Robbins,Liam,1610612749,MIL,25.0,13,8,5,0.615,57.0,0.128,0.053,0.082,0.0,0.049,0.333,0.385,0.438,0.114,0.2,0.105,0.214,0.154,0.2,0.429,0.346,0.435,0.088,489,445,64,144,519,476,556,559,499,497,47,24,51,513,230,435,419,408,214,553,537,9,541,MIL
1626192,Pat Connaughton,Pat,1610612749,MIL,32.0,41,19,22,0.463,603.0,0.151,0.159,0.164,0.151,0.182,0.126,0.117,0.168,0.214,0.204,0.215,0.141,0.118,0.153,0.208,0.194,0.14,0.154,336,302,274,326,348,375,363,360,346,315,358,402,294,211,221,189,223,498,287,356,246,372,372,MIL
1631250,Pete Nance,Pete,1610612749,MIL,25.0,13,8,5,0.615,138.0,0.116,0.13,0.134,0.225,0.212,0.021,0.031,0.208,0.18,0.186,0.141,0.105,0.125,0.25,0.077,0.309,0.019,0.125,489,445,64,144,476,517,474,468,205,237,543,539,221,290,274,337,97,486,157,76,509,555,482,MIL
1631157,Ryan Rollins,Ryan,1610612749,MIL,22.0,56,30,26,0.536,820.0,0.179,0.18,0.186,0.209,0.2,0.133,0.117,0.157,0.147,0.149,0.226,0.221,0.326,0.2,0.323,0.277,0.159,0.177,246,196,315,241,302,246,279,259,239,268,343,403,321,394,385,170,434,41,214,519,469,307,282,MIL
