season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2024-25,1610612740,22400069,2024-10-23,CHI,NOP,1610612741,1,123,111,W,12
2024-25,1610612740,22400086,2024-10-25,NOP,POR,1610612757,2,105,103,W,2
2024-25,1610612740,22400099,2024-10-27,NOP,POR,1610612757,3,103,125,L,-22
2024-25,1610612740,22400116,2024-10-29,NOP,GSW,1610612744,4,106,124,L,-18
2024-25,1610612740,22400126,2024-10-30,NOP,GSW,1610612744,5,89,104,L,-15
2024-25,1610612740,22400138,2024-11-01,IND,NOP,1610612754,6,125,118,W,7
2024-25,1610612740,22400152,2024-11-03,ATL,NOP,1610612737,7,111,126,L,-15
2024-25,1610612740,22400164,2024-11-04,POR,NOP,1610612757,8,100,118,L,-18
2024-25,1610612740,22400175,2024-11-06,CLE,NOP,1610612739,9,122,131,L,-9
2024-25,1610612740,22400186,2024-11-08,NOP,ORL,1610612753,10,88,115,L,-27
2024-25,1610612740,22400214,2024-11-11,BKN,NOP,1610612751,11,105,107,L,-2
2024-25,1610612740,22400221,2024-11-13,NOP,OKC,1610612760,12,88,106,L,-18
2024-25,1610612740,22400017,2024-11-15,DEN,NOP,1610612743,13,101,94,W,7
2024-25,1610612740,22400231,2024-11-16,LAL,NOP,1610612747,14,99,104,L,-5
2024-25,1610612740,22400024,2024-11-19,NOP,DAL,1610612742,15,91,132,L,-41
2024-25,1610612740,22400252,2024-11-20,NOP,CLE,1610612739,16,100,128,L,-28
2024-25,1610612740,22400032,2024-11-22,GSW,NOP,1610612744,17,108,112,L,-4
2024-25,1610612740,22400279,2024-11-25,NOP,IND,1610612754,18,110,114,L,-4
2024-25,1610612740,22400295,2024-11-27,TOR,NOP,1610612761,19,93,119,L,-26
2024-25,1610612740,22400042,2024-11-29,NOP,MEM,1610612763,20,109,120,L,-11
2024-25,1610612740,22400308,2024-12-01,NOP,NYK,1610612752,21,85,118,L,-33
2024-25,1610612740,22400315,2024-12-02,NOP,ATL,1610612737,22,112,124,L,-12
2024-25,1610612740,22400330,2024-12-05,PHX,NOP,1610612756,23,126,124,W,2
2024-25,1610612740,22400342,2024-12-07,OKC,NOP,1610612760,24,109,119,L,-10
2024-25,1610612740,22400354,2024-12-08,NOP,SAS,1610612759,25,116,121,L,-5
2024-25,1610612740,22401207,2024-12-12,SAC,NOP,1610612758,26,109,111,L,-2
2024-25,1610612740,22401216,2024-12-15,NOP,IND,1610612754,27,104,119,L,-15
2024-25,1610612740,22400365,2024-12-19,NOP,HOU,1610612745,28,113,133,L,-20
2024-25,1610612740,22400384,2024-12-21,NYK,NOP,1610612752,29,93,104,L,-11
2024-25,1610612740,22400390,2024-12-22,DEN,NOP,1610612743,30,129,132,L,-3
2024-25,1610612740,22400416,2024-12-26,HOU,NOP,1610612745,31,111,128,L,-17
2024-25,1610612740,22400423,2024-12-27,MEM,NOP,1610612763,32,124,132,L,-8
2024-25,1610612740,22400444,2024-12-30,LAC,NOP,1610612746,33,113,116,L,-3
2024-25,1610612740,22400457,2025-01-01,NOP,MIA,1610612748,34,108,119,L,-11
2024-25,1610612740,22400472,2025-01-03,WAS,NOP,1610612764,35,132,120,W,12
2024-25,1610612740,22400489,2025-01-05,NOP,WAS,1610612764,36,110,98,W,12
2024-25,1610612740,22400505,2025-01-07,MIN,NOP,1610612750,37,97,104,L,-7
2024-25,1610612740,22400514,2025-01-08,POR,NOP,1610612757,38,100,119,L,-19
2024-25,1610612740,22400527,2025-01-10,NOP,PHI,1610612755,39,123,115,W,8
2024-25,1610612740,22400542,2025-01-12,NOP,BOS,1610612738,40,119,120,L,-1
2024-25,1610612740,22400557,2025-01-14,NOP,CHI,1610612741,41,119,113,W,6
2024-25,1610612740,22400566,2025-01-15,DAL,NOP,1610612742,42,119,116,W,3
2024-25,1610612740,22400581,2025-01-17,UTA,NOP,1610612762,43,136,123,W,13
2024-25,1610612740,22400605,2025-01-20,UTA,NOP,1610612762,44,123,119,W,4
2024-25,1610612740,22400632,2025-01-24,NOP,MEM,1610612763,45,126,139,L,-13
2024-25,1610612740,22400637,2025-01-25,NOP,CHA,1610612766,46,92,123,L,-31
2024-25,1610612740,22400654,2025-01-27,NOP,TOR,1610612761,47,104,113,L,-9
2024-25,1610612740,22400670,2025-01-29,DAL,NOP,1610612742,48,136,137,L,-1
2024-25,1610612740,22400683,2025-01-31,BOS,NOP,1610612738,49,116,118,L,-2
2024-25,1610612740,22400706,2025-02-03,NOP,DEN,1610612743,50,113,125,L,-12
2024-25,1610612740,22400726,2025-02-05,NOP,DEN,1610612743,51,119,144,L,-25
2024-25,1610612740,22400750,2025-02-08,NOP,SAC,1610612758,52,118,123,L,-5
2024-25,1610612740,22400761,2025-02-10,NOP,OKC,1610612760,53,101,137,L,-36
2024-25,1610612740,22400777,2025-02-12,SAC,NOP,1610612758,54,111,119,L,-8
2024-25,1610612740,22400785,2025-02-13,SAC,NOP,1610612758,55,140,133,W,7
2024-25,1610612740,22400803,2025-02-21,NOP,DAL,1610612742,56,103,111,L,-8
2024-25,1610612740,22400818,2025-02-23,SAS,NOP,1610612759,57,114,96,W,18
2024-25,1610612740,22400833,2025-02-25,SAS,NOP,1610612759,58,109,103,W,6
2024-25,1610612740,22400848,2025-02-27,NOP,PHX,1610612756,59,124,116,W,8
2024-25,1610612740,22400857,2025-02-28,NOP,PHX,1610612756,60,108,125,L,-17
2024-25,1610612740,22400872,2025-03-02,NOP,UTA,1610612762,61,128,121,W,7
2024-25,1610612740,22400890,2025-03-04,NOP,LAL,1610612747,62,115,136,L,-21
2024-25,1610612740,22400902,2025-03-06,HOU,NOP,1610612745,63,97,109,L,-12
2024-25,1610612740,22400913,2025-03-08,NOP,HOU,1610612745,64,117,146,L,-29
2024-25,1610612740,22400923,2025-03-09,MEM,NOP,1610612763,65,104,107,L,-3
2024-25,1610612740,22400943,2025-03-11,LAC,NOP,1610612746,66,127,120,W,7
2024-25,1610612740,22401141,2025-03-13,ORL,NOP,1610612753,67,93,113,L,-20
2024-25,1610612740,22400973,2025-03-15,NOP,SAS,1610612759,68,115,119,L,-4
2024-25,1610612740,22400987,2025-03-17,DET,NOP,1610612765,69,81,127,L,-46
2024-25,1610612740,22401001,2025-03-19,NOP,MIN,1610612750,70,119,115,W,4
2024-25,1610612740,22401016,2025-03-21,NOP,MIN,1610612750,71,93,134,L,-41
2024-25,1610612740,22401029,2025-03-23,NOP,DET,1610612765,72,130,136,L,-6
2024-25,1610612740,22401041,2025-03-24,PHI,NOP,1610612755,73,112,99,W,13
2024-25,1610612740,22401072,2025-03-28,GSW,NOP,1610612744,74,95,111,L,-16
2024-25,1610612740,22401085,2025-03-30,CHA,NOP,1610612766,75,98,94,W,4
2024-25,1610612740,22401111,2025-04-02,NOP,LAC,1610612746,76,98,114,L,-16
2024-25,1610612740,22401126,2025-04-04,NOP,LAL,1610612747,77,108,124,L,-16
2024-25,1610612740,22400617,2025-04-06,MIL,NOP,1610612749,78,107,111,L,-4
2024-25,1610612740,22401150,2025-04-08,NOP,BKN,1610612751,79,114,119,L,-5
2024-25,1610612740,22401161,2025-04-10,NOP,MIL,1610612749,80,111,136,L,-25
2024-25,1610612740,22401177,2025-04-11,MIA,NOP,1610612748,81,104,153,L,-49
2024-25,1610612740,22401196,2025-04-13,OKC,NOP,1610612760,82,100,115,L,-15
