season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2015-16,2585,Zaza Pachulia,Zaza,1610612742,DAL,Dallas Mavericks,21501223,2016-04-13T00:00:00,DAL vs. SAS,L,29.7,90.3,90.2,90.2,117.0,117.6,117.6,-26.7,-27.5,-27.5,0.154,0.67,20.0,0.156,0.304,0.218,0.3,0.304,0.0075,0.008199999999999999,0.133,0.131,82.75,82.56,68.8,82.56,0.107,51,3,4,3.0,4.0,0.75,1,13074,13074,13074,7846,19692,19708,19708,19955,20177,20177,21733,21908,21908,9042,10723,7894,1416,1725,1088,24360,24482,2942,2308,19381,20015,25611,25810,25810,10778,11544,18073,11544,18073,1788,1.0,29:39,2015,2016
2015-16,101114,Deron Williams,Deron,1610612742,DAL,Dallas Mavericks,21501223,2016-04-13T00:00:00,DAL vs. SAS,L,36.5,100.2,100.0,100.0,118.2,119.4,119.4,-18.0,-19.4,-19.4,0.389,2.33,29.2,0.0,0.074,0.031,0.125,0.12300000000000001,0.00385,0.00454,0.23,0.235,87.05,86.71,72.26,86.71,0.053,65,4,13,4.0,13.0,0.308,1,13074,13074,13074,2377,14651,14213,14213,20428,20906,20906,19544,20000,19998,1622,3362,4128,13060,17911,21049,16427,16573,16834,16215,7264,7250,24697,25090,25090,17436,8539,4281,8539,4281,18598,1.0,36:32,2015,2016
2015-16,203939,Dwight Powell,Dwight,1610612742,DAL,Dallas Mavericks,21501223,2016-04-13T00:00:00,DAL vs. SAS,L,2.9,86.8,62.5,62.5,106.4,100.0,100.0,-19.6,-37.5,-37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.35,132.95,110.79,132.95,0.286,8,0,0,0.0,0.0,0.0,1,13074,13074,13074,25171,20996,24873,24873,14463,9849,9849,20000,23495,23496,18354,13303,18354,13060,22257,23167,1,1,22516,23226,25279,25280,1181,192,192,638,22516,24912,22516,24912,22516,1.0,2:53,2015,2016
2015-16,202083,Wesley Matthews,Wesley,1610612742,DAL,Dallas Mavericks,21501223,2016-04-13T00:00:00,DAL vs. SAS,L,40.2,118.6,113.0,113.0,101.6,102.6,102.6,17.0,10.4,10.4,0.12,3.0,16.7,0.026,0.091,0.056,0.055999999999999994,0.055999999999999994,0.00393,0.00393,0.17,0.178,89.72,91.42,76.18,91.42,0.054,77,4,14,4.0,14.0,0.286,1,13074,13074,13074,689,4919,7482,7482,11663,12221,12221,5992,8277,8277,11505,1802,9957,12417,15870,16691,10266,10342,16649,18452,14653,14157,23291,22063,22063,17325,8539,3506,8539,3506,19020,1.0,40:10,2015,2016
2015-16,1626257,Salah Mejri,Salah,1610612742,DAL,Dallas Mavericks,21501223,2016-04-13T00:00:00,DAL vs. SAS,L,11.2,112.0,104.8,104.8,89.1,95.0,95.0,22.9,9.8,9.8,0.143,0.0,33.3,0.091,0.0,0.045,0.0,0.0,0.0,0.0,0.087,0.087,87.51,87.6,73.0,87.6,-0.141,21,0,1,0.0,1.0,0.0,1,13074,13074,13074,21925,7879,12099,12099,5265,7719,7719,4307,8495,8495,9558,13303,2452,4146,22257,18579,1,1,22516,23226,23440,23575,24493,24763,24763,25466,22516,23432,22516,23432,22516,1.0,11:14,2015,2016
2015-16,1717,Dirk Nowitzki,Dirk,1610612742,DAL,Dallas Mavericks,21501223,2016-04-13T00:00:00,DAL vs. SAS,L,33.8,103.1,98.5,98.5,104.0,104.6,104.6,-0.9,-6.1,-6.1,0.056,1.0,4.2,0.088,0.121,0.104,0.042,0.043,0.0032400000000000003,0.00444,0.311,0.315,91.19,93.03,77.53,93.03,0.087,66,5,17,5.0,17.0,0.294,1,13074,13074,13074,4516,12922,15840,15840,13132,13389,13389,13055,15255,15255,16687,7038,18209,4451,12685,8887,9504,9577,19308,16589,1693,1831,22166,20252,20252,13289,6175,1681,6175,1681,18983,1.0,33:48,2015,2016
2015-16,101109,Raymond Felton,Raymond,1610612742,DAL,Dallas Mavericks,21501223,2016-04-13T00:00:00,DAL vs. SAS,L,33.4,107.4,103.1,103.1,98.4,98.4,98.4,9.0,4.6,4.6,0.143,0.67,9.1,0.029,0.1,0.063,0.136,0.13699999999999998,0.00625,0.006520000000000001,0.27,0.279,90.84,92.74,77.28,92.74,0.173,65,9,16,9.0,16.0,0.563,1,13074,13074,13074,4825,10403,13109,13109,9758,9591,9591,8804,10570,10570,9558,10723,15531,11624,14787,15417,17752,17894,6545,6920,3801,3631,22428,20613,20613,4189,1155,2178,1155,2178,6644,1.0,33:23,2015,2016
2015-16,101135,David Lee,David,1610612742,DAL,Dallas Mavericks,21501223,2016-04-13T00:00:00,DAL vs. SAS,L,7.2,136.9,126.7,126.7,58.3,60.0,60.0,78.6,66.7,66.7,0.0,0.0,0.0,0.0,0.5,0.267,0.0,0.0,0.005,0.005,0.111,0.118,97.73,100.0,83.33,100.0,0.192,15,1,2,1.0,2.0,0.5,1,13074,13074,13074,23492,1057,2522,2522,508,568,568,245,331,329,18354,13303,18354,13060,124,365,1,1,10446,13647,21608,21311,13428,9697,9697,3001,18695,21813,18695,21813,7886,1.0,7:12,2015,2016
2015-16,1626147,Justin Anderson,Justin,1610612742,DAL,Dallas Mavericks,21501223,2016-04-13T00:00:00,DAL vs. SAS,L,30.1,99.5,91.5,91.5,103.8,108.2,108.2,-4.3,-16.7,-16.7,0.235,0.0,40.0,0.0,0.167,0.088,0.0,0.0,0.005,0.0059499999999999996,0.095,0.101,93.92,95.61,79.68,95.61,0.1,59,2,5,2.0,5.0,0.4,1,13074,13074,13074,7424,15217,19172,19172,12984,15478,15478,14429,19260,19260,5153,13303,1471,13060,8014,11243,1,1,10446,9371,22938,22723,19090,16525,16525,11595,14994,16058,14994,16058,14037,1.0,30:07,2015,2016
2015-16,101111,Charlie Villanueva,Charlie,1610612742,DAL,Dallas Mavericks,21501223,2016-04-13T00:00:00,DAL vs. SAS,L,15.0,89.0,83.3,83.3,99.3,103.6,103.6,-10.3,-20.2,-20.2,0.0,0.0,0.0,0.0,0.154,0.069,0.16699999999999998,0.16699999999999998,0.009000000000000001,0.009000000000000001,0.2,0.214,91.5,92.65,77.2,92.65,0.147,30,3,5,3.0,5.0,0.6,1,13074,13074,13074,19741,20183,21913,21913,10240,12782,12782,16891,20250,20250,18354,13303,18354,13060,9331,14320,19532,19716,1496,1446,10368,9525,21892,20726,20726,6282,11544,16058,11544,16058,4873,1.0,15:02,2015,2016
