player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
202692,Alec Burks,Alec,1610612758,SAC,27.0,64,19,45,0.297,21.5,1.0,1.2,0.6,3.4,7.8,5.6,5.9,24.1,0.3,0.6,1.4,1.9,18.0,201,307,488,448,222,281,188,336,233,332,285,307,180,241,403,181,164,215,SAC
1629168,BJ Johnson,BJ,1610612758,SAC,23.0,7,2,5,0.286,7.1,0.9,0.0,1.3,0.9,2.9,1.9,1.1,9.7,0.0,0.3,0.6,0.3,5.2,477,486,67,449,475,332,487,163,461,75,46,29,438,473,242,47,487,473,SAC
203463,Ben McLemore,Ben,1610612758,SAC,26.0,19,7,12,0.368,8.3,0.6,0.2,1.0,0.4,2.9,2.6,2.9,8.9,0.2,0.2,1.2,0.4,6.5,424,433,125,404,455,396,472,223,501,79,82,111,449,361,120,132,475,454,SAC
203992,Bogdan Bogdanović,Bogdan,1610612758,SAC,26.0,70,32,38,0.457,27.8,1.9,1.2,1.7,4.8,9.8,8.4,7.2,27.9,0.2,0.6,2.0,2.6,26.1,148,179,426,318,116,114,162,100,146,429,450,375,119,315,397,339,90,119,SAC
1627741,Buddy Hield,Buddy,1610612758,SAC,26.0,82,39,43,0.476,31.9,3.6,2.1,5.0,5.4,10.5,10.0,9.6,34.1,0.4,0.7,2.5,1.8,32.0,1,118,474,293,49,17,49,3,126,457,520,484,28,189,425,435,190,63,SAC
1628403,Caleb Swanigan,Caleb,1610612758,SAC,22.0,21,10,11,0.476,8.5,0.3,0.5,0.2,1.5,3.5,2.1,2.8,8.6,0.0,0.3,1.3,0.7,6.6,417,400,111,290,452,467,389,458,398,96,57,97,456,461,242,157,388,450,SAC
201147,Corey Brewer,Corey,1610612758,SAC,33.0,31,13,18,0.419,15.9,0.8,0.4,1.2,2.5,5.3,3.7,4.8,15.2,0.2,0.3,2.0,1.1,12.9,383,374,168,361,324,334,436,184,312,201,156,226,340,302,268,341,304,321,SAC
1628368,De'Aaron Fox,De'Aaron,1610612758,SAC,21.0,81,39,42,0.481,31.4,4.0,0.8,4.3,8.3,10.6,9.4,9.8,34.4,0.6,1.0,2.5,4.6,36.5,22,118,465,283,61,8,292,9,52,461,508,491,23,118,499,444,29,39,SAC
1628412,Frank Mason III,Frank,1610612758,SAC,25.0,38,16,22,0.421,11.5,0.7,0.4,1.1,2.4,3.7,3.3,3.6,12.1,0.1,0.3,0.9,1.3,10.4,358,341,217,360,413,371,407,197,322,103,131,146,398,412,260,88,243,380,SAC
203084,Harrison Barnes,Harrison,1610612758,SAC,27.0,77,34,43,0.442,32.9,1.9,1.3,1.5,5.5,11.0,9.0,11.5,34.5,0.2,0.6,1.6,2.6,25.5,74,165,474,342,41,116,147,128,122,480,487,527,22,351,420,214,91,124,SAC
1628385,Harry Giles III,Harry,1610612758,SAC,21.0,58,26,32,0.448,14.1,1.0,1.3,0.6,5.3,5.3,4.4,4.1,15.2,0.4,0.2,2.6,1.7,15.3,248,244,352,329,358,297,155,338,128,203,214,176,338,205,164,455,195,267,SAC
201585,Kosta Koufos,Kosta,1610612758,SAC,30.0,42,21,21,0.5,11.9,0.4,1.0,0.3,3.2,3.9,3.9,3.5,11.4,0.4,0.2,1.6,0.6,11.8,341,284,202,251,404,435,246,434,244,118,163,144,410,168,148,224,403,351,SAC
1628963,Marvin Bagley III,Marvin,1610612758,SAC,20.0,62,30,32,0.484,25.3,2.4,3.5,1.8,9.1,8.5,7.9,7.9,27.2,1.0,0.7,1.9,3.6,28.4,224,201,352,281,169,66,15,92,43,368,423,410,127,42,454,310,45,91,SAC
202357,Nemanja Bjelica,Nemanja,1610612758,SAC,31.0,77,38,39,0.494,23.2,1.1,2.1,1.4,4.5,8.3,6.5,6.9,25.2,0.7,0.5,2.6,1.4,22.6,74,132,438,272,197,260,51,144,160,356,343,353,166,76,353,449,233,158,SAC
1627786,Troy Williams,Troy,1610612758,SAC,24.0,21,7,14,0.333,14.9,1.6,0.7,1.9,2.8,5.5,4.3,4.5,15.7,0.4,0.3,1.8,0.6,11.6,417,433,136,422,342,167,308,88,282,211,202,206,325,204,242,273,409,356,SAC
1626161,Willie Cauley-Stein,Willie,1610612758,SAC,25.0,81,39,42,0.481,27.3,1.9,1.3,1.6,9.4,8.8,7.9,8.1,29.1,0.6,0.9,2.8,2.7,30.0,22,118,465,283,127,118,150,112,41,385,426,428,98,99,483,490,87,76,SAC
1627812,Yogi Ferrell,Yogi,1610612758,SAC,26.0,71,33,38,0.465,15.0,1.0,0.3,1.3,1.9,5.4,4.7,4.0,15.5,0.1,0.3,0.9,1.3,11.8,144,169,426,312,339,289,448,150,374,210,228,170,330,451,241,90,254,349,SAC
