season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22019,201567,Kevin Love,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.801,56,0.09,0.709,0.6,0.116,0.535,0.012,0.0,0.326,0.0073,1.5,1.1,0.3,0.5,0.2
22019,1629012,Collin Sexton,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.896,65,0.045,0.836,0.42,0.344,0.361,0.082,0.016,0.459,0.0042,0.9,0.8,0.1,0.3,0.2
22019,202684,Tristan Thompson,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.327,57,0.075,0.411,0.36,0.214,0.589,0.0,0.0,0.268,0.0036,1.0,0.4,0.1,0.2,0.1
22019,1629636,Darius Garland,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.534,59,0.048,0.524,0.5,0.095,0.571,0.0,0.0,0.262,0.005699999999999999,0.7,0.4,0.1,0.2,0.1
22019,1626204,Larry Nance Jr.,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.387,56,0.081,0.442,0.36,0.163,0.512,0.0,0.0,0.256,0.0036,0.8,0.3,0.1,0.3,0.2
22019,203903,Jordan Clarkson,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.986,29,0.03,1.0,0.4,0.417,0.167,0.083,0.0,0.583,0.005,0.4,0.4,0.1,0.2,0.1
22019,1629645,Kevin Porter Jr.,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.221,50,0.063,0.343,0.27,0.114,0.571,0.0,0.0,0.2,0.0027,0.7,0.2,0.1,0.2,0.2
22019,1628035,Alfonzo McKinnie,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.621,40,0.075,0.563,0.5,0.188,0.563,0.063,0.0,0.313,0.0062,0.4,0.2,0.1,0.1,0.1
22019,203521,Matthew Dellavedova,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.161,57,0.092,0.304,0.0,0.174,0.783,0.0,0.0,0.174,0.0,0.4,0.1,0.0,0.0,0.0
22019,203089,John Henson,1610612739,CLE,Cleveland Cavaliers,Misc,Offensive,0.151,29,0.128,0.3,0.0,0.4,0.5,0.0,0.0,0.25,0.0,0.7,0.2,0.0,0.1,0.1
