team_id,team_name,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,team
1610612738,Boston Celtics,19,16,3,0.842,917.0,39.1,83.4,0.469,14.4,40.0,0.36,15.6,19.2,0.812,9.6,33.2,42.8,23.7,11.4,6.2,5.3,2.2,15.6,17.9,108.2,8.0,2,1,1,1,2,6,10,4,1,1,6,9,9,7,10,3,4,5,5,9,4,1,1,12,4,1,BOSTON CELTICS
1610612739,Cleveland Cavaliers,12,5,7,0.417,576.0,37.4,83.4,0.449,10.3,32.8,0.315,12.9,17.0,0.76,7.7,31.1,38.8,21.3,12.2,6.7,4.6,5.0,19.8,18.3,98.1,-5.6,6,8,13,9,6,10,9,11,12,7,13,14,12,13,13,10,14,10,10,6,8,7,9,10,14,12,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,22,13,9,0.591,1056.0,38.9,83.0,0.468,11.9,33.1,0.36,16.3,22.7,0.719,10.9,32.2,43.1,21.1,12.5,6.3,5.3,4.9,19.0,19.7,106.0,2.6,1,2,15,3,1,8,11,5,5,6,7,8,6,16,5,8,3,12,12,8,5,6,8,6,8,5,DALLAS MAVERICKS
1610612743,Denver Nuggets,12,7,5,0.583,576.0,38.9,85.2,0.457,10.5,31.6,0.332,13.8,16.7,0.83,9.9,32.6,42.5,24.9,12.0,6.4,4.3,5.1,18.0,18.3,102.2,-2.1,6,5,11,4,6,7,4,9,11,12,11,12,13,4,9,7,6,2,9,7,11,9,6,11,11,9,DENVER NUGGETS
1610612754,Indiana Pacers,17,8,9,0.471,826.0,44.2,87.3,0.507,12.1,32.5,0.372,12.0,16.0,0.746,10.2,30.7,40.9,29.5,11.9,5.4,4.8,4.1,20.2,17.2,112.5,1.0,3,4,15,7,3,1,1,1,4,10,4,15,14,15,8,12,11,1,8,14,7,4,11,13,1,6,INDIANA PACERS
1610612746,LA Clippers,6,2,4,0.333,288.0,35.7,82.2,0.434,11.8,31.7,0.374,17.2,21.7,0.792,11.2,30.8,42.0,20.2,13.5,6.2,3.2,6.3,22.8,20.2,100.3,-6.7,10,10,2,10,12,12,13,14,6,11,3,6,7,9,4,11,8,13,13,10,14,15,15,4,12,13,LA CLIPPERS
1610612747,Los Angeles Lakers,5,1,4,0.2,240.0,41.6,84.6,0.492,8.8,29.4,0.299,14.4,18.8,0.766,7.4,33.2,40.6,24.4,11.0,6.0,4.0,3.2,16.6,16.4,106.4,-2.2,13,13,2,13,13,2,6,2,15,15,15,11,10,12,14,2,12,3,2,11,13,3,2,14,6,10,LOS ANGELES LAKERS
1610612748,Miami Heat,5,1,4,0.2,240.0,35.6,81.2,0.438,11.2,34.0,0.329,9.8,12.0,0.817,5.6,30.6,36.2,21.2,11.6,4.6,1.4,5.2,16.8,15.6,92.2,-15.6,13,13,2,13,13,13,15,13,9,3,12,16,16,6,16,13,15,11,6,16,16,10,3,16,15,15,MIAMI HEAT
1610612749,Milwaukee Bucks,6,2,4,0.333,293.0,40.1,84.9,0.473,11.0,31.0,0.354,17.0,20.8,0.819,9.3,32.6,41.9,21.8,10.5,5.2,3.1,4.4,18.3,19.0,108.3,-2.8,10,10,2,10,10,3,5,3,10,14,10,7,8,5,11,6,9,9,1,15,15,5,7,8,3,11,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,16,9,7,0.563,768.0,38.8,82.9,0.468,11.7,32.6,0.359,18.3,23.6,0.775,10.6,31.8,42.4,23.9,12.2,7.3,4.6,5.1,20.8,20.0,107.5,4.2,4,3,13,5,4,9,12,6,8,9,8,5,5,10,6,9,7,4,11,5,9,8,12,5,5,4,MINNESOTA TIMBERWOLVES
