team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612738,Boston Celtics,19,16,3,0.842,917.0,14.6,10.9,11.5,42.2,13.3,9.5,9.8,47.3,2,1,1,1,2,7,11,11,10,6,3,3,12,BOSTON CELTICS
1610612739,Cleveland Cavaliers,12,5,7,0.417,576.0,14.7,8.7,12.7,47.8,12.8,13.2,12.7,39.8,6,8,13,9,6,6,15,6,4,4,9,9,1,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,22,13,9,0.591,1056.0,15.1,13.3,11.7,45.9,14.8,10.9,11.7,41.5,1,2,15,3,1,4,4,10,6,9,6,8,4,DALLAS MAVERICKS
1610612743,Denver Nuggets,12,7,5,0.583,576.0,12.7,11.1,12.2,48.5,14.7,10.8,14.3,50.0,6,5,11,4,6,14,10,8,3,8,5,12,14,DENVER NUGGETS
1610612754,Indiana Pacers,17,8,9,0.471,826.0,14.0,13.1,12.8,50.7,13.5,14.5,10.9,46.5,3,4,15,7,3,9,5,5,2,7,13,5,11,INDIANA PACERS
1610612746,LA Clippers,6,2,4,0.333,288.0,13.8,12.0,12.7,42.0,18.0,13.8,15.5,43.3,10,10,2,10,12,10,8,6,11,14,12,15,6,LA CLIPPERS
1610612747,Los Angeles Lakers,5,1,4,0.2,240.0,13.4,10.0,15.4,57.2,10.8,13.4,15.0,55.2,13,13,2,13,13,12,13,1,1,1,10,13,16,LOS ANGELES LAKERS
1610612748,Miami Heat,5,1,4,0.2,240.0,13.2,5.2,7.4,41.6,16.2,11.8,8.8,40.8,13,13,2,13,13,13,16,15,12,13,7,1,2,MIAMI HEAT
1610612749,Milwaukee Bucks,6,2,4,0.333,293.0,10.6,12.8,6.2,42.9,12.3,13.4,11.6,45.2,10,10,2,10,10,15,7,16,8,3,11,7,9,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,16,9,7,0.563,768.0,14.9,13.0,11.4,46.1,15.7,9.6,10.9,44.0,4,3,13,5,4,5,6,13,5,12,4,6,7,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,4,0,4,0.0,192.0,9.3,15.8,9.8,39.0,19.8,8.5,17.8,44.0,15,15,2,15,15,16,2,14,14,15,1,16,7,NEW ORLEANS PELICANS
1610612752,New York Knicks,13,7,6,0.538,629.0,13.4,17.6,14.3,45.5,15.0,12.6,12.8,46.4,5,5,12,6,5,11,1,3,7,11,8,10,10,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,10,6,4,0.6,480.0,19.3,10.2,14.3,42.8,11.5,16.0,10.2,41.2,8,7,2,2,8,1,12,2,9,2,14,4,3,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,7,3,4,0.429,336.0,15.1,14.7,13.1,37.7,14.9,9.4,14.0,48.3,9,9,2,8,9,3,3,4,15,10,2,11,13,ORLANDO MAGIC
1610612755,Philadelphia 76ers,6,2,4,0.333,293.0,14.3,12.0,11.5,35.7,13.3,18.8,15.4,42.3,10,10,2,10,10,8,9,12,16,5,16,14,5,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,4,0,4,0.0,192.0,16.8,10.0,12.0,39.5,19.8,17.3,9.5,50.5,15,15,2,15,15,2,13,9,13,15,15,2,15,PHOENIX SUNS
