season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612739,CLE,Cleveland Cavaliers,42300205,2024-05-15,CLE @ BOS,L,48.0,38,79,0.481,13,31,0.419,9,12,0.75,6,22,28,25,10.0,5,2,6,16,15,98,-15.0,1,83,83,83,7,83,133,58,48,100,36,144,150,101,140,160,161,49,41,96,132,101,32,134,116,135,1,2023,2024,False,BOS,CLE,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300204,2024-05-13,CLE vs. BOS,L,48.0,41,94,0.436,15,48,0.313,5,7,0.714,8,24,32,26,8.0,8,3,4,17,12,102,-7.0,1,83,83,83,7,54,7,113,21,4,108,162,162,117,105,152,147,35,10,34,109,57,44,161,102,106,1,2023,2024,True,CLE,BOS,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300203,2024-05-11,CLE vs. BOS,L,48.0,36,84,0.429,12,36,0.333,9,10,0.9,7,28,35,17,8.0,4,2,4,14,14,93,-13.0,1,83,83,83,7,110,82,118,68,46,90,144,154,16,124,120,134,149,10,131,132,57,9,149,137,129,1,2023,2024,True,CLE,BOS,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300202,2024-05-09,CLE @ BOS,W,48.0,47,86,0.547,13,28,0.464,11,16,0.688,7,37,44,24,12.0,4,3,3,20,15,118,24.0,1,1,1,1,7,9,62,12,48,131,17,128,118,128,124,16,56,58,71,131,109,34,93,134,26,13,1,2023,2024,False,BOS,CLE,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300201,2024-05-07,CLE @ BOS,L,48.0,37,90,0.411,11,42,0.262,10,13,0.769,7,31,38,19,5.0,2,3,7,18,13,95,-25.0,1,83,83,83,7,102,23,139,87,13,137,138,138,93,124,93,119,124,1,158,109,127,62,157,129,153,1,2023,2024,False,BOS,CLE,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300137,2024-05-05,CLE vs. ORL,W,48.0,34,77,0.442,8,24,0.333,30,36,0.833,10,38,48,19,16.0,8,8,4,23,32,106,12.0,1,1,1,1,7,135,146,108,135,157,90,1,1,54,69,10,24,124,145,34,11,57,134,1,75,37,1,2023,2024,True,CLE,ORL,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300136,2024-05-03,CLE @ ORL,L,48.0,42,86,0.488,7,28,0.25,5,10,0.5,7,31,38,15,15.0,8,10,4,23,15,96,-7.0,1,83,83,83,7,44,62,51,150,131,147,162,154,164,124,93,119,160,130,34,6,57,134,134,125,106,1,2023,2024,False,ORL,CLE,MAY
2023-24,1610612739,CLE,Cleveland Cavaliers,42300135,2024-04-30,CLE vs. ORL,W,48.0,38,88,0.432,13,37,0.351,15,19,0.789,8,31,39,23,10.0,9,3,7,25,17,104,1.0,1,1,1,1,7,83,42,115,48,34,78,84,88,80,105,93,115,73,41,18,109,127,150,104,92,80,1,2023,2024,True,CLE,ORL,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,42300134,2024-04-27,CLE @ ORL,L,48.0,34,72,0.472,4,17,0.235,17,21,0.81,2,27,29,24,15.0,10,3,6,20,19,89,-23.0,1,83,83,83,7,135,160,67,163,164,151,57,68,67,163,129,157,58,130,11,109,101,93,73,150,150,1,2023,2024,False,ORL,CLE,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,42300133,2024-04-25,CLE @ ORL,L,48.0,32,82,0.39,8,34,0.235,11,13,0.846,5,27,32,24,14.0,2,8,3,16,21,83,-38.0,1,83,83,83,7,146,100,149,135,70,151,128,138,48,148,129,147,58,102,158,11,34,32,44,161,162,1,2023,2024,False,ORL,CLE,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,42300132,2024-04-22,CLE vs. ORL,W,48.0,34,82,0.415,12,39,0.308,16,26,0.615,15,33,48,18,15.0,11,6,5,24,22,96,10.0,1,1,1,1,7,135,100,134,68,25,111,70,29,157,14,61,24,136,130,6,39,81,143,32,125,45,1,2023,2024,True,CLE,ORL,APR
2023-24,1610612739,CLE,Cleveland Cavaliers,42300131,2024-04-20,CLE vs. ORL,W,48.0,36,81,0.444,8,30,0.267,17,21,0.81,10,44,54,21,18.0,9,4,7,21,25,97,14.0,1,1,1,1,7,110,114,102,135,111,134,57,68,67,69,3,5,103,154,18,85,127,110,9,120,31,1,2023,2024,True,CLE,ORL,APR
