season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612751,BKN,Brooklyn Nets,42000217,2021-06-19,BKN vs. MIL,L,53.0,13.0,20.0,9.0,42.0,20.0,24.0,8.0,42.0,0,0,0,0,3,91,19,95,82,143,165,49,70,1,2020,2021,True,BKN,MIL,JUN
2020-21,1610612751,BKN,Brooklyn Nets,42000216,2021-06-17,BKN @ MIL,L,48.0,20.0,10.0,4.0,44.0,8.0,11.0,26.0,46.0,0,0,0,0,7,25,109,148,67,20,63,169,105,1,2020,2021,False,MIL,BKN,JUN
2020-21,1610612751,BKN,Brooklyn Nets,42000215,2021-06-15,BKN vs. MIL,W,48.0,14.0,2.0,2.0,32.0,11.0,5.0,2.0,52.0,0,0,0,0,7,85,166,160,143,47,11,5,129,1,2020,2021,True,BKN,MIL,JUN
2020-21,1610612751,BKN,Brooklyn Nets,42000214,2021-06-13,BKN @ MIL,L,48.0,13.0,5.0,6.0,36.0,25.0,11.0,20.0,38.0,0,0,0,0,7,91,153,134,125,163,63,157,47,1,2020,2021,False,MIL,BKN,JUN
2020-21,1610612751,BKN,Brooklyn Nets,42000213,2021-06-10,BKN @ MIL,L,48.0,7.0,5.0,5.0,32.0,6.0,9.0,7.0,38.0,0,0,0,0,7,152,153,144,143,14,44,38,47,1,2020,2021,False,MIL,BKN,JUN
2020-21,1610612751,BKN,Brooklyn Nets,42000212,2021-06-07,BKN vs. MIL,W,48.0,23.0,15.0,9.0,38.0,9.0,11.0,12.0,52.0,0,0,0,0,7,14,53,95,113,28,63,95,129,1,2020,2021,True,BKN,MIL,JUN
2020-21,1610612751,BKN,Brooklyn Nets,42000211,2021-06-05,BKN vs. MIL,W,48.0,18.0,4.0,12.0,48.0,14.0,20.0,11.0,72.0,0,0,0,0,7,34,161,58,50,81,147,84,169,1,2020,2021,True,BKN,MIL,JUN
2020-21,1610612751,BKN,Brooklyn Nets,42000115,2021-06-01,BKN vs. BOS,W,48.0,13.0,14.0,17.0,52.0,11.0,17.0,9.0,50.0,0,0,0,0,7,91,61,21,33,47,122,59,122,1,2020,2021,True,BKN,BOS,JUN
2020-21,1610612751,BKN,Brooklyn Nets,42000114,2021-05-30,BKN @ BOS,W,48.0,18.0,15.0,9.0,42.0,15.0,18.0,12.0,32.0,0,0,0,0,7,34,53,95,82,87,133,95,17,1,2020,2021,False,BOS,BKN,MAY
2020-21,1610612751,BKN,Brooklyn Nets,42000113,2021-05-28,BKN @ BOS,L,48.0,15.0,5.0,8.0,30.0,18.0,13.0,9.0,36.0,0,0,0,0,7,70,153,113,155,126,86,59,38,1,2020,2021,False,BOS,BKN,MAY
2020-21,1610612751,BKN,Brooklyn Nets,42000112,2021-05-25,BKN vs. BOS,W,48.0,26.0,15.0,20.0,48.0,19.0,17.0,15.0,48.0,0,0,0,0,7,4,53,8,50,138,122,128,112,1,2020,2021,True,BKN,BOS,MAY
2020-21,1610612751,BKN,Brooklyn Nets,42000111,2021-05-22,BKN vs. BOS,W,48.0,18.0,13.0,6.0,38.0,9.0,15.0,12.0,34.0,0,0,0,0,7,34,72,134,113,28,111,95,29,1,2020,2021,True,BKN,BOS,MAY
