GAME_ID,GAME_DATE,TEAM,OPPONENT,HOME/AWAY,ROUND,GAME_NO_IN_SERIES
42200302,2023-05-19,BOS,MIA,HOME,CONF,4
42200303,2023-05-21,BOS,MIA,AWAY,CONF,5
42200303,2023-05-21,BOS,MIA,AWAY,CONF,6
42200304,2023-05-23,BOS,MIA,AWAY,CONF,7
42200304,2023-05-23,BOS,MIA,AWAY,CONF,8
42200305,2023-05-25,BOS,MIA,HOME,CONF,9
42200305,2023-05-25,BOS,MIA,HOME,CONF,10
42200306,2023-05-27,BOS,MIA,AWAY,CONF,11
42200306,2023-05-27,BOS,MIA,AWAY,CONF,12
42200307,2023-05-29,BOS,MIA,HOME,CONF,13
42200307,2023-05-29,BOS,MIA,HOME,CONF,14
42200131,2023-04-15,CLE,NYK,HOME,RND1,1
42200131,2023-04-15,CLE,NYK,HOME,RND1,2
42200132,2023-04-18,CLE,NYK,HOME,RND1,3
42200132,2023-04-18,CLE,NYK,HOME,RND1,4
42200133,2023-04-21,CLE,NYK,AWAY,RND1,5
42200133,2023-04-21,CLE,NYK,AWAY,RND1,6
42200134,2023-04-23,CLE,NYK,AWAY,RND1,7
42200134,2023-04-23,CLE,NYK,AWAY,RND1,8
42200135,2023-04-26,CLE,NYK,HOME,RND1,9
42200135,2023-04-26,CLE,NYK,HOME,RND1,10
42200141,2023-04-16,DEN,MIN,HOME,RND1,1
42200141,2023-04-16,DEN,MIN,HOME,RND1,2
42200142,2023-04-19,DEN,MIN,HOME,RND1,3
42200142,2023-04-19,DEN,MIN,HOME,RND1,4
42200143,2023-04-21,DEN,MIN,AWAY,RND1,5
42200143,2023-04-21,DEN,MIN,AWAY,RND1,6
42200144,2023-04-23,DEN,MIN,AWAY,RND1,7
42200144,2023-04-23,DEN,MIN,AWAY,RND1,8
42200145,2023-04-25,DEN,MIN,HOME,RND1,9
42200145,2023-04-25,DEN,MIN,HOME,RND1,10
42200221,2023-04-29,DEN,PHX,HOME,SF,1
42200221,2023-04-29,DEN,PHX,HOME,SF,2
42200222,2023-05-01,DEN,PHX,HOME,SF,3
42200222,2023-05-01,DEN,PHX,HOME,SF,4
42200223,2023-05-05,DEN,PHX,AWAY,SF,5
42200223,2023-05-05,DEN,PHX,AWAY,SF,6
42200224,2023-05-07,DEN,PHX,AWAY,SF,7
42200224,2023-05-07,DEN,PHX,AWAY,SF,8
42200225,2023-05-09,DEN,PHX,HOME,SF,9
42200225,2023-05-09,DEN,PHX,HOME,SF,10
42200226,2023-05-11,DEN,PHX,AWAY,SF,11
42200226,2023-05-11,DEN,PHX,AWAY,SF,12
42200311,2023-05-16,DEN,LAL,HOME,CONF,1
42200311,2023-05-16,DEN,LAL,HOME,CONF,2
42200312,2023-05-18,DEN,LAL,HOME,CONF,3
42200312,2023-05-18,DEN,LAL,HOME,CONF,4
42200313,2023-05-20,DEN,LAL,AWAY,CONF,5
42200313,2023-05-20,DEN,LAL,AWAY,CONF,6
42200314,2023-05-22,DEN,LAL,AWAY,CONF,7
42200314,2023-05-22,DEN,LAL,AWAY,CONF,8
42200401,2023-06-01,DEN,MIA,HOME,FINALS,1
42200401,2023-06-01,DEN,MIA,HOME,FINALS,2
42200402,2023-06-04,DEN,MIA,HOME,FINALS,3
42200402,2023-06-04,DEN,MIA,HOME,FINALS,4
42200403,2023-06-07,DEN,MIA,AWAY,FINALS,5
42200403,2023-06-07,DEN,MIA,AWAY,FINALS,6
42200404,2023-06-09,DEN,MIA,AWAY,FINALS,7
42200404,2023-06-09,DEN,MIA,AWAY,FINALS,8
42200405,2023-06-12,DEN,MIA,HOME,FINALS,9
42200405,2023-06-12,DEN,MIA,HOME,FINALS,10
42200161,2023-04-15,GSW,SAC,AWAY,RND1,1
42200161,2023-04-15,GSW,SAC,AWAY,RND1,2
42200162,2023-04-17,GSW,SAC,AWAY,RND1,3
42200162,2023-04-17,GSW,SAC,AWAY,RND1,4
42200163,2023-04-20,GSW,SAC,HOME,RND1,5
42200163,2023-04-20,GSW,SAC,HOME,RND1,6
42200164,2023-04-23,GSW,SAC,HOME,RND1,7
42200164,2023-04-23,GSW,SAC,HOME,RND1,8
42200165,2023-04-26,GSW,SAC,AWAY,RND1,9
42200165,2023-04-26,GSW,SAC,AWAY,RND1,10
42200166,2023-04-28,GSW,SAC,HOME,RND1,11
42200166,2023-04-28,GSW,SAC,HOME,RND1,12
42200167,2023-04-30,GSW,SAC,AWAY,RND1,13
42200167,2023-04-30,GSW,SAC,AWAY,RND1,14
42200231,2023-05-02,GSW,LAL,HOME,SF,1
42200231,2023-05-02,GSW,LAL,HOME,SF,2
42200232,2023-05-04,GSW,LAL,HOME,SF,3
42200232,2023-05-04,GSW,LAL,HOME,SF,4
42200233,2023-05-06,GSW,LAL,AWAY,SF,5
42200233,2023-05-06,GSW,LAL,AWAY,SF,6
42200234,2023-05-08,GSW,LAL,AWAY,SF,7
42200234,2023-05-08,GSW,LAL,AWAY,SF,8
42200235,2023-05-10,GSW,LAL,HOME,SF,9
42200235,2023-05-10,GSW,LAL,HOME,SF,10
42200236,2023-05-12,GSW,LAL,AWAY,SF,11
42200236,2023-05-12,GSW,LAL,AWAY,SF,12
42200171,2023-04-16,LAC,PHX,AWAY,RND1,1
42200171,2023-04-16,LAC,PHX,AWAY,RND1,2
42200172,2023-04-18,LAC,PHX,AWAY,RND1,3
42200172,2023-04-18,LAC,PHX,AWAY,RND1,4
42200173,2023-04-20,LAC,PHX,HOME,RND1,5
42200173,2023-04-20,LAC,PHX,HOME,RND1,6
42200174,2023-04-22,LAC,PHX,HOME,RND1,7
42200174,2023-04-22,LAC,PHX,HOME,RND1,8
42200175,2023-04-25,LAC,PHX,AWAY,RND1,9
42200175,2023-04-25,LAC,PHX,AWAY,RND1,10
42200151,2023-04-16,LAL,MEM,AWAY,RND1,1
42200151,2023-04-16,LAL,MEM,AWAY,RND1,2
42200152,2023-04-19,LAL,MEM,AWAY,RND1,3
42200152,2023-04-19,LAL,MEM,AWAY,RND1,4
42200153,2023-04-22,LAL,MEM,HOME,RND1,5
42200153,2023-04-22,LAL,MEM,HOME,RND1,6
42200154,2023-04-24,LAL,MEM,HOME,RND1,7
42200154,2023-04-24,LAL,MEM,HOME,RND1,8
42200155,2023-04-26,LAL,MEM,AWAY,RND1,9
42200155,2023-04-26,LAL,MEM,AWAY,RND1,10
42200156,2023-04-28,LAL,MEM,HOME,RND1,11
42200156,2023-04-28,LAL,MEM,HOME,RND1,12
42200231,2023-05-02,LAL,GSW,AWAY,SF,1
42200231,2023-05-02,LAL,GSW,AWAY,SF,2
42200232,2023-05-04,LAL,GSW,AWAY,SF,3
42200232,2023-05-04,LAL,GSW,AWAY,SF,4
42200233,2023-05-06,LAL,GSW,HOME,SF,5
42200233,2023-05-06,LAL,GSW,HOME,SF,6
42200234,2023-05-08,LAL,GSW,HOME,SF,7
42200234,2023-05-08,LAL,GSW,HOME,SF,8
42200235,2023-05-10,LAL,GSW,AWAY,SF,9
42200235,2023-05-10,LAL,GSW,AWAY,SF,10
42200236,2023-05-12,LAL,GSW,HOME,SF,11
42200236,2023-05-12,LAL,GSW,HOME,SF,12
42200311,2023-05-16,LAL,DEN,AWAY,CONF,1
42200311,2023-05-16,LAL,DEN,AWAY,CONF,2
42200312,2023-05-18,LAL,DEN,AWAY,CONF,3
42200312,2023-05-18,LAL,DEN,AWAY,CONF,4
42200313,2023-05-20,LAL,DEN,HOME,CONF,5
42200313,2023-05-20,LAL,DEN,HOME,CONF,6
42200314,2023-05-22,LAL,DEN,HOME,CONF,7
42200314,2023-05-22,LAL,DEN,HOME,CONF,8
42200151,2023-04-16,MEM,LAL,HOME,RND1,1
42200151,2023-04-16,MEM,LAL,HOME,RND1,2
42200152,2023-04-19,MEM,LAL,HOME,RND1,3
42200152,2023-04-19,MEM,LAL,HOME,RND1,4
42200153,2023-04-22,MEM,LAL,AWAY,RND1,5
42200153,2023-04-22,MEM,LAL,AWAY,RND1,6
42200154,2023-04-24,MEM,LAL,AWAY,RND1,7
42200154,2023-04-24,MEM,LAL,AWAY,RND1,8
42200155,2023-04-26,MEM,LAL,HOME,RND1,9
42200155,2023-04-26,MEM,LAL,HOME,RND1,10
42200156,2023-04-28,MEM,LAL,AWAY,RND1,11
42200156,2023-04-28,MEM,LAL,AWAY,RND1,12
42200101,2023-04-16,MIA,MIL,AWAY,RND1,1
42200101,2023-04-16,MIA,MIL,AWAY,RND1,2
42200102,2023-04-19,MIA,MIL,AWAY,RND1,3
42200102,2023-04-19,MIA,MIL,AWAY,RND1,4
42200103,2023-04-22,MIA,MIL,HOME,RND1,5
42200103,2023-04-22,MIA,MIL,HOME,RND1,6
42200104,2023-04-24,MIA,MIL,HOME,RND1,7
42200104,2023-04-24,MIA,MIL,HOME,RND1,8
42200105,2023-04-26,MIA,MIL,AWAY,RND1,9
42200105,2023-04-26,MIA,MIL,AWAY,RND1,10
42200201,2023-04-30,MIA,NYK,AWAY,SF,1
42200201,2023-04-30,MIA,NYK,AWAY,SF,2
42200202,2023-05-02,MIA,NYK,AWAY,SF,3
42200202,2023-05-02,MIA,NYK,AWAY,SF,4
42200203,2023-05-06,MIA,NYK,HOME,SF,5
42200203,2023-05-06,MIA,NYK,HOME,SF,6
42200204,2023-05-08,MIA,NYK,HOME,SF,7
42200204,2023-05-08,MIA,NYK,HOME,SF,8
42200205,2023-05-10,MIA,NYK,AWAY,SF,9
42200205,2023-05-10,MIA,NYK,AWAY,SF,10
42200206,2023-05-12,MIA,NYK,HOME,SF,11
42200206,2023-05-12,MIA,NYK,HOME,SF,12
42200301,2023-05-17,MIA,BOS,AWAY,CONF,1
42200301,2023-05-17,MIA,BOS,AWAY,CONF,2
42200302,2023-05-19,MIA,BOS,AWAY,CONF,3
42200302,2023-05-19,MIA,BOS,AWAY,CONF,4
42200303,2023-05-21,MIA,BOS,HOME,CONF,5
42200303,2023-05-21,MIA,BOS,HOME,CONF,6
42200304,2023-05-23,MIA,BOS,HOME,CONF,7
42200304,2023-05-23,MIA,BOS,HOME,CONF,8
42200305,2023-05-25,MIA,BOS,AWAY,CONF,9
42200305,2023-05-25,MIA,BOS,AWAY,CONF,10
42200306,2023-05-27,MIA,BOS,HOME,CONF,11
42200306,2023-05-27,MIA,BOS,HOME,CONF,12
42200307,2023-05-29,MIA,BOS,AWAY,CONF,13
42200307,2023-05-29,MIA,BOS,AWAY,CONF,14
42200401,2023-06-01,MIA,DEN,AWAY,FINALS,1
42200401,2023-06-01,MIA,DEN,AWAY,FINALS,2
42200402,2023-06-04,MIA,DEN,AWAY,FINALS,3
42200402,2023-06-04,MIA,DEN,AWAY,FINALS,4
42200403,2023-06-07,MIA,DEN,HOME,FINALS,5
42200403,2023-06-07,MIA,DEN,HOME,FINALS,6
42200404,2023-06-09,MIA,DEN,HOME,FINALS,7
42200404,2023-06-09,MIA,DEN,HOME,FINALS,8
42200405,2023-06-12,MIA,DEN,AWAY,FINALS,9
42200405,2023-06-12,MIA,DEN,AWAY,FINALS,10
42200101,2023-04-16,MIL,MIA,HOME,RND1,1
42200101,2023-04-16,MIL,MIA,HOME,RND1,2
42200102,2023-04-19,MIL,MIA,HOME,RND1,3
42200102,2023-04-19,MIL,MIA,HOME,RND1,4
42200103,2023-04-22,MIL,MIA,AWAY,RND1,5
42200103,2023-04-22,MIL,MIA,AWAY,RND1,6
42200104,2023-04-24,MIL,MIA,AWAY,RND1,7
42200104,2023-04-24,MIL,MIA,AWAY,RND1,8
42200105,2023-04-26,MIL,MIA,HOME,RND1,9
42200105,2023-04-26,MIL,MIA,HOME,RND1,10
42200141,2023-04-16,MIN,DEN,AWAY,RND1,1
42200141,2023-04-16,MIN,DEN,AWAY,RND1,2
42200142,2023-04-19,MIN,DEN,AWAY,RND1,3
42200142,2023-04-19,MIN,DEN,AWAY,RND1,4
42200143,2023-04-21,MIN,DEN,HOME,RND1,5
42200143,2023-04-21,MIN,DEN,HOME,RND1,6
42200144,2023-04-23,MIN,DEN,HOME,RND1,7
42200144,2023-04-23,MIN,DEN,HOME,RND1,8
42200145,2023-04-25,MIN,DEN,AWAY,RND1,9
42200145,2023-04-25,MIN,DEN,AWAY,RND1,10
42200131,2023-04-15,NYK,CLE,AWAY,RND1,1
42200131,2023-04-15,NYK,CLE,AWAY,RND1,2
42200132,2023-04-18,NYK,CLE,AWAY,RND1,3
42200132,2023-04-18,NYK,CLE,AWAY,RND1,4
42200133,2023-04-21,NYK,CLE,HOME,RND1,5
42200133,2023-04-21,NYK,CLE,HOME,RND1,6
42200134,2023-04-23,NYK,CLE,HOME,RND1,7
42200134,2023-04-23,NYK,CLE,HOME,RND1,8
42200135,2023-04-26,NYK,CLE,AWAY,RND1,9
42200135,2023-04-26,NYK,CLE,AWAY,RND1,10
42200201,2023-04-30,NYK,MIA,HOME,SF,1
42200201,2023-04-30,NYK,MIA,HOME,SF,2
42200202,2023-05-02,NYK,MIA,HOME,SF,3
42200202,2023-05-02,NYK,MIA,HOME,SF,4
42200203,2023-05-06,NYK,MIA,AWAY,SF,5
42200203,2023-05-06,NYK,MIA,AWAY,SF,6
42200204,2023-05-08,NYK,MIA,AWAY,SF,7
42200204,2023-05-08,NYK,MIA,AWAY,SF,8
42200205,2023-05-10,NYK,MIA,HOME,SF,9
42200205,2023-05-10,NYK,MIA,HOME,SF,10
42200206,2023-05-12,NYK,MIA,AWAY,SF,11
42200206,2023-05-12,NYK,MIA,AWAY,SF,12
42200121,2023-04-15,PHI,BKN,HOME,RND1,1
42200121,2023-04-15,PHI,BKN,HOME,RND1,2
42200122,2023-04-17,PHI,BKN,HOME,RND1,3
42200122,2023-04-17,PHI,BKN,HOME,RND1,4
42200123,2023-04-20,PHI,BKN,AWAY,RND1,5
42200123,2023-04-20,PHI,BKN,AWAY,RND1,6
42200124,2023-04-22,PHI,BKN,AWAY,RND1,7
42200124,2023-04-22,PHI,BKN,AWAY,RND1,8
42200211,2023-05-01,PHI,BOS,AWAY,SF,1
42200211,2023-05-01,PHI,BOS,AWAY,SF,2
42200212,2023-05-03,PHI,BOS,AWAY,SF,3
42200212,2023-05-03,PHI,BOS,AWAY,SF,4
42200213,2023-05-05,PHI,BOS,HOME,SF,5
42200213,2023-05-05,PHI,BOS,HOME,SF,6
42200214,2023-05-07,PHI,BOS,HOME,SF,7
42200214,2023-05-07,PHI,BOS,HOME,SF,8
42200215,2023-05-09,PHI,BOS,AWAY,SF,9
42200215,2023-05-09,PHI,BOS,AWAY,SF,10
42200216,2023-05-11,PHI,BOS,HOME,SF,11
42200216,2023-05-11,PHI,BOS,HOME,SF,12
42200217,2023-05-14,PHI,BOS,AWAY,SF,13
42200217,2023-05-14,PHI,BOS,AWAY,SF,14
42200171,2023-04-16,PHX,LAC,HOME,RND1,1
42200171,2023-04-16,PHX,LAC,HOME,RND1,2
42200172,2023-04-18,PHX,LAC,HOME,RND1,3
42200172,2023-04-18,PHX,LAC,HOME,RND1,4
42200173,2023-04-20,PHX,LAC,AWAY,RND1,5
42200173,2023-04-20,PHX,LAC,AWAY,RND1,6
42200174,2023-04-22,PHX,LAC,AWAY,RND1,7
42200174,2023-04-22,PHX,LAC,AWAY,RND1,8
42200175,2023-04-25,PHX,LAC,HOME,RND1,9
42200175,2023-04-25,PHX,LAC,HOME,RND1,10
42200221,2023-04-29,PHX,DEN,AWAY,SF,1
42200221,2023-04-29,PHX,DEN,AWAY,SF,2
42200222,2023-05-01,PHX,DEN,AWAY,SF,3
42200222,2023-05-01,PHX,DEN,AWAY,SF,4
42200223,2023-05-05,PHX,DEN,HOME,SF,5
42200223,2023-05-05,PHX,DEN,HOME,SF,6
42200224,2023-05-07,PHX,DEN,HOME,SF,7
42200224,2023-05-07,PHX,DEN,HOME,SF,8
42200225,2023-05-09,PHX,DEN,AWAY,SF,9
42200225,2023-05-09,PHX,DEN,AWAY,SF,10
42200226,2023-05-11,PHX,DEN,HOME,SF,11
42200226,2023-05-11,PHX,DEN,HOME,SF,12
42200161,2023-04-15,SAC,GSW,HOME,RND1,1
42200161,2023-04-15,SAC,GSW,HOME,RND1,2
42200162,2023-04-17,SAC,GSW,HOME,RND1,3
42200162,2023-04-17,SAC,GSW,HOME,RND1,4
42200163,2023-04-20,SAC,GSW,AWAY,RND1,5
42200163,2023-04-20,SAC,GSW,AWAY,RND1,6
42200164,2023-04-23,SAC,GSW,AWAY,RND1,7
42200164,2023-04-23,SAC,GSW,AWAY,RND1,8
42200165,2023-04-26,SAC,GSW,HOME,RND1,9
42200165,2023-04-26,SAC,GSW,HOME,RND1,10
42200166,2023-04-28,SAC,GSW,AWAY,RND1,11
42200166,2023-04-28,SAC,GSW,AWAY,RND1,12
42200167,2023-04-30,SAC,GSW,HOME,RND1,13
42200167,2023-04-30,SAC,GSW,HOME,RND1,14
