season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612757,POR,Portland Trail Blazers,21901309,2020-08-13,POR @ BKN,W,48.0,0.625,0.375,0.552,0.119,0.291,0.06,0.157,0.104,0.433,0.432,0.568,0.692,0.308,0.5,0.5,0,0,0,0,139,974,1131,703,492,1375,1851,1071,1704,1019,1577,537,1757,347,1739,308,1,2019,2020,False,BKN,POR,AUG
2019-20,1610612757,POR,Portland Trail Blazers,21901300,2020-08-11,POR @ DAL,W,48.0,0.612,0.388,0.463,0.09,0.336,0.067,0.201,0.134,0.373,0.323,0.677,0.533,0.467,0.391,0.609,0,0,0,0,139,1128,991,1531,883,949,1763,461,1297,1600,1993,120,2053,62,2075,44,1,2019,2020,False,DAL,POR,AUG
2019-20,1610612757,POR,Portland Trail Blazers,21901289,2020-08-09,POR vs. PHI,W,48.0,0.615,0.385,0.516,0.065,0.266,0.073,0.218,0.089,0.452,0.375,0.625,0.636,0.364,0.442,0.558,0,0,0,0,139,1085,1023,1047,1293,1572,1682,289,1868,821,1822,276,1891,211,1989,126,1,2019,2020,True,POR,PHI,AUG
2019-20,1610612757,POR,Portland Trail Blazers,21901280,2020-08-08,POR vs. LAC,L,48.0,0.522,0.478,0.462,0.068,0.436,0.077,0.103,0.094,0.393,0.407,0.593,0.765,0.235,0.545,0.455,0,0,0,0,139,1883,231,1533,1230,239,1609,1827,1813,1414,1694,412,1463,634,1488,616,1,2019,2020,True,POR,LAC,AUG
2019-20,1610612757,POR,Portland Trail Blazers,21901272,2020-08-06,POR @ DEN,W,48.0,0.576,0.424,0.32,0.064,0.552,0.04,0.128,0.192,0.256,0.7,0.3,0.696,0.304,0.698,0.302,0,0,0,0,139,1485,632,2091,1301,17,2000,1487,442,2081,84,2026,1756,363,332,1777,1,2019,2020,False,DEN,POR,AUG
2019-20,1610612757,POR,Portland Trail Blazers,21901261,2020-08-04,POR vs. HOU,W,48.0,0.674,0.326,0.491,0.091,0.327,0.145,0.182,0.1,0.4,0.481,0.519,0.417,0.583,0.462,0.538,0,0,0,0,139,491,1626,1283,855,1015,624,691,1754,1335,1235,862,2102,15,1930,181,1,2019,2020,True,POR,HOU,AUG
2019-20,1610612757,POR,Portland Trail Blazers,21901245,2020-08-02,POR @ BOS,L,48.0,0.533,0.467,0.419,0.097,0.46,0.048,0.121,0.177,0.323,0.654,0.346,0.737,0.263,0.689,0.311,0,0,0,0,139,1821,296,1817,778,148,1946,1594,629,1893,185,1922,1578,535,390,1722,1,2019,2020,False,BOS,POR,AUG
2019-20,1610612757,POR,Portland Trail Blazers,21901234,2020-07-31,POR vs. MEM,W,53.0,0.67,0.33,0.514,0.129,0.279,0.057,0.207,0.086,0.386,0.472,0.528,0.769,0.231,0.551,0.449,0,0,0,0,13,508,1607,1062,408,1469,1868,391,1899,1483,1309,805,1416,657,1456,660,1,2019,2020,True,POR,MEM,JUL
2019-20,1610612757,POR,Portland Trail Blazers,21900966,2020-03-10,POR vs. PHX,W,48.0,0.607,0.393,0.463,0.149,0.421,0.124,0.116,0.132,0.314,0.286,0.714,0.706,0.294,0.444,0.556,0,0,0,0,139,1188,922,1529,260,308,929,1660,1325,1928,2057,58,1708,395,1982,131,1,2019,2020,True,POR,PHX,MAR
2019-20,1610612757,POR,Portland Trail Blazers,21900945,2020-03-07,POR vs. SAC,L,48.0,0.562,0.438,0.577,0.108,0.27,0.144,0.153,0.18,0.468,0.438,0.563,0.8,0.2,0.524,0.476,0,0,0,0,139,1631,486,510,638,1531,650,1121,588,653,1540,566,1231,801,1629,476,1,2019,2020,True,POR,SAC,MAR
