season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612756,PHX,Phoenix Suns,42100227,2022-05-15,PHX vs. DAL,L,48.0,0.448,0.207,0.13,0.298,0.685,0.148,0.129,0.229,0,0,0,0,3,154,128,69,67,172,11,107,56,1,2021,2022,True,PHX,DAL,MAY
2021-22,1610612756,PHX,Phoenix Suns,42100226,2022-05-12,PHX @ DAL,L,48.0,0.436,0.269,0.234,0.347,0.558,0.468,0.074,0.205,0,0,0,0,3,161,83,171,30,116,166,169,39,1,2021,2022,False,DAL,PHX,MAY
2021-22,1610612756,PHX,Phoenix Suns,42100225,2022-05-10,PHX vs. DAL,W,48.0,0.563,0.184,0.128,0.304,0.437,0.38,0.191,0.188,0,0,0,0,3,54,141,65,59,15,148,16,29,1,2021,2022,True,PHX,DAL,MAY
2021-22,1610612756,PHX,Phoenix Suns,42100224,2022-05-08,PHX @ DAL,L,48.0,0.518,0.214,0.183,0.326,0.565,0.224,0.116,0.292,0,0,0,0,3,100,121,150,46,123,57,128,106,1,2021,2022,False,DAL,PHX,MAY
2021-22,1610612756,PHX,Phoenix Suns,42100223,2022-05-06,PHX @ DAL,L,48.0,0.533,0.197,0.191,0.286,0.517,0.144,0.089,0.288,0,0,0,0,3,85,133,157,77,72,10,160,99,1,2021,2022,False,DAL,PHX,MAY
2021-22,1610612756,PHX,Phoenix Suns,42100222,2022-05-04,PHX vs. DAL,W,48.0,0.73,0.276,0.177,0.286,0.563,0.304,0.173,0.289,0,0,0,0,3,1,72,139,77,122,118,43,101,1,2021,2022,True,PHX,DAL,MAY
2021-22,1610612756,PHX,Phoenix Suns,42100221,2022-05-02,PHX vs. DAL,W,48.0,0.566,0.198,0.108,0.356,0.565,0.294,0.095,0.24,0,0,0,0,3,49,132,35,22,123,114,154,67,1,2021,2022,True,PHX,DAL,MAY
2021-22,1610612756,PHX,Phoenix Suns,42100146,2022-04-28,PHX @ NOP,W,48.0,0.653,0.24,0.149,0.167,0.554,0.229,0.181,0.357,0,0,0,0,3,8,103,98,158,108,62,28,154,1,2021,2022,False,NOP,PHX,APR
2021-22,1610612756,PHX,Phoenix Suns,42100145,2022-04-26,PHX vs. NOP,W,48.0,0.558,0.233,0.104,0.222,0.431,0.438,0.156,0.327,0,0,0,0,3,60,109,28,123,11,162,61,130,1,2021,2022,True,PHX,NOP,APR
2021-22,1610612756,PHX,Phoenix Suns,42100144,2022-04-24,PHX @ NOP,L,48.0,0.547,0.176,0.143,0.311,0.506,0.494,0.098,0.44,0,0,0,0,3,75,146,87,55,64,170,151,171,1,2021,2022,False,NOP,PHX,APR
2021-22,1610612756,PHX,Phoenix Suns,42100143,2022-04-22,PHX @ NOP,W,48.0,0.529,0.31,0.063,0.239,0.551,0.392,0.158,0.333,0,0,0,0,3,89,50,3,109,105,150,59,132,1,2021,2022,False,NOP,PHX,APR
2021-22,1610612756,PHX,Phoenix Suns,42100142,2022-04-19,PHX vs. NOP,L,48.0,0.576,0.209,0.134,0.233,0.649,0.238,0.172,0.375,0,0,0,0,3,40,123,73,114,165,68,44,158,1,2021,2022,True,PHX,NOP,APR
2021-22,1610612756,PHX,Phoenix Suns,42100141,2022-04-17,PHX vs. NOP,W,48.0,0.603,0.269,0.106,0.179,0.426,0.274,0.149,0.46,0,0,0,0,3,25,83,33,152,10,99,75,173,1,2021,2022,True,PHX,NOP,APR
