TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,6,1,5,0.167,50.7,26.9,80.8,0.333,5.8,26.9,0.214,17.3,23.1,0.75,5.8,40.4,46.2,15.4,13.5,11.5,7.7,11.5,19.2,23.1,76.9,-28.8,6,10,14,13,11,14,8,13,10,11,11,11,11,7,13,5,9,7,10,3,9,15,4,11,16,11
1610612738,Boston Celtics,3,2,1,0.667,44.1,27.5,75.0,0.367,12.5,35.0,0.357,20.0,30.0,0.667,5.0,42.5,47.5,12.5,15.0,10.0,10.0,7.5,27.5,20.0,87.5,17.5,9,6,2,3,15,13,13,8,4,5,6,8,10,11,14,3,6,10,13,5,2,10,12,12,12,4
1610612766,Charlotte Hornets,3,2,1,0.667,53.1,33.3,85.7,0.389,14.3,33.3,0.429,19.0,19.0,1.0,9.5,23.8,33.3,19.0,14.3,9.5,9.5,9.5,19.0,14.3,100.0,4.8,9,6,2,3,7,5,6,7,3,6,2,10,14,1,10,14,13,6,12,7,5,14,3,16,6,8
1610612739,Cleveland Cavaliers,8,7,1,0.875,60.1,38.8,108.2,0.358,18.4,51.0,0.36,14.3,20.4,0.7,22.4,38.8,61.2,20.4,16.3,2.0,8.2,8.2,22.4,18.4,110.2,36.7,4,1,2,2,4,4,2,11,1,1,5,14,12,9,2,6,2,3,14,13,8,13,7,14,3,2
1610612742,Dallas Mavericks,2,1,1,0.5,56.0,50.0,100.0,0.5,0.0,20.0,0.0,0.0,20.0,0.0,10.0,50.0,60.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,100.0,20.0,13,10,2,7,5,1,3,1,14,13,14,15,13,15,9,2,3,12,6,5,2,16,5,12,6,3
1610612765,Detroit Pistons,3,0,3,0.0,76.3,21.4,71.4,0.3,7.1,28.6,0.25,28.6,35.7,0.8,0.0,28.6,28.6,14.3,7.1,21.4,0.0,7.1,21.4,35.7,78.6,-78.6,9,14,9,14,2,16,14,15,8,8,9,6,7,5,15,12,15,8,4,1,14,9,6,4,15,15
1610612744,Golden State Warriors,9,6,3,0.667,48.1,41.9,93.2,0.449,17.6,41.9,0.419,14.9,16.2,0.917,10.8,36.5,47.3,23.0,9.5,10.8,9.5,6.8,31.1,17.6,116.2,39.2,2,2,9,3,13,3,4,4,2,3,3,13,15,2,8,7,7,2,5,4,6,8,14,15,1,1
1610612745,Houston Rockets,1,1,0,1.0,38.3,30.0,60.0,0.5,10.0,10.0,1.0,20.0,40.0,0.5,0.0,20.0,20.0,20.0,10.0,0.0,10.0,0.0,10.0,40.0,90.0,10.0,15,10,1,1,16,9,16,1,5,16,1,8,5,12,15,15,16,4,6,14,2,1,2,2,11,7
1610612754,Indiana Pacers,3,1,2,0.333,60.9,30.8,61.5,0.5,7.7,30.8,0.25,15.4,30.8,0.5,7.7,30.8,38.5,23.1,30.8,7.7,7.7,0.0,46.2,30.8,84.6,-38.5,9,10,7,12,3,7,15,1,7,7,9,12,9,12,12,11,12,1,16,8,9,1,16,7,13,13
1610612746,LA Clippers,2,0,2,0.0,55.6,26.7,86.7,0.308,0.0,40.0,0.0,26.7,60.0,0.444,13.3,33.3,46.7,20.0,6.7,0.0,0.0,0.0,40.0,40.0,80.0,-66.7,13,14,7,14,6,15,5,14,14,4,14,7,2,14,5,9,8,4,3,14,14,1,15,2,14,14
1610612763,Memphis Grizzlies,1,0,1,0.0,93.3,50.0,200.0,0.25,0.0,50.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,-100.0,15,14,2,14,1,1,1,16,14,2,14,15,16,15,1,1,1,16,1,14,14,1,1,1,6,16
1610612748,Miami Heat,8,3,5,0.375,53.0,32.5,78.3,0.415,6.0,20.5,0.294,30.1,38.6,0.781,8.4,41.0,49.4,6.0,12.0,4.8,8.4,3.6,26.5,27.7,101.2,-2.4,4,5,14,11,8,6,11,5,9,12,8,4,6,6,11,4,5,15,9,11,7,5,10,9,5,9
