season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2018-19,1610612746,LAC,LA Clippers,21801151,2019-03-31,LAC vs. MEM,W,48.0,20.0,10.0,35.0,56.0,16.0,5.0,11.0,40.0,0,0,0,0,135,593,1634,14,467,1151,100,869,429,1,2018,2019,True,LAC,MEM
2018-19,1610612737,ATL,Atlanta Hawks,21801145,2019-03-31,ATL vs. MIL,W,53.0,16.0,21.0,11.0,56.0,15.0,25.0,13.0,52.0,0,0,0,0,21,1153,188,1439,467,996,2397,1193,1493,1,2018,2019,True,ATL,MIL
2018-19,1610612742,DAL,Dallas Mavericks,21801146,2019-03-31,DAL @ OKC,W,48.0,9.0,10.0,3.0,34.0,18.0,23.0,8.0,42.0,0,0,0,0,135,2162,1634,2382,2252,1468,2326,451,555,1,2018,2019,False,OKC,DAL
2018-19,1610612747,LAL,Los Angeles Lakers,21801147,2019-03-31,LAL @ NOP,W,48.0,32.0,17.0,24.0,48.0,15.0,11.0,9.0,50.0,0,0,0,0,135,31,516,193,1148,996,828,586,1314,1,2018,2019,False,NOP,LAL
2018-19,1610612758,SAC,Sacramento Kings,21801149,2019-03-31,SAC @ SAS,W,48.0,16.0,13.0,12.0,46.0,15.0,22.0,9.0,44.0,0,0,0,0,135,1153,1130,1269,1373,996,2274,586,722,1,2018,2019,False,SAS,SAC
2018-19,1610612740,NOP,New Orleans Pelicans,21801147,2019-03-31,NOP vs. LAL,L,48.0,15.0,11.0,9.0,50.0,32.0,17.0,24.0,48.0,0,0,0,0,135,1311,1452,1743,969,2424,1814,2232,1089,1,2018,2019,True,NOP,LAL
2018-19,1610612749,MIL,Milwaukee Bucks,21801145,2019-03-31,MIL @ ATL,L,53.0,15.0,25.0,13.0,52.0,16.0,21.0,11.0,56.0,0,0,0,0,21,1311,47,1134,777,1151,2217,869,1841,1,2018,2019,False,ATL,MIL
2018-19,1610612763,MEM,Memphis Grizzlies,21801151,2019-03-31,MEM @ LAC,L,48.0,16.0,5.0,11.0,40.0,20.0,10.0,35.0,56.0,0,0,0,0,135,1153,2315,1439,1907,1745,641,2445,1841,1,2018,2019,False,LAC,MEM
2018-19,1610612743,DEN,Denver Nuggets,21801148,2019-03-31,DEN vs. WAS,L,48.0,8.0,16.0,12.0,46.0,10.0,7.0,26.0,58.0,0,0,0,0,135,2243,648,1269,1373,300,241,2302,1995,1,2018,2019,True,DEN,WAS
2018-19,1610612760,OKC,Oklahoma City Thunder,21801146,2019-03-31,OKC vs. DAL,L,48.0,18.0,23.0,8.0,42.0,9.0,10.0,3.0,34.0,0,0,0,0,135,849,89,1876,1740,219,641,61,145,1,2018,2019,True,OKC,DAL
