season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away
2023-24,1610612738,BOS,Boston Celtics,42300405,2024-06-17,BOS vs. DAL,W,48.0,0.562,0.438,0.472,0.075,0.368,0.151,0.16,0.16,0.396,0.56,0.44,0.846,0.154,0.658,0.342,0,0,0,0,7,132,33,119,90,52,31,66,59,106,51,111,66,97,43,121,1,2023,2024,True,BOS,DAL
2023-24,1610612742,DAL,Dallas Mavericks,42300405,2024-06-17,DAL @ BOS,L,48.0,0.526,0.474,0.545,0.068,0.375,0.102,0.08,0.068,0.477,0.5,0.5,0.545,0.455,0.514,0.486,0,0,0,0,7,148,17,57,106,44,101,154,149,43,71,79,149,16,135,28,1,2023,2024,False,BOS,DAL
2023-24,1610612742,DAL,Dallas Mavericks,42300404,2024-06-14,DAL vs. BOS,W,48.0,0.593,0.407,0.508,0.016,0.369,0.09,0.123,0.139,0.492,0.258,0.742,0.867,0.133,0.457,0.543,0,0,0,0,7,92,73,91,160,50,113,114,78,35,161,4,57,106,157,8,1,2023,2024,True,DAL,BOS
2023-24,1610612738,BOS,Boston Celtics,42300404,2024-06-14,BOS @ DAL,L,48.0,0.488,0.513,0.357,0.048,0.5,0.071,0.143,0.107,0.31,0.533,0.467,0.714,0.286,0.621,0.379,0,0,0,0,7,157,8,162,133,6,131,90,112,155,64,101,119,42,56,108,1,2023,2024,False,DAL,BOS
2023-24,1610612742,DAL,Dallas Mavericks,42300403,2024-06-12,DAL vs. BOS,L,48.0,0.709,0.291,0.586,0.061,0.273,0.121,0.141,0.121,0.525,0.345,0.655,0.556,0.444,0.395,0.605,0,0,0,0,7,9,156,30,120,125,75,92,92,15,156,9,148,17,161,3,1,2023,2024,True,DAL,BOS
2023-24,1610612738,BOS,Boston Celtics,42300403,2024-06-12,BOS @ DAL,W,48.0,0.439,0.561,0.396,0.057,0.481,0.113,0.123,0.123,0.34,0.619,0.381,0.765,0.235,0.684,0.316,0,0,0,0,7,162,3,156,121,8,82,116,90,143,30,135,107,58,31,134,1,2023,2024,False,DAL,BOS
2023-24,1610612738,BOS,Boston Celtics,42300402,2024-06-09,BOS vs. DAL,W,48.0,0.536,0.464,0.533,0.095,0.286,0.143,0.181,0.2,0.438,0.75,0.25,0.8,0.2,0.763,0.237,0,0,0,0,7,141,24,70,62,121,42,42,16,74,3,161,84,74,6,159,1,2023,2024,True,BOS,DAL
2023-24,1610612742,DAL,Dallas Mavericks,42300402,2024-06-09,DAL @ BOS,L,48.0,0.675,0.325,0.653,0.102,0.184,0.071,0.163,0.122,0.551,0.531,0.469,0.667,0.333,0.553,0.447,0,0,0,0,7,19,146,10,55,158,131,62,91,10,65,98,129,30,110,55,1,2023,2024,False,BOS,DAL
2023-24,1610612742,DAL,Dallas Mavericks,42300401,2024-06-06,DAL @ BOS,L,48.0,0.679,0.321,0.629,0.112,0.236,0.067,0.135,0.146,0.517,0.214,0.786,0.429,0.571,0.257,0.743,0,0,0,0,7,17,148,12,42,147,138,101,72,18,164,1,158,6,164,1,1,2023,2024,False,BOS,DAL
2023-24,1610612738,BOS,Boston Celtics,42300401,2024-06-06,BOS vs. DAL,W,48.0,0.488,0.512,0.43,0.075,0.449,0.093,0.121,0.168,0.355,0.391,0.609,0.875,0.125,0.59,0.41,0,0,0,0,7,156,9,141,93,13,111,118,49,132,146,19,49,109,79,85,1,2023,2024,True,BOS,DAL
