season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2023-24,1610612742,DAL,Dallas Mavericks,42300405,2024-06-17,DAL @ BOS,L,48.0,98.1,98.9,115.5,119.1,-17.4,-20.2,0.514,1.38,15.5,0.196,0.635,0.429,0.146,0.519,0.526,90.8,89.0,74.17,89,0.366,1,83,83,83,7,146,113,141,135,133,121,142,144,148,113,91,126,147,153,1,2023,2024,False,BOS,DAL
2023-24,1610612738,BOS,Boston Celtics,42300405,2024-06-17,BOS vs. DAL,W,48.0,115.5,119.1,98.1,98.9,17.4,20.2,0.658,2.78,18.8,0.365,0.804,0.571,0.101,0.5,0.542,90.8,89.0,74.17,89,0.634,1,1,1,1,7,52,19,24,43,29,61,21,21,17,37,111,109,147,12,1,2023,2024,True,BOS,DAL
2023-24,1610612738,BOS,Boston Celtics,42300404,2024-06-14,BOS @ DAL,L,48.0,87.8,87.5,126.2,127.1,-38.4,-39.6,0.621,1.29,15.0,0.118,0.681,0.388,0.146,0.45,0.49,96.2,96.0,80.0,96,0.299,1,83,83,83,7,161,142,162,56,140,128,160,110,160,110,147,145,33,162,1,2023,2024,False,DAL,BOS
2023-24,1610612742,DAL,Dallas Mavericks,42300404,2024-06-14,DAL vs. BOS,W,48.0,126.2,127.1,87.8,87.5,38.4,39.6,0.457,2.33,15.9,0.319,0.882,0.612,0.094,0.588,0.606,96.2,96.0,80.0,96,0.701,1,1,1,1,7,23,4,3,157,52,120,53,5,5,19,33,38,33,3,1,2023,2024,True,DAL,BOS
2023-24,1610612738,BOS,Boston Celtics,42300403,2024-06-12,BOS @ DAL,W,48.0,116.3,115.2,104.2,106.5,12.1,8.8,0.684,2.89,21.0,0.136,0.75,0.457,0.098,0.567,0.601,93.1,92.5,77.08,92,0.544,1,1,1,1,7,73,55,53,31,23,21,158,54,130,28,46,44,97,50,1,2023,2024,False,DAL,BOS
2023-24,1610612742,DAL,Dallas Mavericks,42300403,2024-06-12,DAL vs. BOS,L,48.0,104.2,106.5,116.3,115.2,-12.1,-8.8,0.395,1.67,12.5,0.25,0.864,0.543,0.097,0.494,0.532,93.1,92.5,77.08,93,0.456,1,83,83,83,7,110,91,112,161,100,157,104,7,35,25,121,119,97,115,1,2023,2024,True,DAL,BOS
2023-24,1610612738,BOS,Boston Celtics,42300402,2024-06-09,BOS vs. DAL,W,48.0,111.9,110.5,101.5,105.4,10.4,5.1,0.763,2.64,21.5,0.234,0.711,0.467,0.116,0.512,0.566,95.2,94.0,78.33,95,0.572,1,1,1,1,7,93,49,64,6,34,16,121,90,118,56,104,85,57,40,1,2023,2024,True,BOS,DAL
2023-24,1610612742,DAL,Dallas Mavericks,42300402,2024-06-09,DAL @ BOS,L,48.0,101.5,105.4,111.9,110.5,-10.4,-5.1,0.553,1.4,16.5,0.289,0.766,0.533,0.161,0.513,0.541,95.2,94.0,78.33,93,0.428,1,83,83,83,7,115,71,101,110,131,106,75,44,47,142,103,111,57,125,1,2023,2024,False,BOS,DAL
2023-24,1610612742,DAL,Dallas Mavericks,42300401,2024-06-06,DAL @ BOS,L,48.0,95.3,94.7,113.4,115.1,-18.1,-20.4,0.257,0.82,7.8,0.245,0.723,0.47,0.117,0.458,0.482,93.9,93.5,77.92,94,0.373,1,83,83,83,7,151,90,142,164,164,164,112,78,116,59,143,151,73,147,1,2023,2024,False,BOS,DAL
2023-24,1610612738,BOS,Boston Celtics,42300401,2024-06-06,BOS vs. DAL,W,48.0,113.4,115.1,95.3,94.7,18.1,20.4,0.59,1.64,18.0,0.277,0.755,0.53,0.151,0.573,0.592,93.9,93.5,77.92,93,0.627,1,1,1,1,7,75,14,23,79,107,80,87,53,49,120,42,51,73,18,1,2023,2024,True,BOS,DAL
