group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1628449,Chris Boucher,Chris,1610612761,TOR,31.0,6,1,5,0.167,3.1,0.5,0.5,1.0,0.0,0.0,0.0,0.8,1.0,0.833,0.5,1.0,1.5,0.0,0.0,0.0,0.2,0.0,0.5,1.0,1.8,-1.3,4.1,0,0,3.7,308,359,253,414,181,109,276,1,222,324,222,36,32,113,14,10,10,308,270,254,52,214,67,9,82,357,51,215,22,68,TOR
Players,202066,Garrett Temple,Garrett,1610612761,TOR,38.0,2,0,2,0.0,2.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,-2.5,1.0,0,0,1.0,393,422,339,422,253,355,276,355,222,324,222,272,280,272,298,355,379,308,15,6,218,4,367,310,367,421,350,215,22,337,TOR
Players,1628971,Bruce Brown,Bruce,1610612761,TOR,27.0,21,11,10,0.524,3.4,0.5,1.0,0.455,0.0,0.3,0.143,0.5,0.5,0.909,0.1,0.5,0.6,0.1,0.1,0.0,0.0,0.1,0.3,0.3,1.5,0.9,2.4,1,0,2.4,148,138,147,188,122,126,121,174,204,178,209,86,102,76,212,98,129,219,150,215,218,59,162,123,116,121,178,145,22,169,TOR
Players,1629667,Jalen McDaniels,Jalen,1610612761,TOR,26.0,6,1,5,0.167,1.3,0.2,0.7,0.25,0.2,0.5,0.333,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.5,-2.8,1.2,0,0,1.2,308,359,253,414,394,298,220,329,108,106,109,272,280,272,298,303,348,308,270,254,52,214,162,310,295,431,331,215,22,322,TOR
Players,1627751,Jakob Poeltl,Jakob,1610612761,TOR,28.0,21,9,12,0.429,2.9,0.4,0.5,0.727,0.0,0.0,0.0,0.2,0.4,0.625,0.4,0.6,1.0,0.2,0.0,0.0,0.1,0.1,0.3,0.2,1.0,0.1,3.1,11,0,2.6,148,167,106,304,221,162,271,31,222,324,222,170,149,210,28,73,42,182,249,215,66,108,162,181,182,182,119,24,22,140,TOR
Players,1630193,Immanuel Quickley,Immanuel,1610612761,TOR,25.0,29,13,16,0.448,3.2,0.4,1.4,0.3,0.1,0.6,0.176,0.8,1.0,0.828,0.1,0.3,0.4,0.3,0.1,0.1,0.0,0.1,0.4,0.6,1.8,0.1,2.8,4,0,2.7,72,99,46,280,143,155,78,312,160,90,199,39,32,121,202,231,244,117,199,119,218,99,97,61,87,189,133,79,22,130,TOR
Players,1630534,Ochai Agbaji,Ochai,1610612761,TOR,24.0,17,11,6,0.647,3.1,0.1,0.2,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.4,0.6,0.1,0.2,0.0,0.1,0.0,0.4,0.0,0.1,-0.9,1.1,0,0,1.0,187,138,228,94,164,350,380,329,222,294,222,272,280,272,93,145,121,244,124,254,160,214,118,310,366,326,345,215,22,337,TOR
Players,1641711,Gradey Dick,Gradey,1610612761,TOR,20.0,8,0,8,0.0,2.6,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.1,0.0,0.1,0.0,0.0,0.6,0.0,0.0,-1.5,1.2,0,0,0.9,278,422,183,422,249,355,276,355,222,223,222,272,280,272,84,246,168,236,270,96,218,214,42,310,367,370,336,215,22,353,TOR
Players,1629007,Jontay Porter,Jontay,1610612761,TOR,24.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,420,422,373,422,467,355,399,355,222,324,222,272,280,272,298,355,379,308,270,254,218,214,367,310,367,194,410,215,22,411,TOR
Players,203482,Kelly Olynyk,Kelly,1610612761,TOR,33.0,22,13,9,0.591,2.3,0.4,0.6,0.615,0.1,0.2,0.6,0.3,0.3,0.857,0.1,0.4,0.5,0.5,0.2,0.1,0.1,0.0,0.2,0.4,1.1,1.0,2.7,2,0,2.5,141,99,168,134,290,173,251,55,132,246,18,149,170,95,214,173,197,58,84,138,116,183,279,114,162,117,153,118,22,151,TOR
Players,203490,Otto Porter Jr.,Otto,1610612761,TOR,31.0,2,1,1,0.5,3.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.2,0,0,1.0,393,359,373,200,197,355,276,355,222,106,222,272,280,272,298,10,43,308,270,254,218,214,67,310,367,80,331,215,22,337,TOR
Players,1629018,Gary Trent Jr.,Gary,1610612761,TOR,25.0,29,12,17,0.414,2.8,0.4,0.9,0.407,0.2,0.5,0.4,0.1,0.2,0.5,0.0,0.1,0.1,0.2,0.0,0.2,0.0,0.0,0.2,0.1,1.1,-0.6,2.1,1,0,2.0,72,121,34,321,226,163,163,218,75,103,74,247,224,223,298,329,362,195,261,40,218,197,318,298,174,288,226,145,22,204,TOR
