group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,1628971,Bruce Brown,Bruce,1610612761,TOR,27.0,21,11,10,0.524,71.0,0.171,0.147,0.167,0.05,0.127,0.286,0.275,0.111,0.282,0.228,0.083,0.167,0.077,0.0,0.5,0.175,0.212,0.162,148,138,303,188,134,163,227,189,214,246,75,84,236,101,145,271,299,246,218,437,225,132,190
Players,1628449,Chris Boucher,Chris,1610612761,TOR,31.0,6,1,5,0.167,19.0,0.136,0.3,0.115,0.0,0.0,0.5,0.462,0.75,0.4,0.474,0.0,0.0,0.0,0.333,0.0,0.25,0.6,0.333,308,359,196,414,281,235,64,300,222,324,12,18,15,35,19,308,1,254,76,1,323,7,46
Players,202066,Garrett Temple,Garrett,1610612761,TOR,38.0,2,0,2,0.0,5.0,0.182,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.333,0.0,0.0,0.0,393,422,98,422,381,142,355,306,222,324,272,280,298,355,379,308,463,1,218,393,1,310,367
Players,1629018,Gary Trent Jr.,Gary,1610612761,TOR,25.0,29,12,17,0.414,81.0,0.143,0.177,0.191,0.4,0.3,0.057,0.085,0.0,0.069,0.049,0.139,0.04,0.545,0.0,0.1,0.096,0.047,0.161,72,121,425,321,108,215,173,155,42,82,256,252,298,341,370,219,206,24,218,271,128,300,192
Players,1641711,Gradey Dick,Gradey,1610612761,TOR,20.0,8,0,8,0.0,21.0,0.077,0.0,0.105,0.0,0.143,0.0,0.0,0.25,0.167,0.2,0.143,0.0,0.25,0.0,0.0,0.385,0.0,0.0,278,422,263,422,269,365,355,324,222,222,272,280,127,222,186,208,1,116,218,1,433,310,367
Players,1630193,Immanuel Quickley,Immanuel,1610612761,TOR,25.0,29,13,16,0.448,94.0,0.233,0.179,0.247,0.214,0.266,0.407,0.341,0.111,0.111,0.111,0.211,0.125,0.25,0.0,0.231,0.241,0.304,0.246,72,99,411,280,80,84,170,93,133,103,31,53,236,307,320,133,265,116,218,338,318,81,90
Players,1627751,Jakob Poeltl,Jakob,1610612761,TOR,28.0,21,9,12,0.429,60.0,0.103,0.178,0.107,0.0,0.0,0.208,0.235,0.429,0.265,0.314,0.182,0.067,0.167,0.429,0.25,0.333,0.192,0.175,148,167,337,304,153,321,171,321,222,324,114,109,55,116,74,164,216,177,61,345,403,153,174
Players,1629667,Jalen McDaniels,Jalen,1610612761,TOR,26.0,6,1,5,0.167,8.0,0.235,0.333,0.364,0.5,0.5,0.0,0.0,0.0,0.125,0.111,0.0,0.0,0.0,0.5,0.0,0.222,0.0,0.273,308,359,196,414,353,83,45,26,23,7,272,280,298,293,320,308,1,254,31,1,296,310,72
Players,1631241,Javon Freeman-Liberty,Javon,1610612761,TOR,24.0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,422,29,422,442,412,355,399,222,324,272,280,298,355,379,308,1,254,218,1,1,310,367
Players,1629007,Jontay Porter,Jontay,1610612761,TOR,24.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,422,29,422,467,412,355,399,222,324,272,280,298,355,379,308,1,254,218,1,1,310,367
