season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2021-22,1627814,Damion Lee,Damion,1610612744,GSW,Golden State Warriors,22101225,2022-04-10T00:00:00,GSW @ NOP,W,23.6,149.8,145.8,145.8,128.0,132.6,132.6,21.8,13.2,13.2,0.05,0.0,11.1,0.071,0.154,0.125,0.0,0.0,0.643,0.698,0.151,0.155,95.86,95.5,79.58,95.5,0.113,48,4,7,4.0,7.0,0.571,1,1,1,1,13102,707,855,855,21785,22873,22873,4955,7520,7520,17779,13196,15054,5556,9385,6188,1,1,7311,6283,16590,16608,20298,20639,20639,9873,9264,12670,9264,12670,6408,1,23:37,2021,2022
2021-22,1629308,Juan Toscano-Anderson,Juan,1610612744,GSW,Golden State Warriors,22101225,2022-04-10T00:00:00,GSW @ NOP,W,24.3,153.3,154.3,154.3,118.0,117.4,117.4,35.3,37.0,37.0,0.154,1.33,36.4,0.0,0.148,0.1,27.3,27.3,1.0,1.0,0.132,0.136,90.84,90.76,75.63,90.76,0.08,46,3,4,3.0,4.0,0.75,1,1,1,1,12516,511,432,432,17721,17229,17229,2305,2098,2099,9572,7225,2368,13184,10007,9155,24344,24376,577,835,18887,18874,24392,24647,24647,14306,12092,18068,12092,18068,2016,1,24:20,2021,2022
2021-22,1630541,Moses Moody,Moses,1610612744,GSW,Golden State Warriors,22101225,2022-04-10T00:00:00,GSW @ NOP,W,19.3,130.0,130.0,130.0,121.1,123.1,123.1,8.9,6.9,6.9,0.105,0.0,40.0,0.0,0.04,0.025,0.0,0.0,0.833,0.833,0.07,0.071,99.03,98.24,81.87,98.24,0.049,40,2,3,2.0,3.0,0.667,1,1,1,1,16535,3270,3274,3274,19176,19841,19841,9125,9865,9865,13154,13196,1649,13184,21221,22033,1,1,2462,2664,24039,24054,15726,16467,16467,18307,15413,19932,15413,19932,3194,1,19:18,2021,2022
2021-22,1629683,Quinndary Weatherspoon,Quinndary,1610612744,GSW,Golden State Warriors,22101225,2022-04-10T00:00:00,GSW @ NOP,W,4.2,175.0,175.0,175.0,200.0,200.0,200.0,-25.0,-25.0,-25.0,0.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.75,86.75,72.29,86.75,0.029,8,0,0,0.0,0.0,0.0,1,1,1,1,24297,196,130,130,25852,25887,25887,21134,21071,21079,6740,13196,1,13184,22354,23308,1,1,22477,23122,25112,25117,25358,25632,25640,20323,22477,24770,22477,24770,22477,1,4:09,2021,2022
2021-22,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,22101225,2022-04-10T00:00:00,GSW @ NOP,W,30.9,130.4,129.2,129.2,91.4,93.7,93.7,39.0,35.6,35.6,0.125,0.67,5.7,0.0,0.071,0.046,8.6,8.5,0.672,0.676,0.458,0.473,100.08,99.36,82.8,99.36,0.222,65,16,29,16.0,29.0,0.552,1,1,1,1,7020,3171,3519,3519,4437,5087,5087,1851,2271,2271,11402,11182,18518,13184,18164,18760,14291,14258,6103,7006,115,156,13884,14489,14489,1516,36,41,36,41,7485,1,30:55,2021,2022
2021-22,1626172,Kevon Looney,Kevon,1610612744,GSW,Golden State Warriors,22101225,2022-04-10T00:00:00,GSW @ NOP,W,15.0,105.0,100.0,100.0,94.6,96.9,96.9,10.3,3.1,3.1,0.273,0.0,50.0,0.0,0.286,0.171,0.0,0.0,0.667,0.667,0.088,0.092,102.83,104.12,86.76,104.12,0.172,33,2,3,2.0,3.0,0.667,1,1,1,1,19655,14974,17105,17105,5554,6306,6306,8608,11314,11314,3996,13196,508,13184,2051,2832,1,1,6104,7213,23044,22945,9244,6889,6890,3820,15413,19932,15413,19932,3194,1,14:59,2021,2022
2021-22,1629673,Jordan Poole,Jordan,1610612744,GSW,Golden State Warriors,22101225,2022-04-10T00:00:00,GSW @ NOP,W,28.3,121.8,118.3,118.3,100.8,105.1,105.1,21.0,13.2,13.2,0.278,1.0,18.5,0.048,0.081,0.069,18.5,18.0,0.563,0.619,0.355,0.378,101.72,101.04,84.2,101.04,0.133,60,7,16,7.0,16.0,0.438,1,1,1,1,9310,6091,7852,7852,8295,10342,10342,5170,7502,7502,3885,7693,10217,8423,17216,14486,21868,21623,10373,9417,704,570,11076,11574,11574,7507,3477,2764,3477,2764,13137,1,28:16,2021,2022
2021-22,202357,Nemanja Bjelica,Nemanja,1610612744,GSW,Golden State Warriors,22101225,2022-04-10T00:00:00,GSW @ NOP,W,22.9,136.4,137.8,137.8,114.2,113.3,113.3,22.2,24.4,24.4,0.28,2.33,53.8,0.214,0.174,0.189,23.1,23.1,0.667,0.667,0.118,0.119,94.54,94.46,78.72,94.46,0.103,45,2,3,2.0,3.0,0.667,1,1,1,1,13722,1875,1661,1661,15791,14956,14956,4837,4300,4300,3839,3827,473,557,7719,2089,23465,23506,6104,7213,20445,20743,21750,21859,21860,11262,15413,19932,15413,19932,3194,1,22:52,2021,2022
2021-22,203110,Draymond Green,Draymond,1610612744,GSW,Golden State Warriors,22101225,2022-04-10T00:00:00,GSW @ NOP,W,24.9,116.7,115.1,115.1,93.5,94.4,94.4,23.1,20.6,20.6,0.316,3.0,54.5,0.0,0.088,0.056,18.2,18.4,1.25,1.215,0.091,0.09,102.94,103.13,85.94,103.13,0.144,53,2,2,2.0,2.0,1.0,1,1,1,1,12054,8455,9533,9533,5148,5378,5378,4589,5266,5266,2940,2135,457,13184,16350,16984,21567,21800,245,288,22787,23126,9040,8205,8205,6192,15413,21680,15413,21680,1,1,24:54,2021,2022
2021-22,1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,Golden State Warriors,22101225,2022-04-10T00:00:00,GSW @ NOP,W,28.9,152.8,156.4,156.4,114.8,118.2,118.2,38.0,38.2,38.2,0.08,2.0,14.3,0.0,0.147,0.1,7.1,7.2,0.85,0.827,0.19,0.191,93.76,91.33,76.11,91.33,0.132,55,7,10,7.0,10.0,0.7,1,1,1,1,8797,525,360,360,16064,17597,17597,1972,1940,1941,15387,4022,12726,13184,10138,9155,12562,12878,2388,2898,11435,12169,22500,24344,24344,7523,3477,8192,3477,8192,2969,1,28:54,2021,2022
