season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
,1629675,Naz Reid,Naz,1610612750,MIN,,42400315,,,,24.1,0.833,0.167,0.727,0.0,0.273,0.0,0.0,0.0,0.727,0.25,0.75,1.0,0.0,0.4,0.6,5,6,0.833,1,871,871,871,844,312,1252,337,425,731,625,857,751,265,868,308,1,272,1045,328,462,889,111,1,,2024,2025
,1630568,Luka Garza,Luka,1610612750,MIN,,42400315,,,,6.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1.0,1,871,871,871,1461,1,1333,1,425,953,625,857,79,1,973,1,855,272,1268,1,919,1303,1,1,,2024,2025
,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,,42400315,,,,20.3,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,1,871,871,871,966,876,570,1214,425,953,625,857,751,1167,973,865,855,272,1268,918,1396,699,1396,1,,2024,2025
,1630545,Terrence Shannon Jr.,Terrence,1610612750,MIN,,42400315,,,,15.8,0.625,0.375,0.364,0.0,0.273,0.364,0.363,0.364,0.364,1.0,0.0,1.0,0.0,1.0,0.0,3,8,0.375,1,871,871,871,1139,684,878,954,425,731,136,182,186,797,1,865,1,272,1,918,727,699,1006,1,,2024,2025
,1631169,Josh Minott,Josh,1610612750,MIN,,42400315,,,,6.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,0.5,1,871,871,871,1461,1408,1,1214,425,1,625,857,1,1167,973,865,1,272,1,918,1131,1303,516,1,,2024,2025
,1641740,Jaylen Clark,Jaylen,1610612750,MIN,,42400315,,,,6.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1,871,871,871,1461,1,1333,1,425,953,625,857,751,1,1,865,855,272,1,918,1131,1433,1,1,,2024,2025
,203497,Rudy Gobert,Rudy,1610612750,MIN,,42400315,,,,19.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,1,871,871,871,1003,1,1333,1,425,953,625,857,751,1,1,865,855,272,1,918,1131,1433,1,1,,2024,2025
,201144,Mike Conley,Mike,1610612750,MIN,,42400315,,,,21.1,0.667,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,1,871,871,871,936,580,939,1214,425,953,625,857,751,1167,973,865,855,272,1268,918,1396,1196,1396,1,,2024,2025
,1642265,Rob Dillingham,Rob,1610612750,MIN,,42400315,,,,6.6,0.8,0.2,0.571,0.286,0.429,0.286,0.0,0.0,0.286,0.0,1.0,0.0,1.0,0.0,1.0,3,5,0.6,1,871,871,871,1461,348,1207,559,79,495,193,857,751,904,973,1,855,1,1268,1,727,965,315,1,,2024,2025
,1630162,Anthony Edwards,Anthony,1610612750,MIN,,42400315,,,,38.5,0.611,0.389,0.632,0.105,0.158,0.158,0.21,0.158,0.526,0.167,0.833,0.0,1.0,0.143,0.857,7,18,0.389,1,871,871,871,218,719,860,487,319,877,430,443,533,495,938,269,855,1,1246,146,259,147,983,1,,2024,2025
,203944,Julius Randle,Julius,1610612750,MIN,,42400315,,,,31.4,0.571,0.429,0.333,0.0,0.5,0.083,0.167,0.292,0.333,0.0,1.0,0.75,0.25,0.375,0.625,8,14,0.571,1,871,871,871,549,794,766,989,425,432,570,557,271,838,973,1,701,237,1070,317,185,293,383,1,,2024,2025
,1630183,Jaden McDaniels,Jaden,1610612750,MIN,,42400315,,,,20.8,0.615,0.385,0.4,0.0,0.6,0.0,0.0,0.0,0.4,1.0,0.0,1.0,0.0,1.0,0.0,2,13,0.154,1,871,871,871,952,708,865,828,425,287,625,857,751,674,1,865,1,272,1,918,919,348,1365,1,,2024,2025
,1628978,Donte DiVincenzo,Donte,1610612750,MIN,,42400315,,,,22.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,4,0.5,1,871,871,871,886,1408,1,1214,425,1,625,857,751,1167,973,865,1,272,1,918,919,1064,516,1,,2024,2025
,203497,Rudy Gobert,Rudy,1610612750,MIN,,42400314,,,,32.3,1.0,0.0,0.769,0.0,0.0,0.0,0.231,0.154,0.769,0.4,0.6,0.0,0.0,0.4,0.6,5,8,0.625,1,871,871,871,519,1,1333,301,425,953,625,399,538,241,755,428,855,272,1045,328,462,699,284,1,,2024,2025
,1630545,Terrence Shannon Jr.,Terrence,1610612750,MIN,,42400314,,,,7.7,0.333,0.667,0.222,0.0,0.333,0.222,0.445,0.0,0.222,1.0,0.0,1.0,0.0,1.0,0.0,2,3,0.667,1,871,871,871,1422,1179,334,1125,425,650,277,126,751,1027,1,865,1,272,1,918,919,1196,198,1,,2024,2025
,1630183,Jaden McDaniels,Jaden,1610612750,MIN,,42400314,,,,31.2,0.6,0.4,0.545,0.091,0.409,0.318,0.046,0.5,0.455,0.667,0.333,1.0,0.0,0.778,0.222,9,15,0.6,1,871,871,871,557,726,803,625,349,571,175,840,79,614,441,701,1,272,588,805,127,247,315,1,,2024,2025
,203944,Julius Randle,Julius,1610612750,MIN,,42400314,,,,28.2,0.571,0.429,0.4,0.4,0.0,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,7,0.143,1,871,871,871,685,794,766,828,36,953,625,59,751,1167,1,865,855,272,1,918,1131,798,1368,1,,2024,2025
