season_id,player_id,player,team_id,team_abbreviation,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,team
22021,201567,Kevin Love,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.804,74,0.292,1.127,0.39,0.051,0.044,0.047,0.007,0.396,0.564,3.7,4.2,1.3,3.4,2.1,CLE
22021,1628374,Lauri Markkanen,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.537,61,0.37,1.0,0.352,0.042,0.039,0.036,0.01,0.359,0.504,5.0,5.0,1.6,4.7,3.0,CLE
22021,1630171,Isaac Okoro,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.492,67,0.368,0.981,0.381,0.068,0.083,0.058,0.005,0.388,0.514,3.1,3.0,1.0,2.6,1.6,CLE
22021,1629636,Darius Garland,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.502,68,0.118,0.983,0.372,0.022,0.056,0.022,0.0,0.365,0.509,2.6,2.6,0.9,2.4,1.5,CLE
22021,1629731,Dean Wade,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.607,51,0.5,1.025,0.371,0.033,0.017,0.033,0.008,0.38,0.513,2.4,2.4,0.8,2.3,1.4,CLE
22021,1630205,Lamar Stevens,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.24,63,0.345,0.844,0.382,0.022,0.081,0.022,0.015,0.356,0.451,2.1,1.8,0.7,2.0,1.2,CLE
22021,1630596,Evan Mobley,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.072,69,0.15,0.646,0.281,0.062,0.093,0.062,0.019,0.286,0.327,2.3,1.5,0.6,2.0,1.4,CLE
22021,201937,Ricky Rubio,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.341,34,0.204,0.91,0.353,0.018,0.072,0.009,0.009,0.333,0.485,3.3,3.0,1.1,3.0,1.9,CLE
22021,1629685,Dylan Windler,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.846,30,0.518,1.159,0.432,0.045,0.114,0.023,0.0,0.409,0.635,1.5,1.7,0.5,1.2,0.7,CLE
22021,1627747,Caris LeVert,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.537,19,0.213,1.0,0.431,0.049,0.115,0.049,0.0,0.393,0.569,3.2,3.2,1.2,2.7,1.5,CLE
22021,1629164,Brandon Goodwin,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.903,36,0.208,1.19,0.474,0.024,0.071,0.024,0.0,0.452,0.618,1.2,1.4,0.5,1.1,0.6,CLE
22021,200765,Rajon Rondo,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.61,21,0.262,1.026,0.371,0.026,0.077,0.026,0.0,0.359,0.543,1.9,1.9,0.6,1.7,1.0,CLE
22021,1629012,Collin Sexton,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.115,11,0.199,0.718,0.294,0.051,0.103,0.026,0.026,0.282,0.382,3.5,2.5,0.9,3.1,2.2,CLE
22021,1628386,Jarrett Allen,1610612739,CLE,Cleveland Cavaliers,Spotup,Offensive,0.367,56,0.039,0.931,0.458,0.138,0.138,0.138,0.103,0.414,0.479,0.5,0.5,0.2,0.4,0.2,CLE
