group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,203932,Aaron Gordon,Aaron,1610612743,DEN,25.0,19,12,7,0.632,55.0,0.13,0.114,0.12,0.067,0.053,0.04,0.088,0.333,0.143,0.185,0.12,0.278,0.333,0.5,0.0,0.118,0.133,0.094,152,93,238,88,149,244,269,277,234,306,288,257,76,269,205,216,374,63,30,1,134,217,305
Players,203085,Austin Rivers,Austin,1610612743,DEN,28.0,14,8,6,0.571,28.0,0.171,0.316,0.227,0.8,0.4,0.08,0.125,0.0,0.15,0.12,0.0,0.091,0.2,0.0,0.167,0.238,0.19,0.265,205,171,205,125,240,156,67,113,7,35,251,211,263,261,308,291,222,148,180,291,307,143,87
Players,1630267,Facundo Campazzo,Facundo,1610612743,DEN,30.0,14,9,5,0.643,44.0,0.107,0.026,0.071,0.111,0.217,0.129,0.108,0.0,0.156,0.132,0.316,0.278,0.571,0.2,0.167,0.136,0.179,0.06,205,152,171,85,175,293,354,365,205,159,188,233,263,253,283,80,374,17,121,291,156,159,353
Players,203210,JaMychal Green,JaMychal,1610612743,DEN,31.0,9,3,6,0.333,15.0,0.132,0.154,0.143,0.0,0.2,0.167,0.167,0.25,0.1,0.143,0.333,0.25,0.0,1.0,0.0,0.385,0.286,0.143,271,284,205,330,295,241,212,235,245,169,143,164,126,310,262,64,357,238,1,1,413,75,226
Players,1627750,Jamal Murray,Jamal,1610612743,DEN,24.0,19,11,8,0.579,96.0,0.289,0.31,0.317,0.5,0.404,0.326,0.278,0.0,0.113,0.08,0.25,0.2,0.083,0.167,0.0,0.186,0.188,0.332,152,114,264,119,58,51,68,55,16,34,59,85,263,294,347,113,321,224,132,1,224,148,50
Players,1630210,Markus Howard,Markus,1610612743,DEN,22.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,406,405,25,405,449,409,355,401,245,320,295,304,263,360,374,291,1,238,180,1,445,319,368
Players,1629008,Michael Porter Jr.,Michael,1610612743,DEN,23.0,25,16,9,0.64,103.0,0.129,0.18,0.152,0.16,0.2,0.049,0.083,0.333,0.188,0.222,0.021,0.08,0.2,0.143,0.0,0.114,0.063,0.148,87,40,289,87,47,246,170,227,175,169,277,264,76,202,139,290,213,148,142,1,133,300,219
Players,1628420,Monté Morris,Monté,1610612743,DEN,26.0,14,8,6,0.571,60.0,0.086,0.102,0.078,0.154,0.097,0.139,0.122,0.083,0.171,0.149,0.167,0.1,0.0,0.0,0.0,0.107,0.121,0.116,205,171,205,125,135,347,284,355,181,281,173,218,230,222,256,166,232,238,180,1,122,238,272
Players,203999,Nikola Jokić,Nikola,1610612743,DEN,26.0,31,18,13,0.581,145.0,0.377,0.385,0.391,0.161,0.244,0.41,0.387,0.452,0.371,0.392,0.349,0.457,0.364,0.267,0.6,0.273,0.45,0.371,32,20,369,118,4,15,29,20,173,132,30,34,43,40,36,57,429,59,100,434,351,19,35
Players,1628408,PJ Dozier,PJ,1610612743,DEN,24.0,16,11,5,0.688,34.0,0.118,0.091,0.111,0.0,0.095,0.1,0.174,0.333,0.2,0.235,0.091,0.154,0.0,0.0,0.333,0.25,0.158,0.085,187,114,171,62,210,265,301,293,245,282,226,157,76,179,126,246,283,238,180,369,314,184,321
