close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
1629655,Daniel Gafford,1610612742,DAL,F-C,26.0,57,57,0.531,211,443,0.476,0.592,-0.116
1631108,Max Christie,1610612742,DAL,G,22.0,76,76,0.506,251,436,0.576,0.58,-0.004
1629023,P.J. Washington,1610612742,DAL,F,26.0,57,56,0.509,231,407,0.568,0.589,-0.022
203076,Anthony Davis,1610612742,DAL,F-C,32.0,50,49,0.478,200,396,0.505,0.601,-0.096
1630230,Naji Marshall,1610612742,DAL,F,27.0,69,68,0.493,205,347,0.591,0.58,0.011
203915,Spencer Dinwiddie,1610612742,DAL,G,32.0,78,77,0.451,197,344,0.573,0.579,-0.006
202691,Klay Thompson,1610612742,DAL,G,35.0,72,69,0.444,153,279,0.548,0.584,-0.035
1641726,Dereck Lively II,1610612742,DAL,C,21.0,36,35,0.513,142,276,0.514,0.595,-0.08
1628997,Caleb Martin,1610612742,DAL,F,29.0,45,45,0.48,159,256,0.621,0.573,0.048
202681,Kyrie Irving,1610612742,DAL,G,33.0,50,50,0.457,148,252,0.587,0.581,0.006
1630556,Kessler Edwards,1610612742,DAL,F,24.0,34,31,0.573,97,173,0.561,0.587,-0.026
203939,Dwight Powell,1610612742,DAL,F-C,33.0,46,43,0.496,91,166,0.548,0.589,-0.041
1630702,Jaden Hardy,1610612742,DAL,G,22.0,54,50,0.493,77,137,0.562,0.574,-0.011
1630539,Kai Jones,1610612742,DAL,C-F,24.0,36,32,0.544,74,135,0.548,0.596,-0.048
1641765,Olivier-Maxence Prosper,1610612742,DAL,F,22.0,48,38,0.472,70,126,0.556,0.585,-0.03
1630314,Brandon Williams,1610612742,DAL,G,25.0,28,23,0.551,70,108,0.648,0.583,0.065
203957,Danté Exum,1610612742,DAL,G,29.0,20,19,0.542,47,77,0.61,0.578,0.032
1629650,Moses Brown,1610612742,DAL,C,25.0,11,9,0.564,25,44,0.568,0.594,-0.026
1641789,Jazian Gortman,1610612742,DAL,G,22.0,10,7,0.565,9,13,0.692,0.581,0.111
