season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2018-19,1610612738,BOS,Boston Celtics,21800545,2018-12-31,BOS @ SAS,L,48.0,111.2,114.4,117.7,121.2,-6.5,-6.8,0.698,2.5,21.6,0.255,0.723,0.489,0.124,0.551,0.573,100.9,98.0,81.67,97,0.472,1,1231,1231,1231,135,815,2088,1680,355,412,235,1387,1342,1447,855,801,1003,1677,1510,1,2018,2019,False,SAS,BOS
2018-19,1610612759,SAS,San Antonio Spurs,21800545,2018-12-31,SAS vs. BOS,W,48.0,117.7,121.2,111.2,114.4,6.5,6.8,0.6,2.45,19.7,0.277,0.745,0.511,0.111,0.571,0.607,100.9,98.0,81.67,99,0.528,1,1,1,1,135,369,1642,781,1195,450,601,1101,1060,1009,556,547,536,1677,951,1,2018,2019,True,SAS,BOS
2018-19,1610612737,ATL,Atlanta Hawks,21800542,2018-12-31,ATL @ IND,L,48.0,108.7,110.2,116.3,119.6,-7.6,-9.4,0.585,1.41,16.4,0.414,0.761,0.567,0.173,0.5,0.522,99.6,97.5,81.25,98,0.421,1,1231,1231,1231,135,1180,1996,1858,1351,1782,1572,56,843,209,2037,1541,1831,1771,2024,1,2018,2019,False,IND,ATL
2018-19,1610612745,HOU,Houston Rockets,21800544,2018-12-31,HOU vs. MEM,W,48.0,116.7,116.5,101.8,105.2,14.9,11.3,0.613,1.36,15.2,0.227,0.824,0.547,0.144,0.571,0.629,98.0,96.5,80.42,97,0.54,1,1,1,1,135,672,843,498,1096,1885,1906,1743,202,395,1432,547,296,1939,827,1,2018,2019,True,HOU,MEM
2018-19,1610612763,MEM,Memphis Grizzlies,21800544,2018-12-31,MEM @ HOU,L,48.0,101.8,105.2,116.7,116.5,-14.9,-11.3,0.632,2.4,18.6,0.176,0.773,0.453,0.104,0.5,0.53,98.0,96.5,80.42,96,0.46,1,1231,1231,1231,135,1617,1784,1963,903,486,884,2254,701,2065,427,1541,1701,1939,1633,1,2018,2019,False,HOU,MEM
2018-19,1610612753,ORL,Orlando Magic,21800543,2018-12-31,ORL @ CHA,L,48.0,100.6,101.0,123.1,125.0,-22.5,-24.0,0.579,1.83,16.3,0.255,0.822,0.51,0.121,0.467,0.498,100.4,99.5,82.92,99,0.371,1,1231,1231,1231,135,1918,2239,2331,1431,1093,1613,1420,209,1025,792,2031,2103,1415,2307,1,2018,2019,False,CHA,ORL
2018-19,1610612744,GSW,Golden State Warriors,21800548,2018-12-31,GSW @ PHX,W,48.0,124.4,125.7,103.6,102.8,20.8,22.9,0.674,2.07,21.4,0.214,0.78,0.522,0.143,0.631,0.673,105.6,105.5,87.92,105,0.631,1,1,1,1,135,180,630,148,531,826,258,1898,615,797,1365,127,82,369,149,1,2018,2019,False,PHX,GSW
2018-19,1610612766,CHA,Charlotte Hornets,21800543,2018-12-31,CHA vs. ORL,W,48.0,123.1,125.0,100.6,101.0,22.5,24.0,0.69,3.63,21.2,0.178,0.745,0.49,0.08,0.559,0.628,100.4,99.5,82.92,100,0.629,1,1,1,1,135,208,541,130,396,99,290,2245,1027,1432,126,713,308,1415,154,1,2018,2019,True,CHA,ORL
2018-19,1610612756,PHX,Phoenix Suns,21800548,2018-12-31,PHX vs. GSW,L,48.0,103.6,102.8,124.4,125.7,-20.8,-22.9,0.541,1.43,14.6,0.22,0.786,0.478,0.132,0.488,0.555,105.6,105.5,87.92,106,0.369,1,1231,1231,1231,135,1826,2280,2313,1792,1755,2048,1833,533,1656,1093,1772,1312,369,2312,1,2018,2019,True,PHX,GSW
2018-19,1610612760,OKC,Oklahoma City Thunder,21800547,2018-12-31,OKC vs. DAL,W,48.0,103.9,108.9,90.3,90.3,13.6,18.7,0.478,2.2,14.5,0.281,0.822,0.505,0.089,0.476,0.515,115.2,112.5,93.75,112,0.569,1,1,1,1,135,1294,106,232,2201,656,2084,1044,209,1144,219,1927,1919,27,530,1,2018,2019,True,OKC,DAL
2018-19,1610612740,NOP,New Orleans Pelicans,21800546,2018-12-31,NOP vs. MIN,W,48.0,122.7,125.5,116.2,116.3,6.5,9.2,0.622,1.87,20.0,0.326,0.717,0.542,0.153,0.598,0.639,99.2,98.0,81.67,98,0.504,1,1,1,1,135,186,1773,611,1004,1036,525,508,1438,466,1619,314,234,1677,1200,1,2018,2019,True,NOP,MIN
2018-19,1610612754,IND,Indiana Pacers,21800542,2018-12-31,IND vs. ATL,W,48.0,116.3,119.6,108.7,110.2,7.6,9.4,0.69,2.64,21.2,0.239,0.586,0.433,0.113,0.565,0.599,99.6,97.5,81.25,97,0.579,1,1,1,1,135,460,1274,603,396,343,290,1600,2405,2249,594,625,617,1771,437,1,2018,2019,True,IND,ATL
