season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away
2018-19,1610612759,SAS,San Antonio Spurs,21800545,2018-12-31,SAS vs. BOS,W,48.0,0.714,0.286,0.517,0.117,0.35,0.117,0.133,0.075,0.4,0.452,0.548,0.929,0.071,0.6,0.4,0,0,0,0,135,427,2023,1467,791,718,1242,1651,2262,1636,1731,714,525,1898,1195,1221,1,2018,2019,True,SAS,BOS
2018-19,1610612737,ATL,Atlanta Hawks,21800542,2018-12-31,ATL @ IND,L,48.0,0.663,0.337,0.519,0.019,0.361,0.139,0.12,0.13,0.5,0.5,0.5,0.769,0.231,0.585,0.415,0,0,0,0,135,974,1483,1447,2321,626,892,1861,1507,541,1269,1037,1693,724,1351,1085,1,2018,2019,False,IND,ATL
2018-19,1610612756,PHX,Phoenix Suns,21800548,2018-12-31,PHX vs. GSW,L,48.0,0.694,0.306,0.514,0.055,0.248,0.11,0.239,0.174,0.459,0.536,0.464,0.556,0.444,0.541,0.459,0,0,0,0,135,632,1824,1492,1871,1789,1356,168,725,989,1018,1420,2346,92,1792,657,1,2018,2019,True,PHX,GSW
2018-19,1610612742,DAL,Dallas Mavericks,21800547,2018-12-31,DAL @ OKC,L,48.0,0.486,0.514,0.333,0.059,0.412,0.118,0.255,0.049,0.275,0.588,0.412,0.786,0.214,0.677,0.323,0,0,0,0,135,2381,79,2434,1812,289,1218,95,2409,2410,593,1861,1605,826,482,1976,1,2018,2019,False,OKC,DAL
2018-19,1610612763,MEM,Memphis Grizzlies,21800544,2018-12-31,MEM @ HOU,L,48.0,0.695,0.305,0.634,0.139,0.178,0.178,0.188,0.178,0.495,0.563,0.438,1.0,0.0,0.632,0.368,0,0,0,0,135,624,1832,307,512,2308,419,694,677,614,789,1659,1,2000,903,1542,1,2018,2019,False,HOU,MEM
2018-19,1610612740,NOP,New Orleans Pelicans,21800546,2018-12-31,NOP vs. MIN,W,48.0,0.713,0.287,0.504,0.098,0.341,0.195,0.154,0.057,0.407,0.484,0.516,0.929,0.071,0.622,0.378,0,0,0,0,135,450,2007,1607,1132,802,294,1283,2377,1586,1477,969,525,1898,1004,1452,1,2018,2019,True,NOP,MIN
2018-19,1610612754,IND,Indiana Pacers,21800542,2018-12-31,IND vs. ATL,W,48.0,0.714,0.286,0.534,0.086,0.284,0.233,0.181,0.181,0.448,0.645,0.355,0.818,0.182,0.69,0.31,0,0,0,0,135,427,2023,1296,1343,1391,123,799,638,1110,268,2180,1386,1011,396,2051,1,2018,2019,True,IND,ATL
2018-19,1610612766,CHA,Charlotte Hornets,21800543,2018-12-31,CHA vs. ORL,W,48.0,0.718,0.282,0.496,0.096,0.264,0.144,0.24,0.128,0.4,0.645,0.355,0.818,0.182,0.69,0.31,0,0,0,0,135,397,2056,1680,1155,1619,817,161,1535,1636,268,2180,1386,1011,396,2051,1,2018,2019,True,CHA,ORL
2018-19,1610612738,BOS,Boston Celtics,21800545,2018-12-31,BOS @ SAS,L,48.0,0.614,0.386,0.577,0.144,0.297,0.189,0.126,0.108,0.432,0.688,0.313,0.727,0.273,0.698,0.302,0,0,0,0,135,1616,836,819,456,1248,336,1775,1881,1307,135,2320,1864,554,355,2100,1,2018,2019,False,SAS,BOS
2018-19,1610612760,OKC,Oklahoma City Thunder,21800547,2018-12-31,OKC vs. DAL,W,48.0,0.767,0.233,0.656,0.197,0.148,0.213,0.197,0.295,0.459,0.425,0.575,0.833,0.167,0.478,0.522,0,0,0,0,135,97,2364,160,118,2391,200,564,15,983,1929,529,1271,1089,2201,256,1,2018,2019,True,OKC,DAL
2018-19,1610612753,ORL,Orlando Magic,21800543,2018-12-31,ORL @ CHA,L,48.0,0.62,0.38,0.56,0.1,0.3,0.15,0.14,0.1,0.46,0.5,0.5,0.8,0.2,0.579,0.421,0,0,0,0,135,1554,902,1003,1081,1211,729,1545,1998,977,1269,1037,1483,864,1431,1007,1,2018,2019,False,CHA,ORL
2018-19,1610612744,GSW,Golden State Warriors,21800548,2018-12-31,GSW @ PHX,W,48.0,0.667,0.333,0.485,0.106,0.318,0.159,0.197,0.129,0.379,0.688,0.313,0.643,0.357,0.674,0.326,0,0,0,0,135,926,1492,1791,993,1010,613,561,1520,1859,135,2320,2202,248,531,1923,1,2018,2019,False,PHX,GSW
2018-19,1610612750,MIN,Minnesota Timberwolves,21800546,2018-12-31,MIN @ NOP,L,48.0,0.699,0.301,0.596,0.088,0.237,0.167,0.167,0.175,0.509,0.588,0.412,1.0,0.0,0.674,0.326,0,0,0,0,135,592,1866,609,1314,1903,523,1059,707,480,593,1861,1,2000,518,1931,1,2018,2019,False,NOP,MIN
2018-19,1610612745,HOU,Houston Rockets,21800544,2018-12-31,HOU vs. MEM,W,48.0,0.414,0.586,0.23,0.0,0.478,0.035,0.292,0.08,0.23,0.462,0.538,0.722,0.278,0.613,0.387,0,0,0,0,135,2439,22,2459,2397,78,2351,24,2221,2449,1655,788,1908,546,1096,1363,1,2018,2019,True,HOU,MEM
2018-19,1610612742,DAL,Dallas Mavericks,21800539,2018-12-30,DAL vs. OKC,W,48.0,0.519,0.481,0.438,0.019,0.4,0.038,0.162,0.086,0.419,0.522,0.478,0.643,0.357,0.568,0.432,0,0,0,0,135,2308,153,2126,2300,354,2324,1136,2172,1453,1133,1321,2202,248,1563,882,1,2018,2019,True,DAL,OKC
2018-19,1610612765,DET,Detroit Pistons,21800536,2018-12-30,DET @ ORL,L,48.0,0.663,0.337,0.579,0.112,0.224,0.131,0.196,0.15,0.467,0.419,0.581,1.0,0.0,0.538,0.462,0,0,0,0,135,979,1475,780,868,2024,1024,575,1125,889,1975,472,1,2000,1811,628,1,2018,2019,False,ORL,DET
2018-19,1610612747,LAL,Los Angeles Lakers,21800541,2018-12-30,LAL vs. SAC,W,48.0,0.551,0.449,0.529,0.099,0.372,0.099,0.099,0.132,0.43,0.5,0.5,0.933,0.067,0.638,0.362,0,0,0,0,135,2163,297,1359,1100,524,1529,2150,1459,1335,1269,1037,504,1937,858,1598,1,2018,2019,True,LAL,SAC
2018-19,1610612761,TOR,Toronto Raptors,21800538,2018-12-30,TOR vs. CHI,W,48.0,0.641,0.359,0.526,0.105,0.284,0.137,0.189,0.221,0.421,0.44,0.56,0.667,0.333,0.5,0.5,0,0,0,0,135,1261,1194,1379,996,1397,924,679,251,1424,1820,623,2085,262,2052,335,1,2018,2019,True,TOR,CHI
2018-19,1610612753,ORL,Orlando Magic,21800536,2018-12-30,ORL vs. DET,W,48.0,0.718,0.282,0.606,0.055,0.193,0.092,0.202,0.073,0.55,0.576,0.424,0.286,0.714,0.525,0.475,0,0,0,0,135,397,2056,525,1871,2234,1667,499,2274,214,689,1757,2460,1,1919,535,1,2018,2019,True,ORL,DET
2018-19,1610612748,MIA,Miami Heat,21800537,2018-12-30,MIA vs. MIN,L,48.0,0.733,0.267,0.558,0.0,0.231,0.077,0.212,0.115,0.558,0.414,0.586,0.875,0.125,0.514,0.486,0,0,0,0,135,272,2185,1031,2397,1960,1902,376,1757,184,2006,434,977,1393,1980,471,1,2018,2019,True,MIA,MIN
2018-19,1610612760,OKC,Oklahoma City Thunder,21800539,2018-12-30,OKC @ DAL,L,48.0,0.591,0.409,0.602,0.155,0.262,0.301,0.136,0.194,0.447,0.387,0.613,0.556,0.444,0.425,0.575,0,0,0,0,135,1850,609,564,363,1635,16,1608,483,1126,2129,326,2346,92,2364,94,1,2018,2019,False,DAL,OKC
2018-19,1610612741,CHI,Chicago Bulls,21800538,2018-12-30,CHI @ TOR,L,48.0,0.75,0.25,0.584,0.09,0.236,0.022,0.18,0.079,0.494,0.346,0.654,1.0,0.0,0.485,0.515,0,0,0,0,135,165,2281,728,1278,1913,2404,833,2233,625,2293,159,1,2000,2187,269,1,2018,2019,False,TOR,CHI
2018-19,1610612757,POR,Portland Trail Blazers,21800540,2018-12-30,POR vs. PHI,W,48.0,0.735,0.265,0.574,0.093,0.279,0.085,0.147,0.124,0.481,0.514,0.486,0.75,0.25,0.571,0.429,0,0,0,0,135,260,2197,869,1206,1442,1775,1413,1604,749,1251,1204,1743,617,1502,915,1,2018,2019,True,POR,PHI
2018-19,1610612755,PHI,Philadelphia 76ers,21800540,2018-12-30,PHI @ POR,L,48.0,0.552,0.448,0.547,0.232,0.253,0.126,0.2,0.168,0.316,0.423,0.577,0.875,0.125,0.529,0.471,0,0,0,0,135,2157,302,1147,60,1734,1083,514,802,2291,1946,496,977,1393,1883,569,1,2018,2019,False,POR,PHI
2018-19,1610612758,SAC,Sacramento Kings,21800541,2018-12-30,SAC @ LAL,L,48.0,0.642,0.358,0.579,0.07,0.342,0.237,0.079,0.114,0.509,0.455,0.545,0.692,0.308,0.522,0.478,0,0,0,0,135,1247,1208,789,1630,791,107,2326,1781,480,1705,732,2042,395,1950,506,1,2018,2019,False,LAL,SAC
2018-19,1610612750,MIN,Minnesota Timberwolves,21800537,2018-12-30,MIN @ MIA,W,48.0,0.745,0.255,0.531,0.088,0.212,0.088,0.257,0.212,0.442,0.567,0.433,0.875,0.125,0.632,0.368,0,0,0,0,135,203,2255,1334,1302,2114,1719,91,303,1172,748,1687,977,1393,903,1542,1,2018,2019,False,MIA,MIN
2018-19,1610612762,UTA,Utah Jazz,21800532,2018-12-29,UTA vs. NYK,W,48.0,0.613,0.387,0.543,0.0,0.372,0.047,0.085,0.109,0.543,0.457,0.543,0.875,0.125,0.588,0.412,0,0,0,0,135,1626,824,1216,2397,518,2257,2278,1875,260,1695,757,977,1393,1330,1123,1,2018,2019,True,UTA,NYK
2018-19,1610612744,GSW,Golden State Warriors,21800534,2018-12-29,GSW @ POR,W,48.0,0.688,0.313,0.487,0.191,0.313,0.252,0.2,0.148,0.296,0.571,0.429,0.917,0.083,0.675,0.325,0,0,0,0,135,703,1753,1770,140,1068,73,514,1156,2355,710,1719,612,1778,506,1944,1,2018,2019,False,POR,GSW
2018-19,1610612764,WAS,Washington Wizards,21800530,2018-12-29,WAS vs. CHA,W,48.0,0.602,0.398,0.538,0.046,0.3,0.062,0.162,0.162,0.492,0.714,0.286,0.769,0.231,0.729,0.271,0,0,0,0,135,1743,716,1253,2050,1211,2112,1149,934,633,81,2370,1693,724,209,2248,1,2018,2019,True,WAS,CHA
2018-19,1610612740,NOP,New Orleans Pelicans,21800528,2018-12-29,NOP vs. HOU,L,48.0,0.696,0.304,0.615,0.077,0.26,0.212,0.125,0.163,0.538,0.531,0.469,0.889,0.111,0.61,0.39,0,0,0,0,135,616,1839,447,1506,1668,204,1783,896,287,1068,1369,870,1503,1119,1319,1,2018,2019,True,NOP,HOU
2018-19,1610612749,MIL,Milwaukee Bucks,21800527,2018-12-29,MIL vs. BKN,W,48.0,0.469,0.531,0.403,0.124,0.488,0.054,0.109,0.147,0.279,0.385,0.615,0.952,0.048,0.638,0.362,0,0,0,0,135,2409,52,2291,666,59,2187,2047,1170,2395,2137,309,463,1997,858,1598,1,2018,2019,True,MIL,BKN
2018-19,1610612763,MEM,Memphis Grizzlies,21800531,2018-12-29,MEM vs. BOS,L,48.0,0.658,0.342,0.563,0.058,0.204,0.117,0.233,0.184,0.505,0.586,0.414,1.0,0.0,0.667,0.333,0,0,0,0,135,1055,1403,979,1818,2171,1249,191,595,511,601,1844,1,2000,542,1838,1,2018,2019,True,MEM,BOS
2018-19,1610612738,BOS,Boston Celtics,21800531,2018-12-29,BOS @ MEM,W,48.0,0.55,0.45,0.429,0.107,0.429,0.161,0.143,0.241,0.321,0.583,0.417,0.938,0.063,0.725,0.275,0,0,0,0,135,2168,290,2185,961,212,592,1479,136,2262,620,1820,489,1958,225,2225,1,2018,2019,False,MEM,BOS
2018-19,1610612756,PHX,Phoenix Suns,21800533,2018-12-29,PHX vs. DEN,L,48.0,0.681,0.319,0.644,0.034,0.28,0.237,0.076,0.254,0.61,0.5,0.5,0.909,0.091,0.592,0.408,0,0,0,0,135,772,1683,240,2205,1433,106,2341,84,49,1269,1037,684,1691,1290,1167,1,2018,2019,True,PHX,DEN
2018-19,1610612757,POR,Portland Trail Blazers,21800534,2018-12-29,POR vs. GSW,L,48.0,0.659,0.341,0.571,0.114,0.257,0.086,0.171,0.114,0.457,0.433,0.567,0.556,0.444,0.462,0.538,0,0,0,0,135,1020,1435,872,832,1691,1765,979,1774,1008,1864,578,2346,92,2267,189,1,2018,2019,True,POR,GSW
2018-19,1610612746,LAC,LA Clippers,21800535,2018-12-29,LAC vs. SAS,L,48.0,0.756,0.244,0.486,0.108,0.243,0.144,0.27,0.099,0.378,0.519,0.481,0.889,0.111,0.611,0.389,0,0,0,0,135,137,2321,1777,942,1835,814,52,2017,1861,1149,1283,870,1503,1105,1343,1,2018,2019,True,LAC,SAS
2018-19,1610612743,DEN,Denver Nuggets,21800533,2018-12-29,DEN @ PHX,W,48.0,0.539,0.461,0.393,0.016,0.443,0.082,0.164,0.107,0.377,0.667,0.333,0.833,0.167,0.738,0.262,0,0,0,0,135,2222,238,2322,2369,160,1813,1100,1903,1881,180,2247,1271,1089,158,2294,1,2018,2019,False,PHX,DEN
2018-19,1610612751,BKN,Brooklyn Nets,21800527,2018-12-29,BKN @ MIL,L,48.0,0.557,0.443,0.4,0.104,0.391,0.113,0.209,0.096,0.296,0.609,0.391,0.933,0.067,0.737,0.263,0,0,0,0,135,2131,327,2293,1015,412,1314,409,2052,2355,456,1997,504,1937,168,2282,1,2018,2019,False,MIL,BKN
2018-19,1610612759,SAS,San Antonio Spurs,21800535,2018-12-29,SAS @ LAC,W,48.0,0.736,0.264,0.623,0.23,0.148,0.213,0.23,0.246,0.393,0.579,0.421,0.833,0.167,0.614,0.386,0,0,0,0,135,252,2203,386,63,2391,200,212,109,1706,666,1785,1271,1089,1075,1366,1,2018,2019,False,LAC,SAS
2018-19,1610612745,HOU,Houston Rockets,21800528,2018-12-29,HOU @ NOP,W,48.0,0.432,0.568,0.352,0.056,0.444,0.037,0.204,0.139,0.296,0.526,0.474,0.688,0.313,0.6,0.4,0,0,0,0,135,2428,33,2415,1865,149,2334,482,1344,2353,1114,1341,2067,381,1195,1221,1,2018,2019,False,NOP,HOU
2018-19,1610612737,ATL,Atlanta Hawks,21800529,2018-12-29,ATL vs. CLE,W,48.0,0.622,0.378,0.595,0.054,0.27,0.207,0.135,0.117,0.541,0.636,0.364,0.6,0.4,0.628,0.372,0,0,0,0,135,1510,944,626,1888,1541,226,1625,1723,271,303,2143,2280,147,942,1500,1,2018,2019,True,ATL,CLE
2018-19,1610612766,CHA,Charlotte Hornets,21800530,2018-12-29,CHA @ WAS,L,48.0,0.656,0.344,0.54,0.063,0.31,0.135,0.151,0.135,0.476,0.382,0.618,0.692,0.308,0.468,0.532,0,0,0,0,135,1079,1377,1240,1741,1113,961,1351,1410,790,2153,301,2042,395,2242,217,1,2018,2019,False,WAS,CHA
2018-19,1610612752,NYK,New York Knicks,21800532,2018-12-29,NYK @ UTA,L,48.0,0.628,0.372,0.351,0.082,0.464,0.134,0.186,0.216,0.268,0.235,0.765,0.867,0.133,0.531,0.469,0,0,0,0,135,1440,1013,2416,1420,104,971,734,281,2420,2448,12,1069,1364,1879,582,1,2018,2019,False,UTA,NYK
2018-19,1610612739,CLE,Cleveland Cavaliers,21800529,2018-12-29,CLE @ ATL,L,48.0,0.729,0.271,0.648,0.13,0.139,0.222,0.213,0.139,0.519,0.714,0.286,0.4,0.6,0.675,0.325,0,0,0,0,135,302,2150,206,604,2406,163,358,1344,403,81,2370,2446,9,506,1944,1,2018,2019,False,ATL,CLE
2018-19,1610612756,PHX,Phoenix Suns,21800525,2018-12-28,PHX vs. OKC,L,48.0,0.678,0.322,0.588,0.118,0.265,0.127,0.147,0.235,0.471,0.5,0.5,0.778,0.222,0.564,0.436,0,0,0,0,135,810,1644,685,770,1615,1067,1417,160,846,1269,1037,1636,770,1594,849,1,2018,2019,True,PHX,OKC
2018-19,1610612760,OKC,Oklahoma City Thunder,21800525,2018-12-28,OKC @ PHX,W,48.0,0.789,0.211,0.746,0.102,0.178,0.144,0.076,0.161,0.644,0.386,0.614,0.714,0.286,0.431,0.569,0,0,0,0,135,44,2416,16,1066,2311,815,2341,944,22,2136,325,1916,464,2356,104,1,2018,2019,False,PHX,OKC
2018-19,1610612761,TOR,Toronto Raptors,21800519,2018-12-28,TOR @ ORL,L,48.0,0.642,0.358,0.368,0.069,0.414,0.115,0.218,0.184,0.299,0.5,0.5,0.833,0.167,0.643,0.357,0,0,0,0,135,1247,1208,2392,1654,278,1285,303,608,2346,1269,1037,1271,1089,799,1647,1,2018,2019,False,ORL,TOR
2018-19,1610612765,DET,Detroit Pistons,21800518,2018-12-28,DET @ IND,L,48.0,0.604,0.396,0.568,0.114,0.307,0.102,0.125,0.114,0.455,0.64,0.36,1.0,0.0,0.735,0.265,0,0,0,0,135,1712,738,927,847,1145,1472,1783,1788,1034,297,2162,1,2000,181,2276,1,2018,2019,False,IND,DET
2018-19,1610612742,DAL,Dallas Mavericks,21800523,2018-12-28,DAL @ NOP,L,48.0,0.59,0.41,0.393,0.107,0.402,0.089,0.205,0.116,0.286,0.5,0.5,0.533,0.467,0.514,0.486,0,0,0,0,135,1863,597,2328,961,346,1712,462,1746,2378,1269,1037,2384,76,1980,471,1,2018,2019,False,NOP,DAL
2018-19,1610612753,ORL,Orlando Magic,21800519,2018-12-28,ORL vs. TOR,W,48.0,0.72,0.28,0.603,0.155,0.233,0.086,0.164,0.112,0.448,0.571,0.429,1.0,0.0,0.659,0.341,0,0,0,0,135,370,2088,549,368,1946,1759,1102,1811,1110,710,1719,1,2000,636,1812,1,2018,2019,True,ORL,TOR
2018-19,1610612759,SAS,San Antonio Spurs,21800524,2018-12-28,SAS @ DEN,L,48.0,0.697,0.303,0.646,0.101,0.242,0.081,0.111,0.162,0.545,0.5,0.5,0.875,0.125,0.575,0.425,0,0,0,0,135,610,1847,221,1073,1848,1836,1998,930,241,1269,1037,977,1393,1478,968,1,2018,2019,False,DEN,SAS
2018-19,1610612764,WAS,Washington Wizards,21800520,2018-12-28,WAS vs. CHI,L,48.0,0.647,0.353,0.543,0.065,0.293,0.098,0.163,0.109,0.478,0.64,0.36,0.667,0.333,0.647,0.353,0,0,0,0,135,1181,1274,1212,1720,1291,1557,1115,1870,772,297,2162,2085,262,764,1692,1,2018,2019,True,WAS,CHI
2018-19,1610612754,IND,Indiana Pacers,21800518,2018-12-28,IND vs. DET,W,48.0,0.782,0.218,0.768,0.224,0.12,0.128,0.112,0.24,0.544,0.625,0.375,0.6,0.4,0.623,0.377,0,0,0,0,135,58,2401,6,68,2436,1060,1997,144,249,360,2080,2280,147,1001,1458,1,2018,2019,True,IND,DET
2018-19,1610612748,MIA,Miami Heat,21800521,2018-12-28,MIA vs. CLE,W,48.0,0.659,0.341,0.644,0.136,0.254,0.127,0.102,0.186,0.508,0.5,0.5,1.0,0.0,0.604,0.396,0,0,0,0,135,1020,1435,240,544,1725,1074,2122,569,487,1269,1037,1,2000,1190,1267,1,2018,2019,True,MIA,CLE
2018-19,1610612766,CHA,Charlotte Hornets,21800517,2018-12-28,CHA vs. BKN,W,48.0,0.67,0.33,0.6,0.06,0.33,0.06,0.07,0.11,0.54,0.333,0.667,0.818,0.182,0.463,0.537,0,0,0,0,135,917,1543,572,1796,893,2124,2370,1846,274,2316,115,1386,1011,2259,195,1,2018,2019,True,CHA,BKN
2018-19,1610612740,NOP,New Orleans Pelicans,21800523,2018-12-28,NOP vs. DAL,W,48.0,0.76,0.24,0.702,0.088,0.105,0.114,0.193,0.228,0.614,0.45,0.55,1.0,0.0,0.5,0.5,0,0,0,0,135,114,2346,52,1314,2444,1299,628,205,40,1748,704,1,2000,2052,335,1,2018,2019,True,NOP,DAL
2018-19,1610612741,CHI,Chicago Bulls,21800520,2018-12-28,CHI @ WAS,W,48.0,0.722,0.278,0.574,0.099,0.238,0.059,0.188,0.099,0.475,0.517,0.483,0.625,0.375,0.541,0.459,0,0,0,0,135,363,2095,840,1108,1899,2136,694,2018,800,1179,1261,2241,202,1792,657,1,2018,2019,False,WAS,CHI
2018-19,1610612750,MIN,Minnesota Timberwolves,21800522,2018-12-28,MIN vs. ATL,L,53.0,0.673,0.327,0.55,0.1,0.275,0.108,0.175,0.208,0.45,0.606,0.394,0.727,0.273,0.636,0.364,0,0,0,0,21,871,1589,1122,1081,1491,1384,920,341,1090,487,1961,1864,554,864,1574,1,2018,2019,True,MIN,ATL
2018-19,1610612737,ATL,Atlanta Hawks,21800522,2018-12-28,ATL @ MIN,W,53.0,0.65,0.35,0.504,0.0,0.39,0.163,0.106,0.163,0.504,0.581,0.419,0.875,0.125,0.681,0.319,0,0,0,0,21,1157,1299,1607,2397,421,571,2082,915,533,642,1796,977,1393,470,1989,1,2018,2019,False,MIN,ATL
2018-19,1610612746,LAC,LA Clippers,21800526,2018-12-28,LAC @ LAL,W,48.0,0.791,0.209,0.576,0.169,0.153,0.076,0.271,0.212,0.407,0.529,0.471,0.5,0.5,0.525,0.475,0,0,0,0,135,38,2419,831,264,2381,1916,48,308,1579,1093,1354,2386,36,1919,535,1,2018,2019,False,LAL,LAC
2018-19,1610612747,LAL,Los Angeles Lakers,21800526,2018-12-28,LAL vs. LAC,L,48.0,0.655,0.345,0.467,0.056,0.308,0.159,0.224,0.103,0.411,0.56,0.44,0.818,0.182,0.639,0.361,0,0,0,0,135,1085,1369,1937,1852,1124,615,255,1960,1527,806,1636,1386,1011,848,1604,1,2018,2019,True,LAL,LAC
2018-19,1610612743,DEN,Denver Nuggets,21800524,2018-12-28,DEN vs. SAS,W,48.0,0.659,0.341,0.569,0.098,0.294,0.049,0.137,0.088,0.471,0.655,0.345,1.0,0.0,0.744,0.256,0,0,0,0,135,1037,1417,919,1125,1285,2235,1585,2147,846,230,2221,1,2000,140,2319,1,2018,2019,True,DEN,SAS
2018-19,1610612739,CLE,Cleveland Cavaliers,21800521,2018-12-28,CLE @ MIA,L,48.0,0.543,0.457,0.383,0.085,0.415,0.0,0.202,0.085,0.298,0.556,0.444,0.846,0.154,0.677,0.323,0,0,0,0,135,2206,252,2357,1371,275,2447,493,2180,2347,840,1591,1207,1198,482,1976,1,2018,2019,False,MIA,CLE
2018-19,1610612751,BKN,Brooklyn Nets,21800517,2018-12-28,BKN @ CHA,L,48.0,0.675,0.325,0.667,0.115,0.138,0.161,0.195,0.023,0.552,0.448,0.552,0.5,0.5,0.455,0.545,0,0,0,0,135,835,1619,124,828,2408,591,591,2452,207,1758,681,2386,36,2295,162,1,2018,2019,False,CHA,BKN
2018-19,1610612757,POR,Portland Trail Blazers,21800516,2018-12-27,POR @ GSW,W,53.0,0.619,0.381,0.455,0.109,0.355,0.091,0.191,0.155,0.345,0.48,0.52,0.615,0.385,0.526,0.474,0,0,0,0,21,1560,895,2026,923,683,1675,655,1041,2133,1525,924,2262,184,1902,543,1,2018,2019,False,GSW,POR
2018-19,1610612752,NYK,New York Knicks,21800513,2018-12-27,NYK @ MIL,L,48.0,0.68,0.32,0.479,0.188,0.406,0.021,0.115,0.146,0.292,0.478,0.522,0.769,0.231,0.583,0.417,0,0,0,0,135,784,1675,1839,162,323,2413,1957,1195,2363,1538,908,1693,724,1378,1057,1,2018,2019,False,MIL,NYK
2018-19,1610612755,PHI,Philadelphia 76ers,21800515,2018-12-27,PHI @ UTA,W,48.0,0.593,0.407,0.526,0.105,0.342,0.096,0.132,0.228,0.421,0.6,0.4,1.0,0.0,0.721,0.279,0,0,0,0,135,1831,620,1379,996,791,1574,1687,205,1424,507,1916,1,2000,245,2208,1,2018,2019,False,UTA,PHI
2018-19,1610612758,SAC,Sacramento Kings,21800514,2018-12-27,SAC vs. LAL,W,48.0,0.713,0.287,0.598,0.085,0.256,0.188,0.145,0.145,0.513,0.457,0.543,0.9,0.1,0.556,0.444,0,0,0,0,135,440,2020,586,1358,1703,348,1456,1214,453,1695,757,772,1600,1664,773,1,2018,2019,True,SAC,LAL
2018-19,1610612738,BOS,Boston Celtics,21800512,2018-12-27,BOS @ HOU,L,48.0,0.617,0.383,0.46,0.071,0.319,0.088,0.221,0.106,0.389,0.654,0.346,0.917,0.083,0.737,0.263,0,0,0,0,135,1582,876,1981,1617,996,1719,272,1906,1745,241,2213,612,1778,168,2282,1,2018,2019,False,HOU,BOS
2018-19,1610612749,MIL,Milwaukee Bucks,21800513,2018-12-27,MIL vs. NYK,W,48.0,0.656,0.344,0.554,0.089,0.295,0.098,0.152,0.08,0.464,0.323,0.677,0.909,0.091,0.476,0.524,0,0,0,0,135,1068,1383,1076,1282,1273,1548,1323,2216,923,2352,102,684,1691,2210,240,1,2018,2019,True,MIL,NYK
2018-19,1610612747,LAL,Los Angeles Lakers,21800514,2018-12-27,LAL @ SAC,L,48.0,0.716,0.284,0.603,0.069,0.259,0.172,0.138,0.138,0.534,0.486,0.514,0.8,0.2,0.556,0.444,0,0,0,0,135,416,2039,549,1654,1677,466,1576,1359,307,1445,1002,1483,864,1664,773,1,2018,2019,False,SAC,LAL
2018-19,1610612762,UTA,Utah Jazz,21800515,2018-12-27,UTA vs. PHI,L,48.0,0.593,0.407,0.454,0.062,0.34,0.0,0.206,0.072,0.392,0.455,0.545,0.818,0.182,0.576,0.424,0,0,0,0,135,1831,620,2037,1764,816,2447,449,2280,1725,1705,732,1386,1011,1466,984,1,2018,2019,True,UTA,PHI
2018-19,1610612744,GSW,Golden State Warriors,21800516,2018-12-27,GSW vs. POR,L,53.0,0.585,0.415,0.587,0.165,0.358,0.174,0.055,0.092,0.422,0.719,0.281,1.0,0.0,0.8,0.2,0,0,0,0,21,1911,549,697,293,660,443,2429,2097,1415,77,2381,1,2000,30,2423,1,2018,2019,True,GSW,POR
2018-19,1610612745,HOU,Houston Rockets,21800512,2018-12-27,HOU vs. BOS,W,48.0,0.477,0.523,0.362,0.0,0.425,0.071,0.213,0.094,0.362,0.391,0.609,0.444,0.556,0.415,0.585,0,0,0,0,135,2398,62,2397,2397,234,1991,363,2067,2008,2116,338,2435,23,2377,79,1,2018,2019,True,HOU,BOS
2018-19,1610612754,IND,Indiana Pacers,21800504,2018-12-26,IND @ ATL,W,48.0,0.675,0.325,0.512,0.078,0.302,0.178,0.186,0.186,0.434,0.758,0.242,0.769,0.231,0.761,0.239,0,0,0,0,135,835,1619,1520,1501,1208,417,725,575,1287,25,2432,1693,724,99,2357,1,2018,2019,False,ATL,IND
2018-19,1610612764,WAS,Washington Wizards,21800502,2018-12-26,WAS @ DET,L,48.0,0.602,0.398,0.611,0.105,0.284,0.147,0.105,0.274,0.505,0.276,0.724,1.0,0.0,0.447,0.553,0,0,0,0,135,1730,725,485,996,1397,763,2084,39,503,2426,35,1,2000,2315,139,1,2018,2019,False,DET,WAS
