GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,1630558,Davion Mitchell,Davion,1610612758,SAC,24.0,4,2,2,0.5,9.488333333333332,2,0,2,2,5,0,0,6,0,0,0,0,3.9,38,37,56,47,62,18,37,7,28,79,1,1,47,26,1,1,67,80
Players,1628368,De'Aaron Fox,De'Aaron,1610612758,SAC,25.0,4,2,2,0.5,17.56,3,7,0,2,7,0,2,10,0,2,0,4,25.1,38,37,56,47,31,10,1,23,28,96,1,62,67,26,125,1,12,15
Players,1627734,Domantas Sabonis,Domantas,1610612758,SAC,27.0,4,2,2,0.5,17.511666666666667,0,2,2,6,7,0,2,10,0,1,0,0,13.4,38,37,56,47,34,38,15,7,14,96,1,62,67,26,108,1,67,37
Players,203084,Harrison Barnes,Harrison,1610612758,SAC,31.0,4,2,2,0.5,17.56,2,0,0,4,7,0,2,10,0,0,0,1,13.2,38,37,56,47,31,18,37,23,17,96,1,62,67,26,1,1,36,39
Players,1631099,Keegan Murray,Keegan,1610612758,SAC,22.0,2,0,2,0.0,4.216666666666667,0,0,0,0,2,0,2,4,0,0,0,0,2.4,75,92,56,92,101,38,37,23,57,41,1,62,37,26,1,1,67,87
Players,1628989,Kevin Huerter,Kevin,1610612758,SAC,24.0,1,1,0,1.0,3.855,0,0,0,0,0,0,0,0,0,0,1,0,0.0,97,66,1,1,103,38,37,23,57,1,1,1,1,26,1,50,67,108
Players,1628370,Malik Monk,Malik,1610612758,SAC,25.0,4,2,2,0.5,17.56,2,2,2,2,7,0,2,10,0,1,1,6,24.6,38,37,56,47,31,18,15,7,28,96,1,62,67,26,108,50,5,16
Players,1626168,Trey Lyles,Trey,1610612758,SAC,27.0,1,1,0,1.0,0.0483333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,97,66,1,1,126,38,37,23,57,1,1,1,1,26,1,1,67,108
