GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,202692,Alec Burks,Alec,1610612762,UTA,24.0,14,4,10,0.286,3.7,1.1,2.1,0.5,0.3,0.6,0.5,0.1,0.1,1.0,0.0,0.4,0.4,0.3,0.2,0.1,0.0,0.2,0.4,0.1,2.6,-1.5,3.4,0,0,3.6,242,270,187,370,88,12,25,98,24,67,30,244,282,1,270,172,232,79,71,154,200,25,126,251,31,369,80,190,13,57
Players,203187,Chris Johnson,Chris,1610612762,UTA,26.0,18,6,12,0.333,1.1,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,-2.8,0.6,0,0,0.4,211,235,157,330,373,342,363,342,209,211,209,299,312,299,166,264,242,287,282,237,142,206,118,326,359,417,369,190,13,379
Players,202324,Derrick Favors,Derrick,1610612762,UTA,24.0,30,12,18,0.4,4.2,0.7,1.4,0.524,0.0,0.0,0.0,0.6,0.9,0.692,0.5,0.6,1.2,0.1,0.1,0.1,0.2,0.1,0.3,0.5,2.1,-1.0,4.5,15,0,4.0,107,144,59,291,29,52,79,92,209,275,209,66,60,206,11,64,23,188,152,65,36,126,221,66,54,326,36,18,13,43
Players,202407,Elijah Millsap,Elijah,1610612762,UTA,28.0,3,2,1,0.667,1.4,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.5,0,0,0.7,357,326,363,61,353,342,316,342,209,141,209,299,312,299,40,181,112,287,25,237,200,206,4,326,359,327,378,190,13,353
Players,202330,Gordon Hayward,Gordon,1610612762,UTA,26.0,42,14,28,0.333,4.8,0.8,1.9,0.43,0.1,0.4,0.222,1.0,1.2,0.8,0.3,0.4,0.7,0.4,0.5,0.1,0.0,0.1,0.5,0.7,2.7,-2.2,4.1,3,0,4.2,16,119,2,330,12,41,39,160,122,108,162,29,25,144,68,153,112,49,12,79,157,72,73,38,28,400,48,93,13,36
Players,203481,Jeff Withey,Jeff,1610612762,UTA,26.0,3,1,2,0.333,3.6,0.3,1.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0,0.7,0.0,0.7,-3.7,1.7,1,0,1.7,357,362,329,330,97,171,116,255,209,275,209,299,312,299,270,181,242,287,25,237,12,206,28,326,238,430,228,125,13,221
Players,204060,Joe Ingles,Joe,1610612762,UTA,28.0,33,11,22,0.333,1.6,0.2,0.3,0.5,0.1,0.2,0.375,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.2,0.0,0.4,0.7,0.9,0,0,0.9,81,157,20,330,330,278,334,98,126,181,79,299,312,299,270,314,349,260,237,109,200,206,276,326,309,117,336,190,13,332
Players,203526,Raul Neto,Raul,1610612762,UTA,24.0,15,5,10,0.333,2.4,0.2,0.5,0.375,0.1,0.3,0.5,0.4,0.7,0.6,0.0,0.1,0.1,0.2,0.0,0.1,0.1,0.0,0.3,0.3,0.9,0.2,1.8,0,0,1.7,233,252,187,330,252,243,240,209,99,167,30,119,84,239,270,326,357,125,282,160,122,206,252,128,190,179,224,190,13,221
Players,203918,Rodney Hood,Rodney,1610612762,UTA,23.0,38,14,24,0.368,4.6,0.9,2.2,0.4,0.2,0.9,0.242,0.4,0.5,0.778,0.1,0.4,0.5,0.3,0.2,0.1,0.0,0.2,0.6,0.3,2.4,-2.3,3.6,0,0,3.6,38,119,13,313,15,24,20,186,49,20,158,129,134,162,231,125,157,62,123,189,187,50,45,144,38,403,68,190,13,63
Players,203497,Rudy Gobert,Rudy,1610612762,UTA,24.0,25,7,18,0.28,4.4,0.2,0.6,0.429,0.0,0.0,0.0,0.5,0.9,0.522,0.4,0.6,1.0,0.2,0.1,0.0,0.3,0.0,0.5,0.6,1.0,-2.0,3.1,11,0,2.6,151,215,59,374,22,226,231,161,209,275,209,97,51,259,36,73,46,167,206,237,19,167,68,59,186,389,98,33,13,120
Players,202714,Shelvin Mack,Shelvin,1610612762,UTA,26.0,12,3,9,0.25,3.5,0.4,1.2,0.357,0.2,0.5,0.333,0.1,0.2,0.5,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.2,0.9,0.1,1.1,-1.8,1.3,0,0,1.5,257,293,200,380,113,139,94,236,74,80,88,279,273,261,195,346,333,235,197,237,200,40,15,300,159,383,286,190,13,249
Players,202353,Tibor Pleiss,Tibor,1610612762,UTA,26.0,1,1,0,1.0,3.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2,0,0,1.0,404,362,407,1,78,342,116,342,209,275,209,299,312,299,270,12,30,287,282,237,200,206,4,326,359,206,292,190,13,300
Players,202344,Trevor Booker,Trevor,1610612762,UTA,28.0,27,8,19,0.296,3.4,0.3,0.6,0.467,0.0,0.1,0.333,0.4,0.6,0.688,0.3,0.6,0.9,0.2,0.1,0.0,0.2,0.0,0.5,0.3,1.0,-3.0,2.9,1,0,2.6,131,195,43,368,131,210,232,134,184,232,88,117,107,207,58,65,48,143,132,212,42,176,70,159,185,419,112,125,13,126
Players,203504,Trey Burke,Trey,1610612762,UTA,23.0,19,7,12,0.368,3.7,0.5,1.5,0.31,0.3,0.8,0.375,0.2,0.4,0.429,0.0,0.2,0.2,0.2,0.2,0.1,0.0,0.1,0.2,0.3,1.4,-0.9,2.1,0,0,2.3,203,215,157,313,80,118,60,277,19,22,79,239,166,292,270,271,311,169,123,90,200,84,342,173,118,316,190,190,13,143
Players,1626168,Trey Lyles,Trey,1610612762,UTA,20.0,14,5,9,0.357,1.7,0.1,0.4,0.167,0.1,0.4,0.2,0.1,0.1,1.0,0.1,0.3,0.4,0.2,0.1,0.0,0.0,0.0,0.2,0.1,0.4,-2.0,1.0,1,0,1.0,242,252,200,321,322,325,287,324,151,138,167,244,282,1,214,226,232,117,219,237,200,206,292,251,317,389,311,125,13,300
