season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2024-25,1629622,Max Strus,Max,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,26.1,96.7,103.6,103.6,114.8,107.1,107.1,-18.0,-3.5,-3.5,0.1,0.0,18.2,0.067,0.19,0.106,0.0,0.0,0.0,0.0,0.129,0.125,102.19,102.0,85.0,102.0,-0.063,55,0,9,0.0,9.0,0.0,1,905,905,905,785,1303,1093,1093,1093,805,805,1324,982,982,837,854,654,437,380,550,1,1,1451,1503,1264,1314,563,528,528,1678,1451,621,1451,621,1451,1,26:07,2024,2025
2024-25,1629631,De'Andre Hunter,De'Andre,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,29.9,116.6,119.0,119.0,111.8,110.9,110.9,4.8,8.1,8.1,0.053,0.0,7.7,0.054,0.12,0.081,0.0,0.0,0.005,0.00482,0.16,0.165,102.47,101.83,84.86,101.83,0.056,63,5,12,5.0,12.0,0.417,1,905,905,905,625,626,555,555,994,945,945,739,648,648,1083,854,1078,547,812,830,1,1,769,1087,1019,1027,546,552,552,1129,476,433,476,433,932,1,29:56,2024,2025
2024-25,1628378,Donovan Mitchell,Donovan,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,37.7,98.7,101.3,101.3,106.4,105.1,105.1,-7.7,-3.8,-3.8,0.056,0.5,2.8,0.04,0.194,0.105,0.055999999999999994,0.054000000000000006,0.004,0.00511,0.372,0.389,101.43,100.72,83.93,100.72,0.17,79,8,25,8.0,25.0,0.32,1,905,905,905,253,1254,1155,1155,812,739,739,1082,989,989,1076,737,1200,682,374,569,807,810,1122,945,35,38,632,666,666,310,188,29,188,29,1223,1,37:39,2024,2025
2024-25,1629731,Dean Wade,Dean,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,18.7,93.6,92.7,92.7,116.4,119.5,119.5,-22.8,-26.8,-26.8,0.0,0.0,0.0,0.1,0.235,0.162,0.25,0.25,0.006670000000000001,0.006670000000000001,0.087,0.09,105.92,105.05,87.54,105.05,0.049,41,2,3,2.0,3.0,0.667,1,905,905,905,1071,1381,1400,1400,1153,1199,1199,1413,1438,1438,1202,854,1202,248,237,193,1590,1592,434,503,1521,1527,265,313,313,1185,954,1244,954,1244,206,1,18:44,2024,2025
2024-25,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,29.7,99.0,104.8,104.8,112.4,113.1,113.1,-13.4,-8.4,-8.4,0.0,0.0,0.0,0.027,0.115,0.063,0.222,0.225,0.006670000000000001,0.006540000000000001,0.122,0.119,103.44,100.15,83.45,100.15,0.072,63,4,6,4.0,6.0,0.667,1,905,905,905,638,1244,1055,1055,1009,1021,1021,1222,1105,1105,1202,854,1202,857,837,1040,1552,1567,434,535,1315,1363,453,718,718,1002,605,921,605,921,206,1,29:43,2024,2025
2024-25,1630596,Evan Mobley,Evan,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,37.4,93.0,92.3,92.3,111.2,110.3,110.3,-18.2,-17.9,-17.9,0.059,0.0,5.9,0.098,0.167,0.126,0.0,0.0,0.0070799999999999995,0.00752,0.174,0.178,99.29,100.06,83.39,100.06,0.224,78,8,12,8.0,12.0,0.667,1,905,905,905,264,1394,1406,1406,965,918,918,1327,1301,1302,1058,854,1154,265,470,378,1,1,373,296,901,919,861,728,728,123,188,433,188,433,206,1,37:25,2024,2025
2024-25,1630171,Isaac Okoro,Isaac,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,16.1,116.5,108.3,108.3,100.4,102.8,102.8,16.1,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.33299999999999996,0.005,0.005,0.081,0.087,104.61,107.11,89.26,107.11,0.0,36,1,2,1.0,2.0,0.5,1,905,905,905,1165,635,932,932,595,659,659,473,715,716,1202,854,1202,947,1452,1554,1678,1681,769,978,1555,1538,369,226,226,1451,1171,1353,1171,1353,533,1,16:08,2024,2025
2024-25,1629636,Darius Garland,Darius,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,33.3,97.5,100.0,100.0,125.8,122.5,122.5,-28.3,-22.5,-22.5,0.143,0.6,11.5,0.0,0.143,0.053,0.192,0.19399999999999998,0.0025,0.0031,0.284,0.282,100.87,100.9,84.08,100.9,-0.03,69,4,16,4.0,16.0,0.25,1,905,905,905,469,1285,1160,1160,1419,1285,1285,1485,1372,1372,647,733,921,947,621,1189,1478,1486,1351,1379,205,247,676,643,643,1625,605,212,605,212,1290,1,33:18,2024,2025
2024-25,1629660,Ty Jerome,Ty,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13T00:00:00,CLE vs. IND,L,11.0,125.6,131.8,131.8,123.0,121.7,121.7,2.6,10.1,10.1,0.333,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.185,0.185,100.01,98.18,81.82,98.18,0.113,22,3,5,3.0,5.0,0.6,1,905,905,905,1378,355,239,239,1350,1259,1259,795,603,603,153,854,289,947,1452,1554,1,1,214,228,814,866,782,925,926,658,752,1000,752,1000,326,1,11:00,2024,2025
2024-25,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11T00:00:00,CLE @ IND,L,20.3,91.8,92.7,92.7,144.3,151.2,151.2,-52.5,-58.5,-58.5,0.091,0.5,20.0,0.045,0.059,0.051,0.4,0.41,0.0,0.00532,0.085,0.084,99.65,96.87,80.72,96.87,0.0,41,0,1,0.0,1.0,0.0,1,905,905,905,1009,1427,1400,1400,1656,1717,1717,1663,1678,1678,889,737,555,623,1250,1206,1729,1734,1451,875,1533,1558,818,1067,1067,1451,1451,1490,1451,1490,1451,1,20:19,2024,2025
2024-25,1629631,De'Andre Hunter,De'Andre,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11T00:00:00,CLE @ IND,L,15.8,121.5,117.6,117.6,131.9,140.0,140.0,-10.4,-22.4,-22.4,0.1,0.33,10.0,0.0,0.222,0.125,0.3,0.282,0.0,0.00377,0.243,0.268,106.68,105.03,87.53,105.03,-0.037,34,0,4,0.0,4.0,0.0,1,905,905,905,1184,470,601,601,1518,1615,1615,1151,1368,1368,837,806,983,947,268,381,1671,1659,1451,1273,396,304,224,315,315,1638,1451,1104,1451,1104,1451,1,15:46,2024,2025
2024-25,1630241,Sam Merrill,Sam,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11T00:00:00,CLE @ IND,L,13.5,118.3,114.3,114.3,134.8,144.8,144.8,-16.4,-30.5,-30.5,0.125,0.0,25.0,0.071,0.133,0.103,0.0,0.0,0.0,0.0034699999999999996,0.097,0.096,103.21,101.08,84.24,101.08,-0.009,28,0,2,0.0,2.0,0.0,1,905,905,905,1274,567,713,713,1567,1667,1667,1293,1481,1481,726,854,369,405,703,578,1,1,1451,1323,1471,1489,476,623,623,1580,1451,1353,1451,1353,1451,1,13:32,2024,2025
2024-25,1641854,Craig Porter Jr.,Craig,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11T00:00:00,CLE @ IND,L,10.0,148.6,138.1,138.1,71.4,71.4,71.4,77.1,66.7,66.7,0.571,0.0,50.0,0.111,0.091,0.1,0.0,0.0,0.005,0.005,0.167,0.178,97.74,101.31,84.42,101.31,0.191,21,2,4,2.0,4.0,0.5,1,905,905,905,1407,86,156,156,113,118,118,34,66,66,15,854,27,201,1010,601,1,1,769,978,940,926,1012,596,596,220,954,1104,954,1104,533,1,9:57,2024,2025
2024-25,1629622,Max Strus,Max,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11T00:00:00,CLE @ IND,L,22.5,93.4,95.7,95.7,137.7,139.6,139.6,-44.3,-43.8,-43.8,0.375,1.5,21.4,0.05,0.263,0.154,0.14300000000000002,0.14300000000000002,0.00611,0.00611,0.212,0.211,103.41,101.48,84.57,101.48,0.12,47,4,9,4.0,9.0,0.444,1,905,905,905,916,1383,1340,1340,1599,1613,1613,1616,1596,1596,121,393,527,578,154,228,1287,1300,576,667,599,659,457,580,580,613,605,621,605,621,839,1,22:28,2024,2025
2024-25,1629643,Chuma Okeke,Chuma,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11T00:00:00,CLE @ IND,L,4.7,171.2,150.0,150.0,60.0,60.0,60.0,111.2,90.0,90.0,0.25,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.015,0.015,0.077,0.085,96.48,102.86,85.71,102.86,0.2,10,1,1,1.0,1.0,1.0,1,905,905,905,1585,28,60,60,71,75,75,12,30,30,271,854,27,947,1452,1554,1,1,1,1,1569,1550,1135,461,457,186,1171,1490,1171,1490,1,1,4:40,2024,2025
2024-25,202684,Tristan Thompson,Tristan,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11T00:00:00,CLE @ IND,L,12.0,131.1,123.1,123.1,80.0,80.0,80.0,51.1,43.1,43.1,0.0,0.0,0.0,0.0,0.462,0.273,0.25,0.258,0.005,0.00521,0.138,0.142,98.8,102.0,85.0,102.0,0.113,26,1,2,1.0,2.0,0.5,1,905,905,905,1333,257,429,429,160,166,166,98,159,159,1202,854,1202,947,32,23,1590,1633,769,909,1192,1207,912,530,530,653,1171,1353,1171,1353,533,1,12:00,2024,2025
2024-25,1629750,Javonte Green,Javonte,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11T00:00:00,CLE @ IND,L,7.3,108.7,106.3,106.3,93.3,87.5,87.5,15.4,18.8,18.8,0.0,0.0,0.0,0.0,0.2,0.154,0.0,0.0,0.0,0.00532,0.125,0.12,100.28,104.73,87.27,104.73,0.07,16,0,1,0.0,1.0,0.0,1,905,905,905,1492,887,1005,1005,378,269,269,493,415,416,1202,854,1202,947,322,228,1,1,1451,875,1279,1351,749,339,339,1018,1451,1490,1451,1490,1451,1,7:20,2024,2025
2024-25,1642281,Jaylon Tyson,Jaylon,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11T00:00:00,CLE @ IND,L,12.0,131.1,123.1,123.1,80.0,80.0,80.0,51.1,43.1,43.1,0.375,1.5,21.4,0.222,0.0,0.091,0.14300000000000002,0.147,0.005,0.00637,0.379,0.388,98.8,102.0,85.0,102.0,0.144,26,2,6,2.0,6.0,0.333,1,905,905,905,1333,257,429,429,160,166,166,98,159,159,121,393,527,38,1452,708,1287,1344,769,578,32,40,912,530,530,462,954,921,954,921,1119,1,12:00,2024,2025
2024-25,1630171,Isaac Okoro,Isaac,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11T00:00:00,CLE @ IND,L,18.9,130.2,127.5,127.5,91.4,92.3,92.3,38.9,35.2,35.2,0.0,0.0,0.0,0.0,0.091,0.053,0.222,0.225,0.01,0.00945,0.196,0.201,100.02,100.58,83.82,100.58,0.137,40,5,6,5.0,6.0,0.833,1,905,905,905,1068,269,321,321,334,353,353,178,217,217,1202,854,1202,947,1010,1189,1552,1567,45,130,743,748,781,677,677,495,476,921,476,921,113,1,18:51,2024,2025
2024-25,1629660,Ty Jerome,Ty,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11T00:00:00,CLE @ IND,L,17.9,113.1,107.3,107.3,119.8,126.3,126.3,-6.7,-19.0,-19.0,0.0,0.0,0.0,0.0,0.111,0.063,0.429,0.436,0.008329999999999999,0.00902,0.163,0.168,106.22,106.22,88.52,106.22,0.042,41,2,3,2.0,3.0,0.667,1,905,905,905,1106,736,962,962,1242,1410,1410,1056,1328,1328,1202,854,1202,947,858,1053,1736,1738,181,144,993,997,245,268,268,1241,954,1244,954,1244,206,1,17:51,2024,2025
