team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank
1610612738,Boston Celtics,13,6,7,0.462,51.83166666666666,13.0,15.0,8.0,38.0,23.0,11.0,11.0,34.0,2,2,15,8,1,3,2,2,1,15,12,15,15
1610612751,Brooklyn Nets,1,0,1,0.0,2.3633333333333333,2.0,0.0,0.0,2.0,2.0,0.0,5.0,4.0,14,13,1,8,15,13,13,10,12,2,1,12,3
1610612742,Dallas Mavericks,2,1,1,0.5,12.758333333333333,2.0,7.0,0.0,8.0,2.0,2.0,0.0,10.0,12,8,1,1,11,13,6,10,10,2,3,1,5
1610612743,Denver Nuggets,11,6,5,0.545,38.535,20.0,15.0,2.0,22.0,8.0,11.0,2.0,24.0,3,2,14,1,3,1,2,5,3,8,12,6,12
1610612745,Houston Rockets,5,1,4,0.2,22.486666666666668,8.0,5.0,2.0,18.0,11.0,9.0,2.0,12.0,6,8,11,8,6,6,7,5,4,12,9,6,8
1610612754,Indiana Pacers,1,0,1,0.0,4.155,4.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,14,13,1,8,14,10,13,9,12,2,3,1,1
1610612746,LA Clippers,5,2,3,0.4,19.836666666666662,4.0,2.0,0.0,14.0,2.0,9.0,0.0,10.0,6,7,7,8,9,10,11,10,8,2,9,1,5
1610612747,Los Angeles Lakers,10,6,4,0.6,25.64,7.0,14.0,7.0,18.0,9.0,3.0,2.0,10.0,4,2,11,1,5,7,4,3,4,10,6,6,5
1610612748,Miami Heat,14,11,3,0.786,49.90166666666666,18.0,18.0,6.0,38.0,15.0,20.0,6.0,30.0,1,1,7,1,2,2,1,4,1,13,15,13,14
1610612749,Milwaukee Bucks,5,1,4,0.2,18.375,7.0,4.0,2.0,8.0,0.0,12.0,0.0,14.0,6,8,11,8,10,7,10,5,10,1,14,1,9
1610612760,Oklahoma City Thunder,4,3,1,0.75,22.095,11.0,9.0,2.0,12.0,8.0,5.0,2.0,18.0,9,6,1,1,7,4,5,5,9,8,7,6,11
1610612755,Philadelphia 76ers,3,0,3,0.0,6.651666666666666,4.0,2.0,0.0,2.0,3.0,2.0,6.0,2.0,11,13,7,8,12,10,11,10,12,6,3,13,1
1610612757,Portland Trail Blazers,2,1,1,0.5,5.415,0.0,0.0,0.0,2.0,5.0,0.0,2.0,6.0,12,8,1,1,13,15,13,10,12,7,1,6,4
1610612761,Toronto Raptors,6,4,2,0.667,29.03833333333333,10.0,5.0,10.0,18.0,10.0,5.0,2.0,28.0,5,5,6,1,4,5,7,1,4,11,7,6,13
1610612762,Utah Jazz,4,1,3,0.25,20.49,6.0,5.0,0.0,18.0,16.0,10.0,0.0,16.0,9,8,7,8,8,9,7,10,4,14,11,1,10
