player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1629599,Amir Coffey,Amir,1610612746,LAC,24.0,44,32,12,0.727,394.565,22,11,18,40,125,97,107,366,0,7,30,24,240.8,290,115,120,30,381,373,411,334,406,148,151,166,156,495,149,141,375,404,LAC
1630187,Daniel Oturu,Daniel,1610612746,LAC,21.0,30,21,9,0.7,160.90333333333334,15,18,0,40,44,37,35,162,7,13,24,8,150.6,385,264,88,54,447,406,367,498,406,80,77,84,90,342,253,125,454,443,LAC
202326,DeMarcus Cousins,DeMarcus,1610612746,LAC,30.0,41,22,19,0.537,712.8716666666667,58,59,12,160,249,153,211,656,24,22,107,90,905.6,310,252,213,213,320,246,181,375,235,224,191,246,213,144,347,367,176,236,LAC
1627826,Ivica Zubac,Ivica,1610612746,LAC,24.0,72,47,25,0.653,1608.47,51,168,34,508,561,372,435,1514,62,47,187,164,1584.8,1,11,326,104,116,274,19,258,49,431,377,438,414,28,484,526,65,101,LAC
1630206,Jay Scrubb,Jay,1610612746,LAC,20.0,4,2,2,0.5,84.18333333333334,2,2,0,16,18,21,13,108,0,4,5,6,58.3,519,501,15,251,480,493,492,498,456,36,52,39,75,495,107,34,465,483,LAC
202695,Kawhi Leonard,Kawhi,1610612746,LAC,30.0,52,36,16,0.692,1772.43,219,93,114,524,560,403,415,1740,21,28,82,235,2300.9,215,82,170,64,91,15,100,66,42,429,406,420,447,168,399,290,31,32,LAC
1628379,Luke Kennard,Luke,1610612746,LAC,25.0,63,44,19,0.698,1232.2483333333332,64,49,54,118,432,324,336,1312,9,12,91,36,917.2,99,25,213,60,198,222,219,187,276,349,338,360,372,307,237,319,322,233,LAC
1630238,Malik Fitts,Malik,1610612746,LAC,23.0,3,3,0,1.0,10.816666666666666,0,3,0,0,5,0,3,6,0,1,3,0,6.6,527,482,1,1,535,508,482,498,527,6,1,6,4,495,39,22,527,530,LAC
202694,Marcus Morris Sr.,Marcus,1610612746,LAC,31.0,57,38,19,0.667,1501.888333333333,83,69,43,130,528,375,401,1518,15,11,117,78,1222.8,172,65,213,79,137,171,145,233,261,412,383,413,416,221,225,406,191,161,LAC
201587,Nicolas Batum,Nicolas,1610612746,LAC,32.0,67,44,23,0.657,1834.7816666666668,86,51,60,116,566,448,425,1796,37,6,102,68,1406.2,58,25,297,95,79,161,214,168,278,438,441,430,453,86,136,353,217,130,LAC
201976,Patrick Beverley,Patrick,1610612746,LAC,32.0,37,25,12,0.676,832.4666666666667,31,33,32,70,263,167,211,778,28,10,108,51,671.8,338,213,120,76,296,344,287,267,345,234,203,246,237,125,212,368,276,297,LAC
202335,Patrick Patterson,Patrick,1610612746,LAC,32.0,38,26,12,0.684,581.6516666666666,26,35,16,48,166,164,137,608,8,6,45,17,385.5,335,201,120,70,345,360,281,347,384,172,201,188,199,327,136,184,404,358,LAC
202331,Paul George,Paul,1610612746,LAC,31.0,54,38,16,0.704,1820.9416666666664,219,113,112,370,564,407,393,1638,24,44,132,226,2188.8,196,65,170,50,81,15,59,71,92,434,412,404,435,144,477,453,33,40,LAC
200765,Rajon Rondo,Rajon,1610612746,LAC,35.0,45,28,17,0.622,769.32,38,15,23,106,264,221,139,722,4,17,53,32,716.5,279,177,182,128,306,316,387,309,294,237,246,190,228,396,308,203,345,286,LAC
202704,Reggie Jackson,Reggie,1610612746,LAC,31.0,67,43,24,0.642,1544.145,100,37,85,224,493,381,415,1504,7,20,127,83,1322.9,58,33,309,115,127,130,269,116,172,390,389,420,413,342,335,442,182,146,LAC
201586,Serge Ibaka,Serge,1610612746,LAC,31.0,41,24,17,0.585,954.6816666666666,55,105,16,232,263,217,238,992,47,11,76,65,1019.0,310,223,182,160,262,259,74,347,167,234,244,275,290,59,225,278,225,206,LAC
1629611,Terance Mann,Terance,1610612746,LAC,24.0,67,45,22,0.672,1263.3266666666666,64,70,89,258,404,370,323,1296,13,34,126,77,1004.4,58,19,274,77,190,222,142,111,151,336,374,352,369,247,442,436,193,209,LAC
1627812,Yogi Ferrell,Yogi,1610612746,LAC,28.0,10,4,6,0.4,136.98166666666663,7,12,4,18,43,41,24,144,3,6,11,14,138.8,485,474,61,382,458,456,405,455,451,77,89,63,85,417,136,76,421,447,LAC
