player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1629599,Amir Coffey,Amir,1610612746,LAC,24.0,10,9,1,0.9,16.216666666666665,0,0,0,4,3,4,0,16,0,0,0,0,12.9,63,31,8,8,193,168,171,158,161,33,42,1,46,156,1,1,202,186,LAC
1630187,Daniel Oturu,Daniel,1610612746,LAC,21.0,8,7,1,0.875,15.195,0,1,0,4,3,4,0,16,1,0,2,1,12.8,81,38,8,10,194,168,169,158,161,33,42,1,46,113,1,56,175,187,LAC
202326,DeMarcus Cousins,DeMarcus,1610612746,LAC,30.0,7,1,6,0.143,58.175,4,6,2,30,16,13,16,58,3,3,13,12,87.3,86,137,197,200,151,111,98,124,73,82,81,100,94,64,142,140,82,113,LAC
1627826,Ivica Zubac,Ivica,1610612746,LAC,24.0,17,9,8,0.529,301.43333333333334,8,24,2,68,88,63,37,228,12,5,33,36,262.3,29,31,218,90,45,82,23,124,31,193,184,149,185,12,182,207,23,46,LAC
1630206,Jay Scrubb,Jay,1610612746,LAC,20.0,6,5,1,0.833,7.566666666666666,0,0,0,0,3,2,0,6,0,0,0,0,1.2,100,75,8,13,214,168,171,158,203,33,20,1,24,156,1,1,202,226,LAC
202695,Kawhi Leonard,Kawhi,1610612746,LAC,30.0,11,6,5,0.545,431.5233333333333,35,28,42,142,115,121,58,358,9,6,29,76,580.0,53,58,168,80,26,16,16,5,12,206,213,187,210,25,196,197,8,11,LAC
1628379,Luke Kennard,Luke,1610612746,LAC,25.0,15,9,6,0.6,219.36166666666668,5,9,3,12,77,66,35,184,0,0,15,6,114.3,33,31,197,50,64,103,83,107,125,187,188,145,168,156,1,151,118,100,LAC
202694,Marcus Morris Sr.,Marcus,1610612746,LAC,31.0,19,10,9,0.526,604.1133333333333,23,23,17,56,171,160,93,502,10,5,49,27,424.2,17,18,234,91,13,36,26,37,37,224,225,211,222,18,182,228,32,27,LAC
201587,Nicolas Batum,Nicolas,1610612746,LAC,32.0,19,10,9,0.526,554.5483333333333,24,10,11,46,161,145,84,484,10,2,26,20,433.5,17,18,234,91,19,32,75,58,46,220,220,206,221,18,115,193,57,24,LAC
201976,Patrick Beverley,Patrick,1610612746,LAC,32.0,17,8,9,0.471,323.00666666666666,17,0,11,30,85,54,39,234,12,3,35,21,236.2,29,36,234,106,40,52,171,58,73,191,175,152,188,12,142,212,53,49,LAC
202331,Paul George,Paul,1610612746,LAC,31.0,19,10,9,0.526,776.34,80,26,43,162,202,214,106,646,10,13,59,124,903.6,17,18,234,91,6,3,20,4,6,233,238,219,233,18,229,233,3,4,LAC
200765,Rajon Rondo,Rajon,1610612746,LAC,35.0,13,7,6,0.538,220.25333333333333,4,5,0,14,81,68,32,202,3,2,18,12,180.8,36,38,197,89,62,111,106,158,116,190,189,136,174,64,115,168,82,64,LAC
202704,Reggie Jackson,Reggie,1610612746,LAC,31.0,19,10,9,0.526,621.76,57,25,38,94,183,177,97,564,3,8,49,40,542.5,17,18,234,91,12,5,21,6,22,227,230,213,225,64,211,228,22,14,LAC
201586,Serge Ibaka,Serge,1610612746,LAC,31.0,2,0,2,0.0,18.361666666666668,0,2,0,6,2,12,0,18,3,0,1,2,28.8,209,201,35,201,185,168,143,158,146,21,78,1,52,64,1,35,160,167,LAC
1629611,Terance Mann,Terance,1610612746,LAC,24.0,19,10,9,0.526,377.6133333333333,20,29,22,72,102,105,48,338,5,4,41,28,268.4,17,18,234,91,32,43,14,23,27,198,207,169,207,44,170,219,30,43,LAC
1627812,Yogi Ferrell,Yogi,1610612746,LAC,28.0,9,8,1,0.889,14.531666666666666,0,0,0,0,3,2,0,16,0,0,0,0,12.1,73,36,8,9,197,168,171,158,203,33,20,1,46,156,1,1,202,188,LAC
