season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2016-17,1627823,Juancho Hernangomez,Juancho,1610612743,DEN,Denver Nuggets,21601225,2017-04-12T00:00:00,DEN @ OKC,W,34.9,90.2,91.3,91.3,91.6,88.6,88.6,-1.4,2.6,2.6,0.045,1.0,5.3,0.0,0.156,0.082,0.053,0.053,0.00265,0.00265,0.212,0.214,108.29,109.45,91.2,109.45,0.0,80,4,17,4.0,17.0,0.235,1,1,1,1,3466,20605,20347,20347,5285,4105,4105,13307,11482,11482,17707,7076,18057,12923,9331,11991,10448,10531,20744,21774,9247,9438,2214,1767,1767,21919,8702,1774,8702,1774,21044,1,34:52,2016,2017
2016-17,201589,Darrell Arthur,Darrell,1610612743,DEN,Denver Nuggets,21601225,2017-04-12T00:00:00,DEN @ OKC,W,23.1,99.5,102.0,102.0,113.8,111.8,111.8,-14.3,-9.8,-9.8,0.0,0.0,0.0,0.0,0.08,0.038,0.083,0.084,0.00357,0.0059299999999999995,0.214,0.217,106.13,105.8,88.17,105.8,0.111,51,2,7,2.0,7.0,0.286,1,1,1,1,13339,16326,15119,15119,17312,15937,15937,18230,16723,16720,18531,13122,18531,12923,17206,20085,13050,13386,18141,10080,8868,9226,3510,3621,3621,10226,15070,12283,15070,12283,19320,1,23:08,2016,2017
2016-17,203486,Mason Plumlee,Mason,1610612743,DEN,Denver Nuggets,21601225,2017-04-12T00:00:00,DEN @ OKC,W,32.6,104.2,105.6,105.6,94.1,93.2,93.2,10.1,12.4,12.4,0.0,0.0,0.0,0.034,0.095,0.07,0.188,0.192,0.006,0.00633,0.208,0.206,107.06,106.91,89.09,106.91,0.059,72,6,10,6.0,10.0,0.6,1,1,1,1,5299,13605,13160,13160,6351,5735,5735,8444,7576,7576,18531,13122,18531,10471,15551,14035,21430,21683,7907,8152,9690,10413,2888,2873,2873,17018,4424,7506,4424,7506,5049,1,32:33,2016,2017
2016-17,203999,Nikola Jokić,Nikola,1610612743,DEN,Denver Nuggets,21601225,2017-04-12T00:00:00,DEN @ OKC,W,40.2,97.9,101.1,101.1,93.8,91.4,91.4,4.1,9.7,9.7,0.32,2.0,25.0,0.049,0.264,0.17,0.125,0.124,0.00643,0.007189999999999999,0.24,0.242,111.37,111.01,92.51,111.01,0.27,93,9,14,9.0,14.0,0.643,1,1,1,1,507,17101,15565,15565,6251,5036,5036,10877,8604,8604,2771,3570,5373,8322,2880,2966,16887,17080,6527,4890,6281,6644,1109,1291,1291,711,1285,3546,1285,3546,4285,1,40:13,2016,2017
2016-17,1627736,Malik Beasley,Malik,1610612743,DEN,Denver Nuggets,21601225,2017-04-12T00:00:00,DEN @ OKC,W,40.0,109.2,114.4,114.4,94.9,94.4,94.4,14.3,20.1,20.1,0.103,1.5,13.6,0.027,0.039,0.034,0.091,0.091,0.005,0.005,0.194,0.193,109.59,107.31,89.43,107.31,0.066,90,8,17,8.0,17.0,0.471,1,1,1,1,547,10757,8212,8212,6769,6219,6219,6951,4996,4996,12808,5873,12736,12080,21418,20700,13792,13967,11001,14171,11447,12083,1668,2635,2635,16029,2021,1774,2021,1774,11763,1,40:02,2016,2017
2016-17,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,21601225,2017-04-12T00:00:00,DEN @ OKC,W,41.0,97.9,101.1,101.1,101.5,98.9,98.9,-3.6,2.1,2.1,0.25,2.0,22.2,0.0,0.039,0.022,0.111,0.11,0.0070599999999999994,0.00737,0.208,0.213,110.49,110.14,91.78,110.14,0.157,93,10,17,10.0,17.0,0.588,1,1,1,1,362,17101,15565,15565,10251,8365,8365,14205,11700,11700,4321,3570,7046,12923,21418,22401,15675,15836,4637,4443,9688,9570,1376,1510,1510,5238,812,1774,812,1774,5902,1,40:58,2016,2017
2016-17,2034,Mike Miller,Mike,1610612743,DEN,Denver Nuggets,21601225,2017-04-12T00:00:00,DEN @ OKC,W,28.2,100.0,101.6,101.6,108.1,106.3,106.3,-8.1,-4.7,-4.7,0.2,4.0,50.0,0.034,0.212,0.129,0.125,0.125,0.0,0.0,0.059,0.06,106.22,106.26,88.55,106.26,0.068,62,0,3,0.0,3.0,0.0,1,1,1,1,8908,15948,15316,15316,14135,12825,12825,15964,14670,14670,6368,1041,481,10471,5225,5961,16887,17092,22732,23374,24751,24780,3445,3298,3298,15738,22732,20108,22732,20108,22732,1,28:14,2016,2017
2016-17,1627736,Malik Beasley,Malik,1610612743,DEN,Denver Nuggets,21601214,2017-04-11T00:00:00,DEN @ DAL,W,32.0,114.9,114.3,114.3,85.6,85.7,85.7,29.3,28.6,28.6,0.091,0.0,13.3,0.067,0.086,0.077,0.0,0.0,0.005829999999999999,0.00621,0.183,0.188,94.44,94.65,78.87,94.65,0.127,63,6,12,6.0,12.0,0.5,1,1,1,1,5766,7587,8215,8215,3336,3243,3243,2939,3043,3056,13571,13122,12816,5989,16597,12752,1,1,8686,8697,12855,12787,19223,18438,18438,8304,4424,5196,4424,5196,8149,1,31:57,2016,2017
2016-17,203914,Gary Harris,Gary,1610612743,DEN,Denver Nuggets,21601214,2017-04-11T00:00:00,DEN @ DAL,W,35.0,126.2,121.1,121.1,96.3,95.7,95.7,29.9,25.5,25.5,0.32,2.67,33.3,0.067,0.167,0.121,0.125,0.127,0.008,0.00791,0.198,0.203,93.67,95.94,79.95,95.94,0.17,71,6,10,6.0,10.0,0.6,1,1,1,1,3349,3298,5096,5096,7399,6784,6784,2855,3660,3660,2771,3018,2634,5989,8030,6761,16887,17513,2562,3063,10978,10800,20204,16546,16546,4165,4424,7506,4424,7506,5049,1,35:01,2016,2017
2016-17,201163,Wilson Chandler,Wilson,1610612743,DEN,Denver Nuggets,21601214,2017-04-11T00:00:00,DEN @ DAL,W,14.7,83.5,84.8,84.8,80.4,76.5,76.5,3.1,8.4,8.4,0.0,0.0,0.0,0.056,0.222,0.139,0.0,0.0,0.005829999999999999,0.0058,0.216,0.212,107.86,109.76,91.47,109.76,0.187,33,3,6,3.0,6.0,0.5,1,1,1,1,20071,22614,22273,22273,2191,1594,1594,11300,9122,9122,18531,13122,18531,7272,4597,5081,1,1,8686,10662,8730,9639,2422,1633,1633,3100,11660,14148,11660,14148,8149,1,14:39,2016,2017
2016-17,201589,Darrell Arthur,Darrell,1610612743,DEN,Denver Nuggets,21601214,2017-04-11T00:00:00,DEN @ DAL,W,17.5,116.5,115.8,115.8,93.7,94.7,94.7,22.9,21.1,21.1,0.0,0.0,0.0,0.056,0.1,0.079,0.1,0.1,0.005,0.005,0.238,0.245,104.7,104.43,87.02,104.43,0.041,38,3,9,3.0,9.0,0.333,1,1,1,1,18039,6878,7461,7461,6168,6336,6336,4310,4739,4738,18531,13122,18531,7272,14822,12518,14619,14820,11001,14171,6460,6290,4713,4686,4686,18962,11660,8880,11660,8880,16811,1,17:28,2016,2017
2016-17,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,21601214,2017-04-11T00:00:00,DEN @ DAL,W,32.8,96.4,95.7,95.7,90.0,90.1,90.1,6.3,5.6,5.6,0.455,5.0,38.5,0.0,0.047,0.025,0.077,0.077,0.00357,0.00357,0.205,0.209,103.0,103.29,86.08,103.29,0.068,70,4,14,4.0,14.0,0.286,1,1,1,1,5124,17864,18499,18499,4693,4605,4605,10004,10268,10268,922,595,1938,12923,20823,21996,12449,12575,18141,19710,9950,10057,6598,5791,5791,15750,8702,3546,8702,3546,19320,1,32:46,2016,2017
