TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,TRAVEL,DOUBLE_DRIBBLE,DISCONTINUED_DRIBBLE,OFF_THREE_SEC,FIVE_SEC,EIGHT_SEC,SHOT_CLOCK,INBOUND,BACKCOURT,OFF_GOALTENDING,PALMING,OFF_FOUL,DEF_THREE_SEC,CHARGE,DELAY_OF_GAME,DEF_GOALTENDING,LANE,JUMP_BALL,KICKED_BALL,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,TRAVEL_RANK,DOUBLE_DRIBBLE_RANK,DISCONTINUED_DRIBBLE_RANK,OFF_THREE_SEC_RANK,FIVE_SEC_RANK,EIGHT_SEC_RANK,SHOT_CLOCK_RANK,INBOUND_RANK,BACKCOURT_RANK,OFF_GOALTENDING_RANK,PALMING_RANK,OFF_FOUL_RANK,DEF_THREE_SEC_RANK,CHARGE_RANK,DELAY_OF_GAME_RANK,DEF_GOALTENDING_RANK,LANE_RANK,JUMP_BALL_RANK,KICKED_BALL_RANK
1610612737,Atlanta Hawks,82,24,58,0.293,0.8,0.1,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.1,0.0,1.8,0.3,0.7,0.2,0.2,0.0,0.0,0.5,1,27,27,27,19,1,6,12,3,1,16,2,20,1,8,6,1,7,4,15,3,1,4
1610612738,Boston Celtics,82,55,27,0.671,1.0,0.0,0.1,0.2,0.0,0.0,0.6,0.0,0.1,0.1,0.0,1.8,0.1,0.6,0.3,0.2,0.0,0.0,0.5,1,4,4,4,8,9,1,1,3,1,7,2,1,1,8,6,20,16,1,15,3,1,4
1610612751,Brooklyn Nets,82,28,54,0.341,1.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.1,0.0,0.0,2.0,0.2,0.8,0.1,0.1,0.0,0.0,0.4,1,23,23,23,8,9,6,12,3,1,1,2,1,18,8,3,5,3,23,21,3,1,12
1610612766,Charlotte Hornets,82,36,46,0.439,1.2,0.1,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.1,0.0,1.6,0.2,0.4,0.2,0.4,0.0,0.0,0.3,1,20,20,20,1,1,6,1,3,1,27,2,20,1,8,17,5,25,4,1,3,1,22
1610612741,Chicago Bulls,82,27,55,0.329,1.1,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.1,0.0,0.0,1.6,0.3,0.8,0.1,0.1,0.0,0.0,0.5,1,24,24,24,4,9,6,1,3,1,2,2,1,18,8,17,1,3,23,21,3,1,4
1610612739,Cleveland Cavaliers,82,50,32,0.61,0.7,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.1,0.0,0.0,1.5,0.1,0.4,0.2,0.1,0.0,0.0,0.4,1,6,6,6,27,9,6,12,3,1,27,2,1,18,8,21,20,25,4,21,3,1,12
1610612742,Dallas Mavericks,82,24,58,0.293,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,1.0,0.1,0.3,0.2,0.3,0.0,0.0,0.3,1,27,27,27,30,9,6,28,3,1,16,2,20,18,1,29,20,30,4,5,3,1,22
1610612743,Denver Nuggets,82,46,36,0.561,1.0,0.0,0.1,0.1,0.0,0.0,0.6,0.0,0.1,0.1,0.0,1.4,0.2,0.6,0.2,0.4,0.0,0.0,0.4,1,14,14,14,8,9,1,12,3,1,7,2,1,1,8,25,5,16,4,1,3,1,12
1610612765,Detroit Pistons,82,39,43,0.476,0.7,0.0,0.0,0.2,0.1,0.0,0.6,0.0,0.0,0.1,0.0,1.5,0.3,0.5,0.2,0.4,0.0,0.0,0.3,1,19,19,19,27,9,6,1,1,1,7,2,20,1,8,21,1,19,4,1,3,1,22
1610612744,Golden State Warriors,82,58,24,0.707,0.8,0.1,0.0,0.1,0.0,0.0,0.4,0.1,0.1,0.1,0.1,1.6,0.2,0.7,0.2,0.3,0.0,0.0,0.6,1,3,3,3,19,1,6,12,3,1,27,1,1,1,1,17,5,7,4,5,3,1,2
1610612745,Houston Rockets,82,65,17,0.793,0.8,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.7,0.2,0.6,0.2,0.3,0.0,0.0,0.5,1,1,1,1,19,9,6,12,3,1,2,2,20,18,8,12,5,16,4,5,3,1,4
1610612754,Indiana Pacers,82,48,34,0.585,1.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.0,0.0,1.7,0.1,0.7,0.1,0.2,0.0,0.0,0.4,1,8,8,8,8,9,6,12,3,1,16,2,1,18,8,12,20,7,23,15,3,1,12
1610612746,LA Clippers,82,42,40,0.512,0.9,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.1,0.0,1.1,0.2,0.4,0.2,0.1,0.0,0.0,0.3,1,18,18,18,14,9,6,1,3,1,7,2,20,1,8,28,5,25,4,21,3,1,22
1610612747,Los Angeles Lakers,82,35,47,0.427,1.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.0,2.2,0.2,1.0,0.3,0.2,0.0,0.0,0.2,1,21,21,21,4,9,6,28,3,1,16,2,1,1,8,1,5,1,1,15,3,1,28
1610612763,Memphis Grizzlies,82,22,60,0.268,1.1,0.1,0.1,0.1,0.0,0.0,0.5,0.0,0.1,0.1,0.1,1.7,0.1,0.7,0.2,0.1,0.0,0.0,0.5,1,29,29,29,4,1,1,12,3,1,16,2,1,1,1,12,20,7,4,21,3,1,4
1610612748,Miami Heat,82,44,38,0.537,0.9,0.1,0.1,0.1,0.0,0.0,0.7,0.0,0.1,0.0,0.0,1.8,0.1,0.7,0.1,0.3,0.0,0.0,0.3,1,15,15,15,14,1,1,12,3,1,2,2,1,18,8,6,20,7,23,5,3,1,22
1610612749,Milwaukee Bucks,82,44,38,0.537,0.9,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,0.1,1.5,0.2,0.7,0.2,0.4,0.1,0.0,0.5,1,15,15,15,14,9,6,1,3,1,2,2,20,18,1,21,5,7,4,1,1,1,4
1610612750,Minnesota Timberwolves,82,47,35,0.573,0.9,0.0,0.0,0.2,0.0,0.0,0.7,0.0,0.1,0.1,0.0,1.7,0.2,0.7,0.1,0.3,0.0,0.0,0.5,1,12,12,12,14,9,6,1,3,1,2,2,1,1,8,12,5,7,23,5,3,1,4
1610612740,New Orleans Pelicans,82,48,34,0.585,0.9,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.1,0.0,1.5,0.1,0.7,0.2,0.1,0.0,0.0,0.4,1,8,8,8,14,9,6,1,3,1,16,2,20,1,8,21,20,7,4,21,3,1,12
1610612752,New York Knicks,82,29,53,0.354,1.1,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.8,0.2,0.5,0.2,0.3,0.0,0.0,0.3,1,22,22,22,4,9,6,12,3,1,16,2,20,18,8,6,5,19,4,5,3,1,22
1610612760,Oklahoma City Thunder,82,48,34,0.585,0.8,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.8,0.2,0.5,0.2,0.3,0.1,0.0,0.6,1,8,8,8,19,9,6,12,3,1,16,2,20,18,8,6,5,19,4,5,1,1,2
