season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2015-16,201967,Dante Cunningham,Dante,1610612740,NOP,New Orleans Pelicans,21501226,2016-04-13T00:00:00,NOP @ MIN,L,46.5,0.0,2.7,2.7,8.0,21.3,13.3,18.7,74.7,0.0,1.3,4.0,2.7,25.3,1,13074,13074,13074,20355,12059,9269,8988,11295,18770,14801,19658,851,8004,17906,13624,14479,20717,1.0,34:53,2015,2016
2015-16,201962,Toney Douglas,Toney,1610612740,NOP,New Orleans Pelicans,21501226,2016-04-13T00:00:00,NOP @ MIN,L,46.6,4.4,2.2,4.4,6.6,19.8,6.6,26.4,70.3,0.0,0.0,2.2,5.5,47.6,1,13074,13074,13074,20270,7634,9858,5911,13233,17423,6650,23619,1215,8004,1,7893,7209,9000,1.0,42:22,2015,2016
2015-16,201600,Omer Asik,Omer,1610612740,NOP,New Orleans Pelicans,21501226,2016-04-13T00:00:00,NOP @ MIN,L,46.5,0.0,7.2,0.0,29.0,20.3,8.7,29.0,66.7,0.0,1.4,1.4,8.7,57.5,1,13074,13074,13074,20337,12059,2906,9917,434,17899,8978,24300,1551,8004,18530,5706,2523,4841,1.0,32:06,2015,2016
2015-16,202706,Jordan Hamilton,Jordan,1610612740,NOP,New Orleans Pelicans,21501226,2016-04-13T00:00:00,NOP @ MIN,L,46.1,0.0,0.0,0.0,0.0,24.0,8.0,24.0,82.7,0.0,1.3,1.3,1.3,27.9,1,13074,13074,13074,21170,12059,10158,9917,18861,20696,8153,22741,426,8004,17906,5341,18503,19682,1.0,34:36,2015,2016
2015-16,2570,Kendrick Perkins,Kendrick,1610612740,NOP,New Orleans Pelicans,21501226,2016-04-13T00:00:00,NOP @ MIN,L,44.0,0.0,0.0,0.0,0.0,34.8,8.7,26.1,91.3,0.0,2.2,2.2,4.3,22.8,1,13074,13074,13074,24138,12059,10158,9917,18861,24681,8978,23524,252,8004,21301,7784,9733,21652,1.0,20:14,2015,2016
2015-16,204025,Tim Frazier,Tim,1610612740,NOP,New Orleans Pelicans,21501226,2016-04-13T00:00:00,NOP @ MIN,L,44.4,0.0,0.0,0.0,7.4,24.7,9.9,27.2,76.5,0.0,3.7,4.9,0.0,41.1,1,13074,13074,13074,23723,12059,10158,9917,12072,21123,10581,23807,705,8004,24155,16519,18762,12539,1.0,35:59,2015,2016
2015-16,203516,James Ennis III,James,1610612740,NOP,New Orleans Pelicans,21501226,2016-04-13T00:00:00,NOP @ MIN,L,46.3,8.1,3.5,14.0,9.3,20.9,11.6,23.3,79.1,0.0,1.2,4.7,4.7,38.8,1,13074,13074,13074,20800,2929,7677,454,9717,18416,12760,22447,604,8004,17319,15681,9069,13870,1.0,39:50,2015,2016
2015-16,201600,Omer Asik,Omer,1610612740,NOP,New Orleans Pelicans,21501208,2016-04-11T00:00:00,NOP vs. CHI,L,52.2,4.3,0.0,0.0,26.1,17.4,4.3,13.0,43.5,0.0,2.2,2.2,4.3,69.3,1,13074,13074,13074,4854,7640,10158,9917,688,14995,4544,14247,12620,8004,21301,7784,9733,1947,1.0,24:00,2015,2016
2015-16,201967,Dante Cunningham,Dante,1610612740,NOP,New Orleans Pelicans,21501208,2016-04-11T00:00:00,NOP vs. CHI,L,50.7,2.9,0.0,2.9,11.6,8.7,11.6,10.1,37.7,0.0,1.4,5.8,0.0,20.6,1,13074,13074,13074,8150,10576,10158,8473,7263,5770,12722,10965,16831,8004,18530,18659,18762,22329,1.0,35:01,2015,2016
2015-16,2570,Kendrick Perkins,Kendrick,1610612740,NOP,New Orleans Pelicans,21501208,2016-04-11T00:00:00,NOP vs. CHI,L,50.0,0.0,0.0,0.0,0.0,12.1,24.2,9.1,48.5,3.0,0.0,6.1,0.0,25.2,1,13074,13074,13074,10227,12059,10158,9917,18861,9136,23314,9696,9041,2991,1,19161,18762,20780,1.0,16:30,2015,2016
