player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
1630162,Anthony Edwards,Anthony,1610612750,MIN,20.0,72,39,33,0.542,34.2,7.6,17.3,0.441,3.0,8.4,0.357,3.1,3.9,0.786,0.9,3.9,4.8,3.8,2.6,1.5,0.6,0.6,2.3,2.8,21.3,2.6,36.4,4,0,37.1,78,103,123,260,39,30,29,306,18,9,193,49,50,243,214,113,134,81,40,22,101,94,133,82,30,89,46,107,40,36,MIN
1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,26.0,65,39,26,0.6,31.9,6.2,15.0,0.411,2.7,8.0,0.34,3.0,3.7,0.825,0.4,2.9,3.3,7.1,2.5,1.0,0.3,0.4,2.0,3.3,18.1,3.2,34.0,12,0,33.8,160,103,228,175,75,73,49,388,30,16,248,50,55,177,423,210,268,13,48,115,249,225,191,58,53,65,58,50,40,53,MIN
202328,Greg Monroe,Greg,1610612750,MIN,32.0,14,7,7,0.5,13.9,2.3,4.1,0.561,0.0,0.0,0.0,0.9,1.6,0.522,2.1,2.4,4.6,1.6,0.9,0.6,0.7,0.7,1.7,1.3,5.4,0.4,16.3,0,0,14.1,468,463,467,306,400,338,389,68,514,562,514,319,222,509,38,295,144,252,281,289,82,68,276,260,368,240,278,268,40,315,MIN
1630183,Jaden McDaniels,Jaden,1610612750,MIN,21.0,70,40,30,0.571,25.8,3.6,7.9,0.46,1.1,3.6,0.317,0.8,1.0,0.803,1.1,3.1,4.2,1.1,1.1,0.7,0.8,0.4,3.2,1.2,9.2,0.0,19.4,0,0,18.7,101,90,160,223,167,186,185,240,193,184,327,327,342,211,154,184,184,324,201,200,71,226,11,287,202,261,217,268,40,219,MIN
1627774,Jake Layman,Jake,1610612750,MIN,28.0,34,20,14,0.588,6.8,0.9,2.1,0.411,0.2,1.0,0.229,0.4,0.5,0.722,0.2,0.9,1.1,0.3,0.3,0.2,0.1,0.1,0.4,0.4,2.4,-0.3,4.8,0,0,4.6,384,295,401,195,527,517,507,390,448,424,468,459,461,352,527,527,528,548,516,501,426,490,559,514,510,283,531,268,40,530,MIN
1629020,Jarred Vanderbilt,Jarred,1610612750,MIN,23.0,74,41,33,0.554,25.4,2.9,4.9,0.587,0.0,0.2,0.143,1.2,1.8,0.656,2.9,5.5,8.4,1.3,1.0,1.3,0.6,0.6,2.4,1.8,6.9,2.2,23.8,8,0,20.6,57,76,123,241,174,269,345,53,508,533,497,232,205,434,14,45,30,291,244,31,106,128,93,174,303,110,140,68,40,174,MIN
1629669,Jaylen Nowell,Jaylen,1610612750,MIN,22.0,62,37,25,0.597,15.7,3.2,6.7,0.475,1.0,2.6,0.394,1.2,1.5,0.783,0.4,1.6,2.0,2.1,0.6,0.4,0.2,0.3,1.2,1.1,8.5,1.1,15.2,0,0,14.8,192,120,245,186,367,230,245,193,209,256,85,233,255,251,444,397,422,186,400,386,412,366,421,316,233,166,304,268,40,292,MIN
1629162,Jordan McLaughlin,Jordan,1610612750,MIN,26.0,62,36,26,0.581,14.5,1.4,3.2,0.44,0.4,1.4,0.318,0.5,0.6,0.75,0.4,1.2,1.5,2.9,0.6,0.9,0.2,0.2,0.9,0.8,3.8,0.6,12.6,1,0,10.8,192,131,228,211,386,434,455,308,384,393,326,421,440,306,444,481,485,116,384,127,412,400,494,380,443,214,364,194,40,390,MIN
1629006,Josh Okogie,Josh,1610612750,MIN,23.0,49,23,26,0.469,10.5,0.9,2.1,0.404,0.3,1.0,0.298,0.7,1.0,0.686,0.6,0.8,1.4,0.5,0.5,0.5,0.2,0.2,1.1,1.1,2.7,0.8,7.1,0,0,6.5,296,260,228,350,467,521,509,415,428,446,383,348,338,403,307,530,495,476,453,312,334,413,444,306,499,197,482,268,40,492,MIN
1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,26.0,74,44,30,0.595,33.5,8.7,16.4,0.529,2.0,4.9,0.41,5.2,6.3,0.822,2.6,7.2,9.8,3.6,3.1,1.0,1.1,1.2,3.6,5.8,24.6,3.7,45.0,40,1,44.2,57,51,160,189,52,19,36,96,79,110,57,13,13,179,22,19,19,86,22,105,25,13,3,10,15,48,13,11,21,15,MIN
