player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
202687,Bismack Biyombo,Bismack,1610612761,TOR,23.0,35,25,10,0.714,63.0,0.057,0.05,0.039,0.0,0.0,0.125,0.15,0.353,0.386,0.377,0.0,0.143,0.0,0.286,0.091,0.273,0.125,0.065,70,11,238,53,169,374,326,371,209,275,198,186,81,26,33,287,250,237,95,245,335,225,332
203998,Bruno Caboclo,Bruno,1610612761,TOR,20.0,1,1,0,1.0,2.0,0.25,0.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,362,1,1,400,66,342,30,209,1,299,312,270,356,370,287,1,237,200,1,1,326,359
202709,Cory Joseph,Cory,1610612761,TOR,24.0,44,25,19,0.568,124.0,0.1,0.108,0.107,0.174,0.143,0.039,0.053,0.074,0.062,0.065,0.257,0.188,0.235,0.182,0.111,0.152,0.079,0.09,12,11,379,133,63,302,263,300,144,203,285,292,236,345,354,99,299,120,140,254,150,280,302
201942,DeMar DeRozan,DeMar,1610612761,TOR,26.0,47,30,17,0.638,160.0,0.353,0.35,0.374,0.107,0.077,0.388,0.363,0.184,0.135,0.148,0.356,0.306,0.273,0.0,0.385,0.114,0.36,0.346,5,2,341,87,19,20,37,22,184,240,38,44,156,270,248,64,373,96,200,388,98,39,34
201960,DeMarre Carroll,DeMarre,1610612761,TOR,29.0,15,7,8,0.467,43.0,0.083,0.061,0.103,0.25,0.304,0.086,0.098,0.1,0.226,0.195,0.0,0.0,0.143,0.333,0.0,0.163,0.16,0.083,233,215,204,244,208,331,317,307,101,88,248,248,211,144,188,287,1,177,70,1,169,188,314
1626153,Delon Wright,Delon,1610612761,TOR,24.0,2,1,1,0.5,3.0,0.333,1.0,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,374,362,31,188,387,23,1,90,209,275,1,1,270,356,370,287,1,237,1,1,1,1,1
201949,James Johnson,James,1610612761,TOR,29.0,6,2,4,0.333,7.0,0.263,0.333,0.273,0.0,0.333,0.286,0.286,0.0,0.143,0.143,0.5,0.5,1.0,1.0,0.5,0.167,0.25,0.308,312,326,127,330,351,54,38,72,209,61,75,79,270,249,252,22,423,1,1,404,171,90,48
201574,Jason Thompson,Jason,1610612761,TOR,29.0,3,2,1,0.667,5.0,0.118,0.0,0.2,0.0,0.0,0.0,0.143,0.5,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,357,326,31,61,365,275,342,144,209,275,299,196,32,108,34,287,1,237,200,1,1,134,359
202685,Jonas Valančiūnas,Jonas,1610612761,TOR,24.0,31,19,12,0.613,85.0,0.143,0.217,0.114,0.0,0.0,0.267,0.262,0.647,0.417,0.468,0.043,0.053,0.0,0.625,0.091,0.173,0.231,0.225,100,64,264,98,127,213,131,276,209,275,88,93,21,17,16,274,167,237,26,245,192,110,115
200768,Kyle Lowry,Kyle,1610612761,TOR,30.0,47,31,16,0.66,162.0,0.291,0.269,0.301,0.321,0.39,0.279,0.302,0.105,0.177,0.159,0.311,0.297,0.364,0.063,0.308,0.33,0.313,0.276,5,1,324,76,17,40,83,50,74,34,79,69,207,203,235,77,370,49,189,363,375,61,67
203512,Lucas Nogueira,Lucas,1610612761,TOR,23.0,4,2,2,0.5,7.0,0.067,0.125,0.077,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,339,326,75,188,353,361,236,334,209,275,299,312,270,41,51,287,1,237,200,1,229,326,282
2449,Luis Scola,Luis,1610612761,TOR,36.0,18,8,10,0.444,18.0,0.145,0.211,0.196,0.2,0.308,0.138,0.111,0.429,0.267,0.318,0.0,0.0,0.0,0.0,0.333,0.278,0.1,0.181,211,195,238,258,290,209,136,156,127,85,189,230,62,94,70,287,1,237,200,369,340,251,171
1626181,Norman Powell,Norman,1610612761,TOR,23.0,6,3,3,0.5,9.0,0.12,0.0,0.133,0.0,0.333,0.0,0.0,0.0,0.25,0.222,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,312,293,109,188,334,267,342,248,209,61,299,312,270,108,150,287,423,237,200,1,299,326,359
202335,Patrick Patterson,Patrick,1610612761,TOR,27.0,35,23,12,0.657,101.0,0.077,0.104,0.105,0.375,0.304,0.013,0.01,0.045,0.194,0.157,0.133,0.056,0.231,0.111,0.0,0.188,0.014,0.093,70,19,264,77,101,345,266,302,50,88,297,311,260,183,239,183,168,124,165,1,216,325,295
203082,Terrence Ross,Terrence,1610612761,TOR,25.0,21,14,7,0.667,42.0,0.145,0.222,0.143,0.429,0.304,0.171,0.159,0.111,0.138,0.132,0.0,0.2,0.0,0.333,0.125,0.143,0.148,0.219,188,119,188,61,211,207,126,227,40,88,154,179,200,264,268,287,305,237,70,262,133,203,126
