player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
201943,Brandon Jennings,Brandon,1610612749,MIL,28.0,14,8,6,0.571,14.7,0.542,0.458,0.493,0.219,0.37,0.096,0.137,0.027,0.274,0.222,0.778,0.667,0.333,0.37,0.63,27,72,0.375,445,411,86,190,353,374,163,322,65,198,292,281,497,407,463,57,375,66,451,78,411,410,453
1628391,D.J. Wilson,D.J.,1610612749,MIL,22.0,22,12,10,0.545,3.2,0.688,0.313,0.667,0.0,0.286,0.19,0.047,0.238,0.667,0.714,0.286,1.0,0.0,0.778,0.222,9,16,0.563,400,372,118,226,522,225,311,156,469,277,69,487,45,104,113,407,1,305,134,393,459,477,58
202339,Eric Bledsoe,Eric,1610612749,MIL,28.0,74,40,34,0.541,31.4,0.636,0.364,0.522,0.117,0.286,0.177,0.192,0.215,0.405,0.28,0.72,0.744,0.256,0.404,0.596,468,989,0.473,115,120,376,234,71,274,264,282,207,280,95,122,70,269,425,96,350,95,435,94,36,39,176
203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,23.0,75,39,36,0.52,36.7,0.9,0.1,0.694,0.111,0.064,0.176,0.242,0.156,0.583,0.429,0.571,0.907,0.093,0.457,0.543,742,1402,0.529,104,128,412,255,2,109,429,147,220,412,96,48,242,144,337,184,248,197,406,123,4,9,86
203953,Jabari Parker,Jabari,1610612749,MIL,23.0,31,16,15,0.516,24.0,0.756,0.244,0.66,0.179,0.238,0.146,0.102,0.184,0.481,0.581,0.419,0.968,0.032,0.656,0.344,160,332,0.482,367,338,167,257,184,177,361,167,110,319,142,395,135,202,233,288,174,271,271,258,249,262,159
1891,Jason Terry,Jason,1610612749,MIL,40.0,51,27,24,0.529,16.0,0.253,0.747,0.229,0.108,0.723,0.217,0.048,0.211,0.12,0.579,0.421,0.975,0.025,0.847,0.153,59,154,0.383,306,218,264,244,328,512,26,503,227,18,40,486,78,501,236,284,164,278,66,463,362,345,434
1627762,Joel Bolomboy,Joel,1610612749,MIL,24.0,6,3,3,0.5,6.3,0.833,0.167,0.667,0.222,0.0,0.222,0.333,0.0,0.444,1.0,0.0,0.0,0.0,1.0,0.0,3,6,0.5,481,468,50,268,482,132,404,156,61,445,33,12,498,234,1,498,436,305,1,499,496,502,114
203089,John Henson,John,1610612749,MIL,27.0,76,39,37,0.513,25.9,0.986,0.014,0.86,0.06,0.005,0.051,0.135,0.12,0.8,0.815,0.185,1.0,0.0,0.815,0.185,287,502,0.572,95,128,422,261,150,71,467,35,344,442,422,288,415,39,47,474,1,305,101,428,134,179,46
203114,Khris Middleton,Khris,1610612749,MIL,26.0,82,44,38,0.537,36.4,0.68,0.32,0.541,0.271,0.265,0.117,0.194,0.169,0.27,0.427,0.573,0.842,0.158,0.53,0.47,593,1272,0.466,1,85,435,238,7,236,302,267,27,295,217,114,177,409,340,181,292,153,359,170,16,17,196
1627763,Malcolm Brogdon,Malcolm,1610612749,MIL,25.0,48,25,23,0.521,29.9,0.68,0.32,0.582,0.093,0.298,0.13,0.12,0.147,0.49,0.396,0.604,0.726,0.274,0.48,0.52,244,503,0.485,313,239,252,254,91,237,301,223,266,268,177,336,300,192,363,158,359,86,395,134,167,177,150
